Instance,UserReleaseInstance,JobName,JobCount,MessageText,SchedulingDateTime [Jerusalem],StartDateTime [Jerusalem],SchedulingUser,LastChangeByUser,ReleaseUser,ClientID,WorkProcessNumber,WorkProcessID,BgdProcessingEvent,JobClassification,JobPriority,MessageClass,MessageNumber,MessageType,SystemID,SystemNumber,Host
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository EPM_REF_SOCRE was re-indexed in                     98 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository FDT_CP_TEST_DT was re-indexed in                    72 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository FDT_CP_TEST_TR was re-indexed in                  2067 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository HCM_EMPLOYEE_MF was re-indexed in                   72 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository ILMRWC was re-indexed in                     20 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository ISLANDTEST was re-indexed in                     27 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository MM_ARB_CRED was re-indexed in                    729 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_AIF_RA_USER was re-indexed in                    23 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_ANA_BEX_AO was re-indexed in                    135 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_APJ was re-indexed in                     65 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_APJ_LIB was re-indexed in                    51 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_APJ_MNT was re-indexed in                    20 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_APL was re-indexed in                     10 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_APL_LIB was re-indexed in                   106 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_ATO_3D was re-indexed in                     12 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_ATO_CONF was re-indexed in                   15 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_ATO_EXP was re-indexed in                    17 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_ATO_IMP was re-indexed in                    12 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_ATO_LIB was re-indexed in                    17 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_ATO_REGI was re-indexed in                   14 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_ATO_SET was re-indexed in                    18 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_BPM_LIB was re-indexed in                   120 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_BPM_SCN was re-indexed in                  2903 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_BPM_SWE was re-indexed in                    28 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_BPM_TMP was re-indexed in                    46 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_BUM_EMPL was re-indexed in                   30 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CBO was re-indexed in                     45 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CCL_LIB was re-indexed in                    33 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CCM_ANAF was re-indexed in                   21 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CCM_OVPA was re-indexed in                   17 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CCM_PRJ was re-indexed in                    31 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CCM_SCPP was re-indexed in                   31 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CCM_SCPU was re-indexed in                  187 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CDS_GKE was re-indexed in                  1022 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CHD_LIB was re-indexed in                    13 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CLT was re-indexed in                     23 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CME_LIB was re-indexed in                    28 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_CRE was re-indexed in                    299 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_DBCC was re-indexed in                     29 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_DWB_AIE was re-indexed in                    14 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_EIT_EXP was re-indexed in                    17 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_EIT_IMP was re-indexed in                    22 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_EXTINV was re-indexed in                     31 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_EXT_CCV was re-indexed in                    37 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_EXT_CFL was re-indexed in                    36 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_EXT_LIB was re-indexed in                    85 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_LIB was re-indexed in                     23 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_NTE_LIB was re-indexed in                    59 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_OM_EQ was re-indexed in                    143 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_OM_ET was re-indexed in                     32 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_OM_FT was re-indexed in                     36 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_OM_LOGO was re-indexed in                    50 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_OM_TEXT was re-indexed in                    65 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_RCV was re-indexed in                     51 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_APS_TMC was re-indexed in                   2611 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_ESH_ASL was re-indexed in                    336 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_ESH_BO was re-indexed in                    354 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_ESH_MQL was re-indexed in                     12 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_ESH_SYN was re-indexed in                     14 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository NW_ESH_TUNERANK was re-indexed in                   35 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository OAUTH2_AUTH_UI was re-indexed in                    28 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository RSL_WQD was re-indexed in                    927 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository RSPCM_WEB was re-indexed in                   6571 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository STERM_WEB was re-indexed in                    159 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository TEMP_CHART was re-indexed in                     20 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository TRACEABLETEXT was re-indexed in                     22 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository UCONRFC_REJCALL was re-indexed in                 4290 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository WDR_ADAPT_UI was re-indexed in                    367 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository WHM_MONITOR was re-indexed in                    232 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository ZDEMOABAP_CH was re-indexed in                     39 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository ZDEMOBOPF was re-indexed in                     23 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository ZDEMO_MANPROD was re-indexed in                     48 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository Z_REF_EPM_SHOP was re-indexed in                    61 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository Z_REF_OVP was re-indexed in                     34 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 repository Z_REF_PO_APPR was re-indexed in                    101 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,SAPUI5 distribution layer was re-indexed in 473 milliseconds,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,There are errors in the application log,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,Object not adequately specified,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,There are warnings in the application log,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,Component 'WebContent' in repository 'AR_SRVC_NEWS' does not have a manifest.json file,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
vhcala4hci_A4H_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,17303800,Component 'nw.epm.refapps.ext.po.apv' in repository 'EPMRA_POAPV' does not have a manifest.json file,"7/21/2021, 8:30:38.000 PM","7/21/2021, 8:30:38.000 PM",DDIC,DDIC,DDIC,0,11,18310,,C,0,0,1,I,a4h,0,vhcala4hci
