TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,"_ResourceId",gcat,snpt,dnpt,susr,appName,appcat,appid,sid,catid,ipscat,ipspri,spycat,spypri,"fw_action",dpi,bid,"af_action","af_polid","af_policy","af_type","af_service","af_object",contentObject,fileid,uuid
"","1/31/2024, 6:55:35.616 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=24251;dnpt=443;fw_action=""forward"";dpi=1",,7927,285319,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,6953,,,,,,,,,,,2366,,"tcp/https","102 Category-""Trustworthy""","extension.femetrics.grammarly.io/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,54526,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,24251,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:35.979 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=49592;dnpt=443;fw_action=""forward"";dpi=1",,7927,285320,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,10473,,,,,,,,,,,4555,,"tcp/https","102 Category-""Low Risk""","ap.lijit.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,54518,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Low Risk""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,49592,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:40.667 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=33188;dnpt=443;appName='General HTTPS';fw_action=""forward"";dpi=0",,49177,285321,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,5946,,,,,,,,,,,1714,,"tcp/https","102 Category-""Trustworthy""","api.amazon.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,58578,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Another rule""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,33188,443,,"'General HTTPS'",,,,,,,,,"""forward""",0,,,,,,,,,,
"","1/31/2024, 6:55:40.703 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=45311;dnpt=443;fw_action=""forward"";dpi=1",,7927,285322,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,6941,,,,,,,,,,,1895,,"tcp/https","102 Category-""Trustworthy""","match.sharethrough.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,54588,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,45311,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:41.918 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=55747;dnpt=443;fw_action=""forward"";dpi=1",,7927,285323,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,5010,,,,,,,,,,,2189,,"tcp/https","102 Category-""Trustworthy""","sync.adkernel.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,54604,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,55747,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:42.254 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=26708;dnpt=443;fw_action=""forward"";dpi=1",,7927,285324,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,4798,,,,,,,,,,,5277,,"tcp/https","102 Category-""Trustworthy""",".ods.opinsights.azure.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,52922,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,26708,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:45.852 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=17438;dnpt=80;appName='General HTTP';fw_action=""forward"";dpi=0",,49175,285325,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,80,1.2.3.4,,,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,335,,"tcp/http","102 Category-""Trustworthy""","d3p8zr0ffa9t17.cloudfront.net/HTTPConnTest.txt",,,,1,,,"a1:51:61:d1:12:f1",,,,,,,,,55784,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Another rule""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7427 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,17438,80,,"'General HTTP'",,,,,,,,,"""forward""",0,,,,,,,,,,
"","1/31/2024, 6:55:48.732 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=54443;dnpt=443;fw_action=""forward"";dpi=1",,13903,285326,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,8396,,,,,,,,,,,2533,,"tcp/https","102 Category-""Trustworthy""","pub-ent-usnc-10-t.trouter.teams.microsoft.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,56973,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,54443,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:53.450 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=9495;dnpt=80;fw_action=""forward"";dpi=1",,6546,285327,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,80,1.2.3.4,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,315,,"tcp/http","102 Category-""Trustworthy""","connectivitycheck.gstatic.com/generate_204",,,,3,,,"a1:51:61:d1:12:f1",,,,,,,,,59474,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,9495,80,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:54.997 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=29197;dnpt=443;fw_action=""forward"";dpi=1",,7927,285328,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,924,,,,,,,,,,,4460,,"tcp/https","102 Category-""Trustworthy""","liberty.logs.roku.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,35357,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,29197,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:55:56.001 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=15447;dnpt=443;fw_action=""forward"";dpi=1",,7927,285329,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,4798,,,,,,,,,,,3589,,"tcp/https","102 Category-""Trustworthy""",".ods.opinsights.azure.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,42330,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,15447,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:56:00.785 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=2014;dnpt=443;appName='General HTTPS';fw_action=""forward"";dpi=0",,49177,285330,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,6010,,,,,,,,,,,1796,,"tcp/https","102 Category-""Trustworthy""","api.amazon.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,55525,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Another rule""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,2014,443,,"'General HTTPS'",,,,,,,,,"""forward""",0,,,,,,,,,,
"","1/31/2024, 6:56:02.268 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=36894;dnpt=443;fw_action=""forward"";dpi=1",,7927,285331,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,4850,,,,,,,,,,,5786,,"tcp/https","102 Category-""Trustworthy""",".ods.opinsights.azure.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,42334,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,36894,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:56:07.691 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=43655;dnpt=80;appName='General HTTP';fw_action=""forward"";dpi=0",,49175,285332,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,80,1.2.3.4,,,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,335,,"tcp/http","102 Category-""Trustworthy""","d3p8zr0ffa9t17.cloudfront.net/HTTPConnTest.txt",,,,1,,,"a1:51:61:d1:12:f1",,,,,,,,,53312,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Another rule""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7427 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,43655,80,,"'General HTTP'",,,,,,,,,"""forward""",0,,,,,,,,,,
"","1/31/2024, 6:56:10.595 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=25384;dnpt=443;fw_action=""forward"";dpi=1",,7927,285333,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,4669,,,,,,,,,,,4064,,"tcp/https","102 Category-""Trustworthy""","data.meethue.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,50754,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,25384,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:56:12.235 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=41344;dnpt=443;fw_action=""forward"";dpi=1",,7927,285334,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,7048,,,,,,,,,,,2584,,"tcp/https","102 Category-""Trustworthy""","cs.admanmedia.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,54606,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,41344,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:56:13.101 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=58811;dnpt=443;appName='General HTTPS';fw_action=""forward"";dpi=0",,49177,285335,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,8739,,,,,,,,,,,2495,,"tcp/https","102 Category-""Trustworthy""","api.amazonalexa.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,41106,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Another rule""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,58811,443,,"'General HTTPS'",,,,,,,,,"""forward""",0,,,,,,,,,,
"","1/31/2024, 6:57:53.552 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=9495;dnpt=80;fw_action=""forward"";dpi=1",,6546,285371,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,80,1.2.3.4,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,315,,"tcp/http","102 Category-""Trustworthy""","connectivitycheck.gstatic.com/generate_204",,,,3,,,"a1:51:61:d1:12:f1",,,,,,,,,59474,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,9495,80,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:57:54.997 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=5571;dnpt=443;fw_action=""forward"";dpi=1",,7927,285372,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,4850,,,,,,,,,,,5166,,"tcp/https","102 Category-""Trustworthy""",".ods.opinsights.azure.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,51754,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,5571,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:57:55.647 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=19560;dnpt=443;fw_action=""forward"";dpi=1",,7927,285373,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,4902,,,,,,,,,,,7903,,"tcp/https","102 Category-""Trustworthy""",".ods.opinsights.azure.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,51760,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,19560,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:57:55.986 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=21814;dnpt=443;fw_action=""forward"";dpi=1",,7927,285374,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,4798,,,,,,,,,,,3589,,"tcp/https","102 Category-""Trustworthy""",".ods.opinsights.azure.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,51762,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,21814,443,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:57:56.748 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=35357;dnpt=443;appName='General HTTPS';fw_action=""forward"";dpi=0",,49177,285375,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,6155,,,,,,,,,,,2972,,"tcp/https","102 Category-""Trustworthy""","device-metrics-us-2.amazon.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,56687,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Another rule""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7428 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,35357,443,,"'General HTTPS'",,,,,,,,,"""forward""",0,,,,,,,,,,
"","1/31/2024, 6:57:59.716 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",97,"Syslog Website Accessed",4,,"gcat=2;snpt=54035;dnpt=80;fw_action=""forward"";dpi=1",,5147,285376,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,80,1.2.3.4,,,,,,,,,,,,,,,,,,,,1284,,,,,,,,,,,1180,,"tcp/http","102 Category-""Trustworthy""","ocsp.pki.goog/gts1c3/ME8wTTBLMEkwRzAHBgUrDgMCGgQUxy55it3%2FYTSzuu1HQri7xsAkB2MEFIp0f6%2BFze6VzT2c0OJGFPNxNR0nAhBZFvWkaZgr9BBesB",,,,1,,,"a1:51:61:d1:12:f1",,,,,,,,,56961,1.2.3.4,,,,,1024,,,,,,,,,,,,,,,,,,,,,,,,,,"""Default Access Rule LAN->WAN 5ef63db0e1fcbb87""",1.2.3.4,,1.2.3.4,,LAN,,WAN,,,"""Policy: My Content Filter, Info: 7427 , Reputation Type: Trustworthy""",,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,2,54035,80,,,,,,,,,,,"""forward""",1,,,,,,,,,,
"","1/31/2024, 6:58:00.377 PM",SonicWall,"NSA 3700","7.1.1-7044-R2918-HF46333",14,"Website Blocked",7,,"gcat=3;fw_action=""drop"";uuid=""00000000-0000-0009-1100-18CAA1A5A8AA""",,10283,87898,,,,,,,,,X0,,X1,,,,,"a1:51:61:d1:12:f1",,,,,443,1.2.3.4,,,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,"tcp/https","102 Category-""Suspicious""","raw.githubusercontent.com/",,,,,,,"a1:51:61:d1:12:f1",,,,,,,,,57004,1.2.3.4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAN,,WAN,,,"""Reputation: 33(Suspicious), Host: raw.githubusercontent.com, Command: Other HTTP Command Policy: My Content Filter, Info: 7685 """,,,,,,,,,,,,,,,,,,,,,,,,,,,18CAA1A5A8AA,OpsManager,,,CommonSecurityLog,,3,,,,,,,,,,,,,"""drop""",,,,,,,,,,,"""00000000-0000-0009-1100-18CAA1A5A8AA"""
