TenantId,SourceSystem,"TimeGenerated [UTC]",Source,EventLog,Computer,EventLevel,EventLevelName,ParameterXml,EventData,EventID,RenderedDescription,AzureDeploymentID,Role,EventCategory,UserName,Message,MG,ManagementGroupName,Type,"_ResourceId"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:11:40.348 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Software Protection</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:11:40.3482085+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Software Protection</Data><Data Name=""param2"">running</Data><Binary>7300700070007300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Software Protection service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:11:39.983 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Connected Devices Platform Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:11:39.9831562+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Connected Devices Platform Service</Data><Data Name=""param2"">running</Data><Binary>4300440050005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Connected Devices Platform Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:14:56.186 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Error Reporting Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:14:56.1868914+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Error Reporting Service</Data><Data Name=""param2"">stopped</Data><Binary>5700650072005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Windows Error Reporting Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:11:47.843 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Azure Hybrid Instance Metadata Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:11:47.8432923+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Azure Hybrid Instance Metadata Service</Data><Data Name=""param2"">running</Data><Binary>680069006D00640073002F0034000000</Binary></EventData></DataItem>",7036,"The Azure Hybrid Instance Metadata Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:09.435 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Application Information</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:09.4354320+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Application Information</Data><Data Name=""param2"">running</Data><Binary>41007000700069006E0066006F002F0034000000</Binary></EventData></DataItem>",7036,"The Application Information service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:08.883 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Setup Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:08.8833547+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Setup Service</Data><Data Name=""param2"">running</Data><Binary>4E0065007400530065007400750070005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Network Setup Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:18:09.814 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Microsoft Account Sign-in Assistant</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:18:09.8145273+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Microsoft Account Sign-in Assistant</Data><Data Name=""param2"">stopped</Data><Binary>77006C00690064007300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Microsoft Account Sign-in Assistant service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:12.633 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Program Compatibility Assistant Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:12.6337041+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Program Compatibility Assistant Service</Data><Data Name=""param2"">running</Data><Binary>5000630061005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Program Compatibility Assistant Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:11.814 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Function Discovery Resource Publication</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:11.8144786+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Function Discovery Resource Publication</Data><Data Name=""param2"">running</Data><Binary>460044005200650073005000750062002F0034000000</Binary></EventData></DataItem>",7036,"The Function Discovery Resource Publication service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:20.321 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>WMI Performance Adapter</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:20.3215317+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">WMI Performance Adapter</Data><Data Name=""param2"">stopped</Data><Binary>77006D006900410070005300720076002F0031000000</Binary></EventData></DataItem>",7036,"The WMI Performance Adapter service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:28:21.259 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Microsoft Account Sign-in Assistant</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:28:21.2590512+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Microsoft Account Sign-in Assistant</Data><Data Name=""param2"">running</Data><Binary>77006C00690064007300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Microsoft Account Sign-in Assistant service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:25.166 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>WMI Performance Adapter</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:25.1660229+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">WMI Performance Adapter</Data><Data Name=""param2"">running</Data><Binary>77006D006900410070005300720076002F0034000000</Binary></EventData></DataItem>",7036,"The WMI Performance Adapter service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:25.665 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>WMI Performance Adapter</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:25.6655881+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">WMI Performance Adapter</Data><Data Name=""param2"">stopped</Data><Binary>77006D006900410070005300720076002F0031000000</Binary></EventData></DataItem>",7036,"The WMI Performance Adapter service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:23:35.952 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>WMI Performance Adapter</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:23:35.9523340+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">WMI Performance Adapter</Data><Data Name=""param2"">stopped</Data><Binary>77006D006900410070005300720076002F0031000000</Binary></EventData></DataItem>",7036,"The WMI Performance Adapter service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:34.134 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Software Protection</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:34.1344039+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Software Protection</Data><Data Name=""param2"">stopped</Data><Binary>7300700070007300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Software Protection service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:37.822 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Microsoft Key Distribution Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:37.8220233+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Microsoft Key Distribution Service</Data><Data Name=""param2"">running</Data><Binary>4B00640073005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Microsoft Key Distribution Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:39.712 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Error Reporting Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:39.7123493+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Error Reporting Service</Data><Data Name=""param2"">running</Data><Binary>5700650072005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Windows Error Reporting Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:12:49.437 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Volume Shadow Copy</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:12:49.4372473+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Volume Shadow Copy</Data><Data Name=""param2"">stopped</Data><Binary>5600530053002F0031000000</Binary></EventData></DataItem>",7036,"The Volume Shadow Copy service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:20:52.255 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Setup Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:20:52.2559384+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Setup Service</Data><Data Name=""param2"">running</Data><Binary>4E0065007400530065007400750070005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Network Setup Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:20:54.681 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Azure Advanced Threat Protection Sensor</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:20:54.6819287+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Azure Advanced Threat Protection Sensor</Data><Data Name=""param2"">running</Data><Binary>4100410054005000530065006E0073006F0072002F0034000000</Binary></EventData></DataItem>",7036,"The Azure Advanced Threat Protection Sensor service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:26.556 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Update Orchestrator Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:26.5568662+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Update Orchestrator Service</Data><Data Name=""param2"">running</Data><Binary>550073006F005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Update Orchestrator Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:26.037 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Update Medic Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:26.0379245+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Update Medic Service</Data><Data Name=""param2"">running</Data><Binary>57006100610053004D0065006400690063005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Windows Update Medic Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:33.059 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Microsoft Edge Update Service (edgeupdate)</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:33.0590163+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Microsoft Edge Update Service (edgeupdate)</Data><Data Name=""param2"">running</Data><Binary>65006400670065007500700064006100740065002F0034000000</Binary></EventData></DataItem>",7036,"The Microsoft Edge Update Service (edgeupdate) service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:36.866 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Software Protection</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:36.8669494+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Software Protection</Data><Data Name=""param2"">running</Data><Binary>7300700070007300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Software Protection service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:37.795 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Azure Advanced Threat Protection Sensor</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:37.7959439+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Azure Advanced Threat Protection Sensor</Data><Data Name=""param2"">running</Data><Binary>4100410054005000530065006E0073006F0072002F0034000000</Binary></EventData></DataItem>",7036,"The Azure Advanced Threat Protection Sensor service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:37.820 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Portable Device Enumerator Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:37.8206815+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Portable Device Enumerator Service</Data><Data Name=""param2"">stopped</Data><Binary>57005000440042007500730045006E0075006D002F0031000000</Binary></EventData></DataItem>",7036,"The Portable Device Enumerator Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:43.192 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Guest Configuration Extension Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:43.1925042+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Guest Configuration Extension Service</Data><Data Name=""param2"">running</Data><Binary>45007800740065006E00730069006F006E0053006500720076006900630065002F0034000000</Binary></EventData></DataItem>",7036,"The Guest Configuration Extension Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:13:53.483 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>WMI Performance Adapter</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:13:53.4838819+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">WMI Performance Adapter</Data><Data Name=""param2"">running</Data><Binary>77006D006900410070005300720076002F0034000000</Binary></EventData></DataItem>",7036,"The WMI Performance Adapter service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:14:01.039 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Guest Configuration Arc Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:14:01.0395455+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Guest Configuration Arc Service</Data><Data Name=""param2"">running</Data><Binary>4700430041007200630053006500720076006900630065002F0034000000</Binary></EventData></DataItem>",7036,"The Guest Configuration Arc Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:14:07.226 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Clipboard User Service_21e97d</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:14:07.2264773+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Clipboard User Service_21e97d</Data><Data Name=""param2"">running</Data><Binary>63006200640068007300760063005F003200310065003900370064002F0034000000</Binary></EventData></DataItem>",7036,"The Clipboard User Service_21e97d service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 12:31:09.274 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Connectivity Assistant</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T14:31:09.2746300+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Connectivity Assistant</Data><Data Name=""param2"">stopped</Data><Binary>4E00630061005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Network Connectivity Assistant service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
