"TimeGenerated [UTC]",EventCount,EventVendor,EventProduct,EventSchema,EventSchemaVersion,EventUid,"EventStartTime [UTC]","EventEndTime [UTC]",TargetUsername,TargetUserId,DvcFQDN,DvcIpAddr,DvcDomainType,DvcId,DvcAction,EventMessage,EventOriginalResultDetails,EventProductVersion,EventOriginalType,TargetIpAddr,HttpUserAgent,TargetAppName,TargetAppType,Type,EventResult,EventType,EventResultDetails,EventSeverity,EventSubType,TargetUsernameType,TargetUserType,Dvc,DvcHostname,Dst,SrcIpAddr,Src,IpAddr,DvcDomain,Application
"4/10/2024, 10:00:01.512 AM",1,Okta,Auth0,Authentication,"0.1.3","17f462e3-f721-11ee-97a7-14cb652f41da","4/10/2024, 9:55:00.335 AM","4/10/2024, 10:00:01.512 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.13.122",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.13.122","4.156.13.122","4.156.13.122","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 10:15:00.744 AM",1,Okta,Auth0,Authentication,"0.1.3","2ed97080-f723-11ee-97a7-cc60c88deb04","4/10/2024, 10:10:00.357 AM","4/10/2024, 10:15:00.744 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.56.157",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.56.157","172.171.56.157","172.171.56.157","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 10:35:01.821 AM",1,Okta,Auth0,Authentication,"0.1.3","fbdae117-f725-11ee-97a7-cc60c88d8c9e","4/10/2024, 10:30:00.458 AM","4/10/2024, 10:35:01.821 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.158.164",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.158.164","172.171.158.164","172.171.158.164","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 10:45:01.562 AM",1,Okta,Auth0,Authentication,"0.1.3","61485aa8-f727-11ee-97a7-0050f259337e","4/10/2024, 10:40:00.341 AM","4/10/2024, 10:45:01.562 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.118.36",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.118.36","172.212.118.36","172.212.118.36","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 11:10:01.298 AM",1,Okta,Auth0,Authentication,"0.1.3","df1a013b-f72a-11ee-97a7-0050f237f382","4/10/2024, 11:05:00.259 AM","4/10/2024, 11:10:01.298 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.140.218",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.140.218","172.171.140.218","172.171.140.218","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 11:20:01.474 AM",1,Okta,Auth0,Authentication,"0.1.3","447fcb6c-f72c-11ee-97a7-14cb655b4c28","4/10/2024, 11:15:00.339 AM","4/10/2024, 11:20:01.474 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.210.124.236",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.210.124.236","172.210.124.236","172.210.124.236","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 12:00:00.900 PM",1,Okta,Auth0,Authentication,"0.1.3","da65f4d1-f731-11ee-97a7-14cb655b35b5","4/10/2024, 11:55:00.383 AM","4/10/2024, 12:00:00.900 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.115.156",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.115.156","172.212.115.156","172.212.115.156","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 12:40:01.136 PM",1,Okta,Auth0,Authentication,"0.1.3","71e5bef2-f737-11ee-97a7-a88c3ef9eda7","4/10/2024, 12:35:00.356 PM","4/10/2024, 12:40:01.136 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.51.148",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.51.148","57.151.51.148","57.151.51.148","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 1:15:01.492 PM",1,Okta,Auth0,Authentication,"0.1.3","55a88d17-f73c-11ee-97a7-0050f2594838","4/10/2024, 1:10:00.360 PM","4/10/2024, 1:15:01.492 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.107.247",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.107.247","4.157.107.247","4.157.107.247","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 1:35:01.063 PM",1,Okta,Auth0,Authentication,"0.1.3","20b6d045-f73f-11ee-97a7-cc60c860d382","4/10/2024, 1:30:00.409 PM","4/10/2024, 1:35:01.063 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.9.130",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.9.130","172.212.9.130","172.212.9.130","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 2:35:01.707 PM",1,Okta,Auth0,Authentication,"0.1.3","82e4b177-f747-11ee-97a7-cc60c88dc286","4/10/2024, 2:30:00.377 PM","4/10/2024, 2:35:01.707 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.12.129",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.12.129","57.151.12.129","57.151.12.129","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 2:40:01.548 PM",1,Okta,Auth0,Authentication,"0.1.3","3595ae85-f748-11ee-97a7-14cb655b5525","4/10/2024, 2:35:00.327 PM","4/10/2024, 2:40:01.548 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.55.150",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.55.150","4.156.55.150","4.156.55.150","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 2:45:01.183 PM",1,Okta,Auth0,Authentication,"0.1.3","e80f6c5f-f748-11ee-97a7-14cb655b50a5","4/10/2024, 2:40:00.353 PM","4/10/2024, 2:45:01.183 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.87.203",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.87.203","4.255.87.203","4.255.87.203","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 3:20:03.015 PM",1,Okta,Auth0,Authentication,"0.1.3","cd555658-f74d-11ee-97a7-14cb655b4c26","4/10/2024, 3:15:00.362 PM","4/10/2024, 3:20:03.015 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.249.239.150",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.249.239.150","52.249.239.150","52.249.239.150","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 3:50:01.259 PM",1,Okta,Auth0,Authentication,"0.1.3","fcceadab-f751-11ee-97a7-cc60c88d8388","4/10/2024, 3:45:00.356 PM","4/10/2024, 3:50:01.259 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.253.195",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.253.195","4.156.253.195","4.156.253.195","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 10:20:01.931 AM",1,Okta,Auth0,Authentication,"0.1.3","e36c559c-f723-11ee-97a7-501ac58d46cc","4/10/2024, 10:15:00.306 AM","4/10/2024, 10:20:01.931 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.56.157",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.56.157","172.171.56.157","172.171.56.157","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 3:55:01.171 PM",1,Okta,Auth0,Authentication,"0.1.3","af8a6129-f752-11ee-97a7-a88c3ef9fb2a","4/10/2024, 3:50:00.386 PM","4/10/2024, 3:55:01.171 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.253.195",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.253.195","4.156.253.195","4.156.253.195","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 10:50:00.915 AM",1,Okta,Auth0,Authentication,"0.1.3","13c4432e-f728-11ee-97a7-501ac58d8f61","4/10/2024, 10:45:00.485 AM","4/10/2024, 10:50:00.915 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.226.54",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.226.54","4.236.226.54","4.236.226.54","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 4:25:01.333 PM",1,Okta,Auth0,Authentication,"0.1.3","e087d0c6-f756-11ee-97a7-0050f25971a1","4/10/2024, 4:20:00.480 PM","4/10/2024, 4:25:01.333 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.123.126",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.123.126","4.156.123.126","4.156.123.126","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 11:15:00.729 AM",1,Okta,Auth0,Authentication,"0.1.3","91d3cd3a-f72b-11ee-97a7-cc60c88d8c9c","4/10/2024, 11:10:00.324 AM","4/10/2024, 11:15:00.729 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.210.124.236",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.210.124.236","172.210.124.236","172.210.124.236","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 4:30:01.036 PM",1,Okta,Auth0,Authentication,"0.1.3","9336e032-f757-11ee-97a7-501ac58dae79","4/10/2024, 4:25:00.358 PM","4/10/2024, 4:30:01.036 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.16.105",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.16.105","57.151.16.105","57.151.16.105","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 11:50:01.431 AM",1,Okta,Auth0,Authentication,"0.1.3","75a7bed3-f730-11ee-97a7-a88c3ef9fb2a","4/10/2024, 11:45:00.371 AM","4/10/2024, 11:50:01.431 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.115.156",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.115.156","172.212.115.156","172.212.115.156","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 4:35:01.678 PM",1,Okta,Auth0,Authentication,"0.1.3","46abd129-f758-11ee-97a7-501ac58d46cd","4/10/2024, 4:30:00.234 PM","4/10/2024, 4:35:01.678 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.16.105",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.16.105","57.151.16.105","57.151.16.105","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 12:35:02.500 PM",1,Okta,Auth0,Authentication,"0.1.3","bfbf8640-f736-11ee-97a7-14cb655b4c26","4/10/2024, 12:30:00.320 PM","4/10/2024, 12:35:02.500 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.51.148",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.51.148","57.151.51.148","57.151.51.148","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 5:00:00.908 PM",1,Okta,Auth0,Authentication,"0.1.3","c3550457-f75b-11ee-97a7-a88c3ef9fb2a","4/10/2024, 4:55:00.348 PM","4/10/2024, 5:00:00.908 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.35.254",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.35.254","4.156.35.254","4.156.35.254","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 12:45:01.794 PM",1,Okta,Auth0,Authentication,"0.1.3","25077059-f738-11ee-97a7-cc60c860871c","4/10/2024, 12:40:00.365 PM","4/10/2024, 12:45:01.794 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.51.148",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.51.148","57.151.51.148","57.151.51.148","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 9:50:00.876 AM",1,Okta,Auth0,Authentication,"0.1.3","b16132fd-f71f-11ee-97a7-14cb652f38d2","4/10/2024, 9:45:00.512 AM","4/10/2024, 9:50:00.876 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.13.122",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.13.122","4.156.13.122","4.156.13.122","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 6:35:01.326 PM",1,Okta,Auth0,Authentication,"0.1.3","099f9a13-f769-11ee-97a7-a88c3ef9ffa8","4/10/2024, 6:30:00.325 PM","4/10/2024, 6:35:01.326 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.109.150",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.109.150","4.255.109.150","4.255.109.150","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 1:10:02.467 PM",1,Okta,Auth0,Authentication,"0.1.3","a35530d0-f73b-11ee-97a7-0050f2593374","4/10/2024, 1:05:00.275 PM","4/10/2024, 1:10:02.467 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.154.68.200",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.154.68.200","52.154.68.200","52.154.68.200","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 6:45:05.726 PM",1,Okta,Auth0,Authentication,"0.1.3","7205bf94-f76a-11ee-97a7-cc60c860990a","4/10/2024, 6:40:00.347 PM","4/10/2024, 6:45:05.726 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.109.150",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.109.150","4.255.109.150","4.255.109.150","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 10:10:01.831 AM",1,Okta,Auth0,Authentication,"0.1.3","7d8ca937-f722-11ee-97a7-14cb652f3d72","4/10/2024, 10:05:00.280 AM","4/10/2024, 10:10:01.831 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.13.122",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.13.122","4.156.13.122","4.156.13.122","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 1:45:01.506 PM",1,Okta,Auth0,Authentication,"0.1.3","868f5e3b-f740-11ee-97a7-cc60c88dcb82","4/10/2024, 1:40:00.471 PM","4/10/2024, 1:45:01.506 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.69.83",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.69.83","172.212.69.83","172.212.69.83","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 6:55:01.376 PM",1,Okta,Auth0,Authentication,"0.1.3","d5006eca-f76b-11ee-97a7-0050f259337e","4/10/2024, 6:50:00.270 PM","4/10/2024, 6:55:01.376 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.14.35",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.14.35","57.151.14.35","57.151.14.35","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/10/2024, 10:25:01.086 AM",1,Okta,Auth0,Authentication,"0.1.3","95dad8bc-f724-11ee-97a7-0050f2592921","4/10/2024, 10:20:00.444 AM","4/10/2024, 10:25:01.086 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.28.82",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.28.82","4.156.28.82","4.156.28.82","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
