TenantId,"TimeGenerated [UTC]",SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,SourceComputerId,EventOriginId,MG,"TimeCollected [UTC]",ManagementGroupName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,Type,"_ResourceId"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:16:42.712 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13826,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">Domain Local Security Group</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1130</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
  <Data Name=""SamAccountName"">Domain Local Security Group</Data>
  <Data Name=""SidHistory"">-</Data>
</EventData>",4731,"4731 - A security-enabled local group was created.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:29:36.761 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,"Domain Local Security Group",,,,,,,,,,,"-",,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\Domain Local Security Group",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1130",,"Domain Local Security Group",,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:17:16.502 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13826,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">Universal Security Group</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1131</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
  <Data Name=""SamAccountName"">Universal Security Group</Data>
  <Data Name=""SidHistory"">-</Data>
</EventData>",4754,"4754 - A security-enabled universal group was created.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:29:37.476 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,"Universal Security Group",,,,,,,,,,,"-",,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\Universal Security Group",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1131",,"Universal Security Group",,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:18:13.424 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13826,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""MemberName"">CN=KustoKing,CN=Users,DC=kustoworks,DC=com</Data>
  <Data Name=""MemberSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""TargetUserName"">Universal Security Group</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1131</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4756,"4756 - A member was added to a security-enabled universal group.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:29:48.995 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CN=KustoKing,CN=Users,DC=kustoworks,DC=com","S-1-5-21-2496762881-1366215883-1809657155-1128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\Universal Security Group",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1131",,"Universal Security Group",,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:18:54.699 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13826,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""MemberName"">CN=KustoKing,CN=Users,DC=kustoworks,DC=com</Data>
  <Data Name=""MemberSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""TargetUserName"">Domain Local Security Group</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1130</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4732,"4732 - A member was added to a security-enabled local group.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:29:59.260 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CN=KustoKing,CN=Users,DC=kustoworks,DC=com","S-1-5-21-2496762881-1366215883-1809657155-1128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\Domain Local Security Group",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1130",,"Domain Local Security Group",,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:23:08.575 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""OldTargetUserName"">Universal Security Group</Data>
  <Data Name=""NewTargetUserName"">Universal Security Group123</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1131</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4781,"4781 - The name of an account was changed:","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:30:27.599 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,KUSTOWORKS,KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1131",,,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:23:17.977 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""OldTargetUserName"">Global Security Group</Data>
  <Data Name=""NewTargetUserName"">Global Security Group123</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1129</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4781,"4781 - The name of an account was changed:","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:30:27.599 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,KUSTOWORKS,KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1129",,,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:23:26.421 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""OldTargetUserName"">Domain Local Security Group</Data>
  <Data Name=""NewTargetUserName"">Domain Local Security Group123</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1130</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4781,"4781 - The name of an account was changed:","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:30:32.350 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,KUSTOWORKS,KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1130",,,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:26:38.577 PM",OpsManager,"KUSTOWORKS\KustoKing",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserName"">KustoKing</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0x2069128</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4723,"4723 - An attempt was made to change an account's password.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:31:12.374 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\KustoKing",,,,KUSTOWORKS,,0x2069128,,,KustoKing,"S-1-5-21-2496762881-1366215883-1809657155-1128",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:26:55.391 PM",OpsManager,"KUSTOWORKS\KustoKing",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserName"">KustoKing</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0x20b4ed4</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4723,"4723 - An attempt was made to change an account's password.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:31:13.652 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\KustoKing",,,,KUSTOWORKS,,0x20b4ed4,,,KustoKing,"S-1-5-21-2496762881-1366215883-1809657155-1128",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:28:18.914 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13826,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""MemberName"">CN=KustoKing,CN=Users,DC=kustoworks,DC=com</Data>
  <Data Name=""MemberSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""TargetUserName"">Domain Local Security Group123</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1130</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4733,"4733 - A member was removed from a security-enabled local group.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:31:32.194 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CN=KustoKing,CN=Users,DC=kustoworks,DC=com","S-1-5-21-2496762881-1366215883-1809657155-1128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\Domain Local Security Group123",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1130",,"Domain Local Security Group123",,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:28:34.226 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13826,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""MemberName"">CN=KustoKing,CN=Users,DC=kustoworks,DC=com</Data>
  <Data Name=""MemberSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""TargetUserName"">Global Security Group123</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1129</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4729,"4729 - A member was removed from a security-enabled global group.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:31:36.703 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CN=KustoKing,CN=Users,DC=kustoworks,DC=com","S-1-5-21-2496762881-1366215883-1809657155-1128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\Global Security Group123",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1129",,"Global Security Group123",,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
