"TimeGenerated [UTC]",EventCount,EventVendor,EventProduct,EventSchema,EventSchemaVersion,EventUid,"EventStartTime [UTC]","EventEndTime [UTC]",TargetUsername,TargetUserId,DvcFQDN,DvcIpAddr,DvcDomainType,DvcId,DvcAction,EventMessage,EventOriginalResultDetails,EventProductVersion,EventOriginalType,TargetIpAddr,HttpUserAgent,TargetAppName,TargetAppType,Type,EventResult,EventType,EventResultDetails,EventSeverity,EventSubType,TargetUsernameType,TargetUserType,Dvc,DvcHostname,Dst,SrcIpAddr,Src,IpAddr,DvcDomain,Application
"4/25/2024, 5:35:01.084 PM",1,Okta,Auth0,Authentication,"0.1.3","23eae6a9-032a-11ef-b626-cc60c8609d80","4/25/2024, 5:30:00.330 PM","4/25/2024, 5:35:01.084 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.92.53",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.92.53","172.171.92.53","172.171.92.53","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 1:20:01.007 PM",1,Okta,Auth0,Authentication,"0.1.3","84769be8-0306-11ef-b626-cc60c88dc286","4/25/2024, 1:15:00.433 PM","4/25/2024, 1:20:01.007 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.71.118",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.71.118","172.212.71.118","172.212.71.118","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 3:30:01.818 PM",1,Okta,Auth0,Authentication,"0.1.3","ae27effc-0318-11ef-b626-a88c3efa041c","4/25/2024, 3:25:00.503 PM","4/25/2024, 3:30:01.818 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.28.82",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.28.82","4.156.28.82","4.156.28.82","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 12:50:01.146 PM",1,Okta,Auth0,Authentication,"0.1.3","53abff52-0302-11ef-b626-501ac58d8513","4/25/2024, 12:45:00.319 PM","4/25/2024, 12:50:01.146 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.210.97.132",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.210.97.132","172.210.97.132","172.210.97.132","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:40:00.660 PM",1,Okta,Auth0,Authentication,"0.1.3","d69e5182-032a-11ef-b626-14cb652f3452","4/25/2024, 5:35:00.435 PM","4/25/2024, 5:40:00.660 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.52.180",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.52.180","172.212.52.180","172.212.52.180","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:15:01.276 PM",1,Okta,Auth0,Authentication,"0.1.3","ba841670-032f-11ef-b626-14cb655b4c27","4/25/2024, 6:10:00.420 PM","4/25/2024, 6:15:01.276 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.118.183",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.118.183","4.255.118.183","4.255.118.183","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 1:35:01.881 PM",1,Okta,Auth0,Authentication,"0.1.3","9d768c17-0308-11ef-b626-cc60c8608702","4/25/2024, 1:30:00.447 PM","4/25/2024, 1:35:01.881 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.16.105",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.16.105","57.151.16.105","57.151.16.105","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 1:15:01.301 PM",1,Okta,Auth0,Authentication,"0.1.3","d1a3756c-0305-11ef-b626-14cb655b0434","4/25/2024, 1:10:00.357 PM","4/25/2024, 1:15:01.301 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.164.157",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.164.157","172.171.164.157","172.171.164.157","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 3:35:01.065 PM",1,Okta,Auth0,Authentication,"0.1.3","605f36c8-0319-11ef-b626-14cb652f41de","4/25/2024, 3:30:00.306 PM","4/25/2024, 3:35:01.065 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.148.103",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.148.103","172.171.148.103","172.171.148.103","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:20:01.081 PM",1,Okta,Auth0,Authentication,"0.1.3","6d391095-0330-11ef-b626-0050f259337c","4/25/2024, 6:15:00.352 PM","4/25/2024, 6:20:01.081 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.118.183",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.118.183","4.255.118.183","4.255.118.183","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:15:01.842 PM",1,Okta,Auth0,Authentication,"0.1.3","f758bc00-031e-11ef-b626-14cb655b432b","4/25/2024, 4:10:00.336 PM","4/25/2024, 4:15:01.842 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.61.27",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.61.27","172.212.61.27","172.212.61.27","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 1:55:01.094 PM",1,Okta,Auth0,Authentication,"0.1.3","6820fc91-030b-11ef-b626-14cb652f38d6","4/25/2024, 1:50:00.354 PM","4/25/2024, 1:55:01.094 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.50.167",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.50.167","172.171.50.167","172.171.50.167","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 1:25:01.235 PM",1,Okta,Auth0,Authentication,"0.1.3","37330093-0307-11ef-b626-14cb655b3ea7","4/25/2024, 1:20:00.359 PM","4/25/2024, 1:25:01.235 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.190.37.178",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.190.37.178","52.190.37.178","52.190.37.178","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:20:01.285 PM",1,Okta,Auth0,Authentication,"0.1.3","a9f7e3b0-031f-11ef-b626-0050f2591463","4/25/2024, 4:15:00.365 PM","4/25/2024, 4:20:01.285 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.61.27",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.61.27","172.212.61.27","172.212.61.27","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 1:45:01.772 PM",1,Okta,Auth0,Authentication,"0.1.3","02f14a31-030a-11ef-b626-0050f258ffaf","4/25/2024, 1:40:00.466 PM","4/25/2024, 1:45:01.772 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.72.210",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.72.210","172.171.72.210","172.171.72.210","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 2:20:00.933 PM",1,Okta,Auth0,Authentication,"0.1.3","e62fc90d-030e-11ef-b626-0050f2590a17","4/25/2024, 2:15:00.321 PM","4/25/2024, 2:20:00.933 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.249.242.94",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.249.242.94","52.249.242.94","52.249.242.94","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:25:01.010 PM",1,Okta,Auth0,Authentication,"0.1.3","1f82900a-0331-11ef-b626-14cb655b5525","4/25/2024, 6:20:00.362 PM","4/25/2024, 6:25:01.010 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.118.183",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.118.183","4.255.118.183","4.255.118.183","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:30:01.021 PM",1,Okta,Auth0,Authentication,"0.1.3","0f5d3516-0321-11ef-b626-14cb652f5cd6","4/25/2024, 4:25:00.349 PM","4/25/2024, 4:30:01.021 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.231.167",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.231.167","4.157.231.167","4.157.231.167","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 1:50:01.789 PM",1,Okta,Auth0,Authentication,"0.1.3","b5d9936a-030a-11ef-b626-cc60c88db983","4/25/2024, 1:45:00.299 PM","4/25/2024, 1:50:01.789 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.72.210",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.72.210","172.171.72.210","172.171.72.210","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 2:25:01.940 PM",1,Okta,Auth0,Authentication,"0.1.3","99aa792b-030f-11ef-b626-501ac58d3c78","4/25/2024, 2:20:00.366 PM","4/25/2024, 2:25:01.940 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.249.242.94",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.249.242.94","52.249.242.94","52.249.242.94","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:45:02.396 PM",1,Okta,Auth0,Authentication,"0.1.3","ec4308bb-0333-11ef-b626-0050f2593374","4/25/2024, 6:40:00.347 PM","4/25/2024, 6:45:02.396 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.131.40",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.131.40","172.171.131.40","172.171.131.40","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:15:01.284 PM",1,Okta,Auth0,Authentication,"0.1.3","1c5f25f2-0338-11ef-b626-0050f2597bf8","4/25/2024, 7:10:00.332 PM","4/25/2024, 7:15:01.284 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.149.202.15",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.149.202.15","52.149.202.15","52.149.202.15","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 2:15:01.023 PM",1,Okta,Auth0,Authentication,"0.1.3","32e2e510-030e-11ef-b626-14cb652f14d3","4/25/2024, 2:10:00.385 PM","4/25/2024, 2:15:01.023 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","52.249.242.94",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"52.249.242.94","52.249.242.94","52.249.242.94","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 3:00:01.447 PM",1,Okta,Auth0,Authentication,"0.1.3","7cf9e5b6-0314-11ef-b626-14cb652f5cdb","4/25/2024, 2:55:00.318 PM","4/25/2024, 3:00:01.447 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.81.169",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.81.169","4.255.81.169","4.255.81.169","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:45:04.625 PM",1,Okta,Auth0,Authentication,"0.1.3","2b2a1d1b-0323-11ef-b626-14cb652f53e1","4/25/2024, 4:40:00.339 PM","4/25/2024, 4:45:04.625 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.245.107",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.245.107","4.236.245.107","4.236.245.107","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 2:35:00.986 PM",1,Okta,Auth0,Authentication,"0.1.3","fe9ced66-0310-11ef-b626-0050f2590a0f","4/25/2024, 2:30:00.301 PM","4/25/2024, 2:35:00.986 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.90.157",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.90.157","4.255.90.157","4.255.90.157","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 3:25:01.899 PM",1,Okta,Auth0,Authentication,"0.1.3","fb793d46-0317-11ef-b626-a88c3efa11a6","4/25/2024, 3:20:00.372 PM","4/25/2024, 3:25:01.899 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.28.82",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.28.82","4.156.28.82","4.156.28.82","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:50:01.191 PM",1,Okta,Auth0,Authentication,"0.1.3","d976c614-0323-11ef-b626-cc60c88db980","4/25/2024, 4:45:00.447 PM","4/25/2024, 4:50:01.191 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.245.107",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.245.107","4.236.245.107","4.236.245.107","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 8:05:00.930 PM",1,Okta,Auth0,Authentication,"0.1.3","186226de-033f-11ef-b626-cc60c88dc286","4/25/2024, 8:00:00.382 PM","4/25/2024, 8:05:00.930 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.12.186",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.12.186","57.151.12.186","57.151.12.186","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:55:01.174 PM",1,Okta,Auth0,Authentication,"0.1.3","8d81babe-0324-11ef-b626-0050f237f38c","4/25/2024, 4:50:00.417 PM","4/25/2024, 4:55:01.174 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.246.245.64",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.246.245.64","4.246.245.64","4.246.245.64","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 8:30:00.705 PM",1,Okta,Auth0,Authentication,"0.1.3","96161c3a-0342-11ef-b626-501ac58db8c8","4/25/2024, 8:25:00.318 PM","4/25/2024, 8:30:00.705 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.125.122",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.125.122","4.255.125.122","4.255.125.122","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 3:50:01.662 PM",1,Okta,Auth0,Authentication,"0.1.3","795fc979-031b-11ef-b626-0050f237e925","4/25/2024, 3:45:00.460 PM","4/25/2024, 3:50:01.662 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.235.76",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.235.76","4.236.235.76","4.236.235.76","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 2:40:01.242 PM",1,Okta,Auth0,Authentication,"0.1.3","b1a9f1cb-0311-11ef-b626-cc60c860ca86","4/25/2024, 2:35:00.392 PM","4/25/2024, 2:40:01.242 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.41.81",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.41.81","4.255.41.81","4.255.41.81","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 3:55:01.599 PM",1,Okta,Auth0,Authentication,"0.1.3","2c078b89-031c-11ef-b626-0050f259483e","4/25/2024, 3:50:00.286 PM","4/25/2024, 3:55:01.599 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.235.76",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.235.76","4.236.235.76","4.236.235.76","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
