TenantId,TimeGenerated,Protocol,SourceIp,SourcePort,DestinationIp,DestinationPort,Action,SignatureId,Category,Description,Severity,SourceSystem,Type,_ResourceId,TranslatedIp,TranslatedPort,Policy,RuleCollectionGroup,RuleCollection,Rule,_IsBillable,_BilledSize,_TimeReceived,_ItemId,_SubscriptionId,ActionReason,Fqdn,TargetUrl,ThreatDescription,IsTlsInspected
11111111-2222-3333-4444-555555555555,2025-11-21 20:09:26.9480770,TCP,10.2.124.154,64776,192.168.240.12,389,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,EUS-Policy-Premium-IDPS,DefaultNetworkRuleCollectionGroup,UnifiedPolicy_9520bcbc-c2b6-4831-9c61-16811d2ef2e0,ACL-11332_CHG0820497_4,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:15:39.8269850,TCP,192.168.131.10,44185,10.3.122.184,179,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-99,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:12:25.3632550,TCP,192.168.131.4,35934,10.2.253.244,9090,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:09:07.7659360,TCP,192.168.131.15,63019,10.2.238.223,22,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-99,,,HBI-Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,SSH-From-Corpnet-EGRC#1804280,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:12:59.0330530,TCP,192.168.131.7,41431,10.1.198.154,179,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-02,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:17.0892340,UDP,10.1.158.206,49247,10.50.50.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:15:44.5689190,TCP,10.3.120.120,51488,10.4.64.46,389,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-99,,,HBI-Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,CORP_DomainControllers_Global,Corp-DC-TCP-EGRC#1804280-01,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:12:35.1659650,TCP,192.168.131.27,36043,192.168.167.12,8443,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:09:17.4690300,TCP,192.168.131.6,40967,10.1.150.69,389,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-02,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:09.2152890,TCP,192.168.138.167,34307,10.2.80.141,7869,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,EUS-Policy-Premium-IDPS,DefaultNetworkRuleCollectionGroup,UnifiedPolicy_9520bcbc-c2b6-4831-9c61-16811d2ef2e0,ACL-12018_ACL-12053_CHG0828889_CHG0829667_2,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:25.4101200,TCP,192.168.131.28,54861,10.1.199.152,6380,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:08:20.2452640,UDP,10.1.174.122,51951,10.50.10.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:10:02.0264570,TCP,10.2.124.71,7672,192.168.245.83,41049,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,EUS-Policy-Premium-IDPS,DefaultNetworkRuleCollectionGroup,9520bcbc-c2b6-4831-9c61-16811d2ef2e0,SiliconPD-LAB-EUS-VNET-1684_CHG0813504_ACL-10930-E,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:15:53.9120530,TCP,10.2.121.148,55290,192.168.240.36,41003,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,EUS-Policy-Premium-IDPS,DefaultNetworkRuleCollectionGroup,UnifiedPolicy_9520bcbc-c2b6-4831-9c61-16811d2ef2e0,ACL-10758_CHG0810123_3,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:08:30.3103060,TCP,192.168.74.51,56426,10.57.140.108,80,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-02,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,Https-From-Spoke-to-Corp-EGRC#1804280,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:12:28.5383110,UDP,192.168.74.30,55591,10.50.10.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-02,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:12:06.0671200,UDP,192.168.92.132,62025,10.50.10.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-01,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:13:36.8877130,TCP,10.1.218.143,55126,10.10.5.112,4443,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:14:26.8578530,TCP,10.2.225.91,30776,10.5.238.43,445,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-99,,,HBI-Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,SMB-from-Spoke-to-CORP-EGRC#1804280,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:13:39.6821260,UDP,10.5.244.200,55238,10.50.10.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-01,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:13:03.1720090,UDP,10.2.232.202,55684,10.50.10.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:14:38.4043450,TCP,10.2.232.199,53447,10.240.111.76,4211,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,WUS2-Policy-Premium,DefaultNetworkRuleCollectionGroup,46de28d4-6884-4c1b-bb4a-5bf5c21e268f,MCOnPremER-LAB-WUS2-VNET-1193_CHG0774372_ACL-8546,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:09:36.2466990,TCP,192.168.78.234,62083,10.240.121.26,4211,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,WUS2-Policy-Premium,DefaultNetworkRuleCollectionGroup,46de28d4-6884-4c1b-bb4a-5bf5c21e268f,MCOnPremER-LAB-WUS2-VNET-1036-ACL-6457-CHG0754360,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:13:59.3851520,TCP,192.168.131.6,50308,192.168.167.96,9000,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:09:50.4509670,TCP,192.168.131.17,38944,10.5.250.139,3269,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-01,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:12:44.4557270,UDP,192.168.147.248,14390,203.0.113.36,53,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:08:27.0149160,UDP,192.168.146.70,43180,10.50.50.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:10:46.3244030,UDP,10.1.176.154,63638,10.50.50.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:12:06.1014370,UDP,10.1.158.148,54794,10.50.50.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:10:32.7287770,TCP,10.2.232.199,51006,10.240.122.93,4211,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,WUS2-Policy-Premium,DefaultNetworkRuleCollectionGroup,46de28d4-6884-4c1b-bb4a-5bf5c21e268f,MCOnPremER-LAB-WUS2-VNET-1193_CHG0774372_ACL-8546,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:12.5924690,TCP,192.168.131.22,41103,10.1.150.195,9000,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-02,,,WUS3-Policy-Premium,DefaultNetworkRuleCollectionGroup,548bffe6-fbcc-48bd-9f34-7d7968f59140,ERMLSLABKVM-LAB-WUS3-VNET-1566-Test1,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:04.2106930,TCP,192.168.78.235,58750,10.240.237.46,4201,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,WUS2-Policy-Premium,DefaultNetworkRuleCollectionGroup,46de28d4-6884-4c1b-bb4a-5bf5c21e268f,MCOnPremER-LAB-WUS2-VNET-1036-CHG0762317-ACL-7433,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:10:20.7329230,TCP,192.168.131.22,33315,10.1.166.60,8443,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-02,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:10:59.6359590,TCP,10.6.238.59,53951,10.2.231.69,80,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-05,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,Allow_Standard_Ports_HTTP/S_EGRC#1804280-01,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:10:13.2059240,UDP,10.5.244.191,34008,10.50.10.50,53,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-01,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,DNS-from-Spoke-to-DNS_ANYCAST-EGRC#2591142 ,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:08:51.0292520,TCP,192.168.131.31,60806,10.1.174.139,19000,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:09:28.0321410,TCP,10.2.127.149,40776,192.168.242.215,80,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,Global-Policy-Premium-IDPS,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,Https-From-Spoke-to-Corp-EGRC#1804280,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:15:56.3087810,TCP,192.168.78.235,63240,10.240.237.45,4211,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,WUS2-Policy-Premium,DefaultNetworkRuleCollectionGroup,46de28d4-6884-4c1b-bb4a-5bf5c21e268f,MCOnPremER-LAB-WUS2-VNET-1036-CHG0762317-ACL-7433,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:14:17.5858170,TCP,192.168.131.6,61246,10.1.164.164,4200,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:15:57.6865600,TCP,10.2.80.38,29618,192.168.240.16,25,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,EUS-Policy-Premium-IDPS,DefaultNetworkRuleCollectionGroup,UnifiedPolicy_9520bcbc-c2b6-4831-9c61-16811d2ef2e0,ACL-12204_CHG0833022_2,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:08:44.3989100,TCP,192.168.139.227,48890,192.168.145.131,41003,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,EUS-Policy-Premium,DefaultNetworkRuleCollectionGroup,9520bcbc-c2b6-4831-9c61-16811d2ef2e0,Silicon-Phy-Design-LAB-EUS-VNET-660-ACL-10394-CorpToLab,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:10:13.5279060,TCP,192.168.131.28,60700,10.2.237.81,88,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-04,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:40.4440110,TCP,10.2.231.75,58269,192.168.146.150,443,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-05,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,Https-From-Spoke-to-Corp-EGRC#1804280,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:09:08.2501950,UDP,10.240.111.58,4201,192.168.78.237,4201,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:44.6466470,UDP,10.240.111.107,4201,10.2.232.206,4201,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:11:08.9751570,TCP,192.168.131.28,54863,10.1.199.149,443,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_to_Spoke_Global_Policies,Allow_Standard_Ports_HTTP/S_EGRC#1804280-01,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:15:34.4817200,TCP,192.168.17.189,50429,10.5.236.48,389,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-01,,,Global-Policy-Premium,DefaultNetworkRuleCollectionGroup,Corp_Domain_Controllers,Corp_NTDEV_Portal-DC-TCP-EGRC#1804280-01,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:14:57.2296550,TCP,192.168.131.25,45473,10.2.230.133,8888,Deny,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-99,,,,,,,,,,,,Default Action,,,,
11111111-2222-3333-4444-555555555555,2025-11-21 20:08:27.1276370,TCP,192.168.162.74,60602,192.168.253.87,41003,Allow,,,,,,AZFWNetworkRule,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,EUS-Policy-Premium,DefaultNetworkRuleCollectionGroup,9520bcbc-c2b6-4831-9c61-16811d2ef2e0,SPD-LabER2-LAB-EUS-VNET-1006-ACL-6657-CHG0756180-1SPD-LabER2-LAB-EUS-VNET-1006-ACL-6658-CHG0756181-1SPD-LabER2-LAB-EUS-VNET-1006-ACL-6659-CHG0756182-1SPD-LabER2-LAB-EUS-VNET-1006-ACL-6660-CHG0756183-1SPD-LabER2-LAB-EUS-VNET-1006-ACL-6662-CHG0756184-1SPD-LabER2-LAB-EUS-VNET-1006-ACL-6661-CHG0756185-1SPD-LabER2-LAB-EUS-VNET-1006-ACL-6663-CHG0756186-1SPD-LabER2-LAB-EUS-VNET-1006-ACL-6664-CHG0756187-1,,,,,,,,,,
11111111-2222-3333-4444-555555555555,2025-11-10 14:43:47.7659340,HTTP/1.1,10.1.190.216,29825,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-malware-domain.com,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:43:33.4919840,HTTP/1.1,10.1.190.194,36332,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-phishing-site.org,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:43:33.4751220,HTTPS/1.1,10.1.190.194,36332,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-suspicious-domain.net,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:43:50.0194500,HTTP/1.1,10.1.190.216,29825,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-botnet-command.com,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:43:44.3847590,HTTP/1.1,10.1.190.214,29115,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-spam-relay.info,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2022-3333-4444-555555555555,2025-11-10 14:44:36.6688220,HTTPS/1.1,10.2.175.115,44264,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,,,,,,,,,,,test-ransomware-c2.biz,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:45:42.1322440,HTTP/1.1,10.1.190.214,29115,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-exploit-kit.click,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:46:35.5852090,HTTP/1.1,192.168.145.94,36332,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,,,,,,,,,,,test-crypto-miner.tech,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:47:38.1315010,HTTPS/1.1,10.3.142.215,44264,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-01,,,,,,,,,,,,,test-data-exfil.space,,ThreatIntel: Destination reported by Threat Intelligence,1.0
