TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"slot_ID_d","ID_g","availability_Value_d","performance_Value_d","measurement_Name_s","duration_d","warning_Threshold_d","critical_Threshold_d","IsActive_s","id_s","createdAt_t [UTC]","updatedAt_t [UTC]","entities_s","apps_s",Category,"tactics_s","compliance_s","techniques_s","status_s","severity_s","policyId_s","policy_id_s","policy_name_s","policy_templateId_s","assigneeId_s","recommendation_s","description_s","isResolved_b","url_s",Type,"_ResourceId"
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:43.186 AM",,,,,,,,,,,,255239611c963d6c3ec77cf172efc0aad778a934,"3/6/2023, 11:36:42.227 PM","5/2/2023, 12:34:25.596 AM","[
  {
    ""id"": ""ef1aaecb0869343318c6e4af3e9bfe0326a68d9c"",
    ""name"": ""phillip carpenter@acme com"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""12.7"",
      ""6.5""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-16""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.2"",
      ""A.9.2.2"",
      ""A.9.4.2""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.2""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-05"",
      ""IAM-02""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,74705321436,74705321436,"Access to AWS without MFA",74701855853,,"Require MFA for all IAM users
Require MFA for all users in your IdP. If that is not possible, make sure that those with access to IaaS environments have MFA enabled.","phillip carpenter@acme com's AWS account does not have MFA enabled",false,"https://msftriskyuser.authomize.com/incidents/255239611c963d6c3ec77cf172efc0aad778a934","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:43.186 AM",,,,,,,,,,,,09dd26897427301b15c0feee652874027e5bc87e,"3/6/2023, 11:36:42.219 PM","5/2/2023, 12:34:25.594 AM","[
  {
    ""id"": ""95fb6c89a1dcd4d27797905a128aee1cef508898"",
    ""name"": ""role chaining user"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""12.7"",
      ""6.5""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-16""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.2"",
      ""A.9.2.2"",
      ""A.9.4.2""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.2""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-05"",
      ""IAM-02""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,74705321436,74705321436,"Access to AWS without MFA",74701855853,,"Require MFA for all IAM users
Require MFA for all users in your IdP. If that is not possible, make sure that those with access to IaaS environments have MFA enabled.","role chaining user's AWS account does not have MFA enabled",false,"https://msftriskyuser.authomize.com/incidents/09dd26897427301b15c0feee652874027e5bc87e","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:43.186 AM",,,,,,,,,,,,f57a9e43ff6bfe070a505ea3881d11dce7433843,"3/6/2023, 11:36:42.212 PM","5/2/2023, 12:34:25.595 AM","[
  {
    ""id"": ""725737663b035a749c31dd80746bf014d1847f00"",
    ""name"": ""OktaSSOuser"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""12.7"",
      ""6.5""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-16""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.2"",
      ""A.9.2.2"",
      ""A.9.4.2""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.2""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-05"",
      ""IAM-02""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,74705321436,74705321436,"Access to AWS without MFA",74701855853,,"Require MFA for all IAM users
Require MFA for all users in your IdP. If that is not possible, make sure that those with access to IaaS environments have MFA enabled.","OktaSSOuser's AWS account does not have MFA enabled",false,"https://msftriskyuser.authomize.com/incidents/f57a9e43ff6bfe070a505ea3881d11dce7433843","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:43.186 AM",,,,,,,,,,,,d30fb76dc16e1c18a7bbfab70c6f49d2239b1efb,"3/6/2023, 8:38:44.202 PM","5/2/2023, 12:41:13.706 AM","[
  {
    ""id"": ""2cee0622e84e4f94a1f24fc77499544568f77d30"",
    ""name"": ""lambda-func-support"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user lambda-func-support was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/d30fb76dc16e1c18a7bbfab70c6f49d2239b1efb","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,14a526a1f08b56c075f0cb449579fe77dd37c474,"3/6/2023, 8:38:44.197 PM","5/2/2023, 12:41:13.705 AM","[
  {
    ""id"": ""bf2be9d8713021d095f0f043f73a9234ca5ed1cc"",
    ""name"": ""manage-policies"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user manage-policies was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/14a526a1f08b56c075f0cb449579fe77dd37c474","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,55217a541115a6f7a4848f9ca22303660a39a6b6,"3/6/2023, 8:38:44.190 PM","5/2/2023, 12:41:13.705 AM","[
  {
    ""id"": ""b21f017e7fdd4b5079fd2d43dd37ef34b6b8c48b"",
    ""name"": ""kim rice@acme com"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user kim rice@acme com was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/55217a541115a6f7a4848f9ca22303660a39a6b6","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,0eb679a0e3bf1cad6aea127508e5a63709b5f310,"3/6/2023, 8:38:44.184 PM","5/2/2023, 12:41:13.705 AM","[
  {
    ""id"": ""9cc92bab3b013e0b94caf1e21ec49f1dde3cf0d6"",
    ""name"": ""rnd-instance-managment"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user rnd-instance-managment was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/0eb679a0e3bf1cad6aea127508e5a63709b5f310","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,905a600894718b5457867c79f835dd06c5edee41,"3/6/2023, 8:38:44.178 PM","5/2/2023, 12:41:13.706 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user cli user was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/905a600894718b5457867c79f835dd06c5edee41","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,92f1281372193dbb554c513fd05fb0671f3414ad,"3/6/2023, 8:38:44.171 PM","5/2/2023, 12:41:13.706 AM","[
  {
    ""id"": ""6147e2cb17bb389c1d97e274e0e844d1a30f3763"",
    ""name"": ""rnd-management"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user rnd-management was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/92f1281372193dbb554c513fd05fb0671f3414ad","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,ffc17506a5d91acda8dc66470040bc361262294f,"3/6/2023, 8:38:44.165 PM","5/2/2023, 12:41:13.704 AM","[
  {
    ""id"": ""0dc77cd79ca8e4a97c12db8241463a9615d8f7f6"",
    ""name"": ""devop-admin"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user devop-admin was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/ffc17506a5d91acda8dc66470040bc361262294f","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,b866d3b2266d6c4440f76146e5d95077406602ea,"3/6/2023, 8:38:44.159 PM","5/2/2023, 12:41:13.704 AM","[
  {
    ""id"": ""ef1aaecb0869343318c6e4af3e9bfe0326a68d9c"",
    ""name"": ""phillip carpenter@acme com"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user phillip carpenter@acme com was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/b866d3b2266d6c4440f76146e5d95077406602ea","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,a4c18c14289f657e683cc9a6d1bd523581d35024,"3/6/2023, 8:38:44.153 PM","5/2/2023, 12:41:13.706 AM","[
  {
    ""id"": ""95fb6c89a1dcd4d27797905a128aee1cef508898"",
    ""name"": ""role chaining user"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user role chaining user was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/a4c18c14289f657e683cc9a6d1bd523581d35024","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,a9a1ca4f09a05aafc5e292c6d76183aa6ecf55a5,"3/6/2023, 8:38:44.147 PM","5/2/2023, 12:41:13.704 AM","[
  {
    ""id"": ""725737663b035a749c31dd80746bf014d1847f00"",
    ""name"": ""OktaSSOuser"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user OktaSSOuser was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/a9a1ca4f09a05aafc5e292c6d76183aa6ecf55a5","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:44.964 AM",,,,,,,,,,,,1ec844535eb59cacbaca61d6ddb3678321cdf7ff,"2/1/2023, 10:03:15.600 PM","5/2/2023, 12:40:41.608 AM","[
  {
    ""id"": ""c90c8f880f8fa9051f380714b2f94434184cd3fd"",
    ""name"": ""Joni Sherman"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""7c723f6aaa1d472954f30719c1c13b2d82ae60ec"",
    ""name"": ""RiskyUser""
  }
]",Misconfiguration,"[
  ""Credential Access"",
  ""Initial Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""12.7"",
      ""6.5""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-14"",
      ""DSP-07"",
      ""IAM-16""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.2"",
      ""A.9.1.2"",
      ""A.9.2.2"",
      ""A.9.2.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.2""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-02"",
      ""IAM-05""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[
  ""Valid Accounts"",
  ""Account Manipulation""
]",Open,High,79385387773,79385387773,"Risky Users with no MFA",78651533898,,"Ensure that Joni Sherman enables MFA.","Customized Integration user Joni Sherman has no multi factor authentication (MFA) set up.",false,"https://msftriskyuser.authomize.com/incidents/1ec844535eb59cacbaca61d6ddb3678321cdf7ff","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:46.273 AM",,,,,,,,,,,,8c9d13c1597e82bb11e9aabc8dc9588ab921fcdc,"1/25/2023, 10:02:38.117 PM","5/2/2023, 12:40:41.608 AM","[
  {
    ""id"": ""b7fa3acc7b77a24339605577446a5cf103fb2c00"",
    ""name"": ""Henrietta Mueller"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""7c723f6aaa1d472954f30719c1c13b2d82ae60ec"",
    ""name"": ""RiskyUser""
  }
]",Misconfiguration,"[
  ""Credential Access"",
  ""Initial Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""12.7"",
      ""6.5""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-14"",
      ""DSP-07"",
      ""IAM-16""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.2"",
      ""A.9.1.2"",
      ""A.9.2.2"",
      ""A.9.2.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.2""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-02"",
      ""IAM-05""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[
  ""Valid Accounts"",
  ""Account Manipulation""
]",Open,High,79385387773,79385387773,"Risky Users with no MFA",78651533898,,"Ensure that Henrietta Mueller enables MFA.","Customized Integration user Henrietta Mueller has no multi factor authentication (MFA) set up.",false,"https://msftriskyuser.authomize.com/incidents/8c9d13c1597e82bb11e9aabc8dc9588ab921fcdc","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:46.273 AM",,,,,,,,,,,,bb4c621c9e7e63c0fda6cdfaf08f8f097dbe6161,"1/25/2023, 10:02:38.117 PM","5/2/2023, 12:40:41.609 AM","[
  {
    ""id"": ""a43f28ae7266ddbe95a3dedacebc1d75d7ed0521"",
    ""name"": ""Lidia Holloway"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""7c723f6aaa1d472954f30719c1c13b2d82ae60ec"",
    ""name"": ""RiskyUser""
  }
]",Misconfiguration,"[
  ""Credential Access"",
  ""Initial Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""12.7"",
      ""6.5""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-14"",
      ""DSP-07"",
      ""IAM-16""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.2"",
      ""A.9.1.2"",
      ""A.9.2.2"",
      ""A.9.2.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.2""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-02"",
      ""IAM-05""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[
  ""Valid Accounts"",
  ""Account Manipulation""
]",Open,High,79385387773,79385387773,"Risky Users with no MFA",78651533898,,"Ensure that Lidia Holloway enables MFA.","Customized Integration user Lidia Holloway has no multi factor authentication (MFA) set up.",false,"https://msftriskyuser.authomize.com/incidents/bb4c621c9e7e63c0fda6cdfaf08f8f097dbe6161","Authomize_v2_CL",
