TenantId,SourceSystem,FileUri,FileOffset,StorageAccount,AzureDeploymentID,Role,RoleInstance,Date,Time,"TimeGenerated [UTC]",sSiteName,sComputerName,sIP,csMethod,csUriStem,csUriQuery,sPort,csUserName,cIP,csVersion,csUserAgent,csCookie,csReferer,csHost,scStatus,scSubStatus,scWin32Status,scBytes,csBytes,TimeTaken,Computer,MG,ManagementGroupName,MaliciousIP,IndicatorThreatType,Description,TLPLevel,Confidence,Severity,FirstReportedDateTime,LastReportedDateTime,IsActive,ReportReferenceLink,AdditionalInformation,RemoteIPLongitude,RemoteIPLatitude,RemoteIPCountry,Type,"_ResourceId"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",9,,,,,"2022-11-28","15:24:44","11/28/2022, 3:24:44.000 PM","Default Web Site",,"10.3.0.4",GET,"/administrator/PMA/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",7,,,,,"2022-11-28","15:24:44","11/28/2022, 3:24:44.000 PM","Default Web Site",,"10.3.0.4",GET,"/db/phpmyadmin3/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",8,,,,,"2022-11-28","15:24:44","11/28/2022, 3:24:44.000 PM","Default Web Site",,"10.3.0.4",GET,"/sql/phpMyAdmin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",6,,,,,"2022-11-28","15:24:44","11/28/2022, 3:24:44.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpMyAdmin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",5,,,,,"2022-11-28","15:24:44","11/28/2022, 3:24:44.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpmyadmin2/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,438,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",13,,,,,"2022-11-28","15:24:45","11/28/2022, 3:24:45.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpMyAdmin-5.1.3/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",14,,,,,"2022-11-28","15:24:45","11/28/2022, 3:24:45.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpMyAdmin-5.1.2/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",12,,,,,"2022-11-28","15:24:45","11/28/2022, 3:24:45.000 PM","Default Web Site",,"10.3.0.4",GET,"/administrator/admin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",10,,,,,"2022-11-28","15:24:45","11/28/2022, 3:24:45.000 PM","Default Web Site",,"10.3.0.4",GET,"/sql/sql-admin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",11,,,,,"2022-11-28","15:24:45","11/28/2022, 3:24:45.000 PM","Default Web Site",,"10.3.0.4",GET,"/administrator/pma/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,249,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",15,,,,,"2022-11-28","15:24:47","11/28/2022, 3:24:47.000 PM","Default Web Site",,"10.3.0.4",GET,"/php-my-admin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",16,,,,,"2022-11-28","15:24:47","11/28/2022, 3:24:47.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpmyadmin2018/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",17,,,,,"2022-11-28","15:24:47","11/28/2022, 3:24:47.000 PM","Default Web Site",,"10.3.0.4",GET,"/administrator/PMA/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,248,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",18,,,,,"2022-11-28","15:24:47","11/28/2022, 3:24:47.000 PM","Default Web Site",,"10.3.0.4",GET,"/admin/db/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",19,,,,,"2022-11-28","15:24:47","11/28/2022, 3:24:47.000 PM","Default Web Site",,"10.3.0.4",GET,"/mysql/admin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",20,,,,,"2022-11-28","15:24:48","11/28/2022, 3:24:48.000 PM","Default Web Site",,"10.3.0.4",GET,"/1phpmyadmin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",22,,,,,"2022-11-28","15:24:48","11/28/2022, 3:24:48.000 PM","Default Web Site",,"10.3.0.4",GET,"/sql/sqladmin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",23,,,,,"2022-11-28","15:24:48","11/28/2022, 3:24:48.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpmyadmin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",24,,,,,"2022-11-28","15:24:48","11/28/2022, 3:24:48.000 PM","Default Web Site",,"10.3.0.4",GET,"/mysql/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",21,,,,,"2022-11-28","15:24:48","11/28/2022, 3:24:48.000 PM","Default Web Site",,"10.3.0.4",GET,"/sql/myadmin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",25,,,,,"2022-11-28","15:24:49","11/28/2022, 3:24:49.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpmyadmin2020/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",29,,,,,"2022-11-28","15:24:49","11/28/2022, 3:24:49.000 PM","Default Web Site",,"10.3.0.4",GET,"/db/webdb/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",26,,,,,"2022-11-28","15:24:49","11/28/2022, 3:24:49.000 PM","Default Web Site",,"10.3.0.4",GET,"/admin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",27,,,,,"2022-11-28","15:24:49","11/28/2022, 3:24:49.000 PM","Default Web Site",,"10.3.0.4",GET,"/phpMyAdmin-5.2.0-all-languages/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
"08d88ad8-ad84-48d8-aa3d-e47975593fe8",OpsMgr,"/iislogblob/v0/tenant=08d88ad8-ad84-48d8-aa3d-e47975593fe8/00000000-0000-0000-0000-000000000001/AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8/d1e679d3-2da9-ce8c-8d5f-6b2c80fd1931/W3SVC1/u_ex22112815.log",28,,,,,"2022-11-28","15:24:49","11/28/2022, 3:24:49.000 PM","Default Web Site",,"10.3.0.4",GET,"/_phpmyadmin/index.php","lang=en",80,"-","8.141.166.13",,"Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/107.0.0.0+Safari/537.36",,"-",,404,0,2,,,247,"sysmon-parser","00000000-0000-0000-0000-000000000001","AOI-08d88ad8-ad84-48d8-aa3d-e47975593fe8",,,,,,,,,,,,"119.84","29.97","People's Republic of China",W3CIISLog,"/subscriptions/80f5d637-5241-4d16-8e51-8d1b8a3cbc4d/resourcegroups/sysmon-parser/providers/microsoft.compute/virtualmachines/sysmon-parser"
