TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"date_t [UTC]",Severity,Type,"_ResourceId",EventOriginalSeverity,EventSeverity,"EventStartTime [UTC]","EventEndTime [UTC]",EventType,EventOriginalType,EventOriginalSubType,EventOriginalUid,EventMessage,Dvc,AdditonalFields,DvcId,DvcIpAddr,EventProduct,EventCount,EventResult,EventVendor,EventSchema,EventSchemaVersion,SrcIpAddr,IpAddr,DstIpAddr,NetworkProtocol,DstPortNumber,DstFQDN,FQDN,SrcAppName,ThreatName,DvcIdType,NetworkApplicationProtocol,DstDomainType,DstDomain
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:58.920 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","f43bc26e-311e-4cb8-91d0-19984e3566d3_NFTX","Source IP: 10.10.141.95, Port: 22","785abf71-059b-4d14-bedc-485bf82e85ff","{""AssetType"":""Switch""}","785abf71-059b-4d14-bedc-485bf82e85ff","10.10.145.8",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.8",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:54.148 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","0f5eb820-c727-479b-95ff-c1289f269e71_NFTX","Source IP: 10.10.141.95, Port: 22","669bc5d7-d785-40a5-a8f6-dd6bb0099ef1","{""AssetType"":""Switch""}","669bc5d7-d785-40a5-a8f6-dd6bb0099ef1","10.10.204.15",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.204.15",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:54.143 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","27454ad3-a511-4fde-b5cc-8c0806c37a14_NFTX","Source IP: 10.10.141.95, Port: 22","5bdb5c80-de6b-4609-954b-edbbb0ec300c","{""AssetType"":""Switch""}","5bdb5c80-de6b-4609-954b-edbbb0ec300c","10.10.145.87",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.87",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:50.732 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","2a2cff74-7456-4f9d-a2e4-38a577949e12_NFTX","Source IP: 10.10.141.95, Port: 22","50310ff2-90c7-46d0-9e4c-932d65b2c23d","{""AssetType"":""Switch""}","50310ff2-90c7-46d0-9e4c-932d65b2c23d","10.10.176.242",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.176.242",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:46.616 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","2b074b61-f4f5-4845-b1e7-ead392108dfb_NFTX","Source IP: 10.10.141.95, Port: 22","d35ffa2a-aed1-4e33-a316-59c02553750d","{""AssetType"":""Switch""}","d35ffa2a-aed1-4e33-a316-59c02553750d","10.10.232.242",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.232.242",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:46.611 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","7d0e3319-6540-4276-a304-4dd72f721775_NFTX","Source IP: 10.10.141.95, Port: 22","a564f192-3122-447b-bbed-8c79dfa5fdbd","{""AssetType"":""Switch""}","a564f192-3122-447b-bbed-8c79dfa5fdbd","10.20.47.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.47.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:46.607 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","50d33b2b-72c9-400d-aabd-3219bbb2f9be_NFTX","Source IP: 10.10.141.95, Port: 22","690a3cc5-7b90-4bf7-b2b4-4a99883c680f","{""AssetType"":""Switch""}","690a3cc5-7b90-4bf7-b2b4-4a99883c680f","10.10.204.12",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.204.12",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:41.218 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","735185db-7db0-433b-9d4e-bdb9559c6403_NFTX","Source IP: 10.10.141.95, Port: 22","2e9e4ef4-57d3-4ac9-8a40-1158265b2a71","{""AssetType"":""Switch""}","2e9e4ef4-57d3-4ac9-8a40-1158265b2a71","10.10.145.16",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.16",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:35.591 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","c0912e18-0ccc-4548-a24b-8cb04d43b653_NFTX","Source IP: 10.10.141.95, Port: 22","766a3b0a-8973-449c-8468-3409cf2a48e4","{""AssetType"":""Switch""}","766a3b0a-8973-449c-8468-3409cf2a48e4","10.20.109.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.109.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:30.750 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","069ef23a-08f3-4de5-a2f8-d68a7887e8ac_NFTX","Source IP: 10.10.141.95, Port: 22","8a336c51-448e-4b38-9ded-dda2b03fd1ba","{""AssetType"":""Switch""}","8a336c51-448e-4b38-9ded-dda2b03fd1ba","10.10.145.15",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.15",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:29.002 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","ad956cab-d752-4aee-b477-f980e83e67d4_NFTX","Source IP: 10.10.141.95, Port: 22","5a9c7ddb-8484-4e3e-a560-85eb3f884cb3","{""AssetType"":""Switch""}","5a9c7ddb-8484-4e3e-a560-85eb3f884cb3","10.20.62.5",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.62.5",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:25.629 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","1b191e08-b4bc-426f-8858-3d7507451ac3_NFTX","Source IP: 10.10.141.95, Port: 22","94a134a2-f4ca-460c-8bd0-84465fdfead5","{""AssetType"":""Switch""}","94a134a2-f4ca-460c-8bd0-84465fdfead5","10.10.145.72",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.72",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:25.625 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","a0abd864-4d7a-46c4-a88a-faf747374efe_NFTX","Source IP: 10.10.141.95, Port: 22","9cc0363a-1448-4b03-877b-c743e4edbc11","{""AssetType"":""Switch""}","9cc0363a-1448-4b03-877b-c743e4edbc11","10.10.204.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.204.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:17.948 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","a6a23aae-49e1-4d3e-acff-520565e28844_NFTX","Source IP: 10.10.141.95, Port: 22","8c31c8a3-cc71-4506-9656-d6e947c78ee3","{""AssetType"":""Switch""}","8c31c8a3-cc71-4506-9656-d6e947c78ee3","10.10.185.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.185.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:15.582 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","967d9cb5-33f4-4df0-9e99-c8bbcb2f5780_NFTX","Source IP: 10.10.141.95, Port: 22","8fad271e-115d-43f8-982f-ce1687063594","{""AssetType"":""Switch""}","8fad271e-115d-43f8-982f-ce1687063594","10.20.175.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.175.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:12.199 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","e7789f34-2033-4801-9c28-e7d2eefdbeae_NFTX","Source IP: 10.10.141.95, Port: 22","26531e3f-80f0-401e-aed6-8cd9fcf1fc74","{""AssetType"":""Switch""}","26531e3f-80f0-401e-aed6-8cd9fcf1fc74","10.10.145.6",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.6",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:09.903 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","1d54a8bf-4e9d-4e12-9a54-f1661f506090_NFTX","Source IP: 10.10.141.95, Port: 22","a4d28bc4-9482-4924-8423-aa8868def9f4","{""AssetType"":""Switch""}","a4d28bc4-9482-4924-8423-aa8868def9f4","10.10.145.4",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.4",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:06.960 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","4e5b0518-9e79-4712-bab4-d97c153fe57d_NFTX","Source IP: 10.10.141.95, Port: 22","93bd2053-bd4c-4206-ac17-9f09fb17a866","{""AssetType"":""Switch""}","93bd2053-bd4c-4206-ac17-9f09fb17a866","10.10.145.24",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.24",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:04.534 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","4287d5d6-099b-4239-ba2c-899d4acec2bc_NFTX","Source IP: 10.10.141.95, Port: 22","00365818-9730-4f67-af78-d2b4242bf75c","{""AssetType"":""Switch""}","00365818-9730-4f67-af78-d2b4242bf75c","10.10.178.242",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.178.242",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:04.527 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","d5963ba0-fa03-4a0c-b095-84502dd4a8f8_NFTX","Source IP: 10.10.141.95, Port: 22","b188b718-611b-44dd-9de4-b220156dbe65","{""AssetType"":""Switch""}","b188b718-611b-44dd-9de4-b220156dbe65","10.10.145.5",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.5",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:36:00.967 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","64537985-3e18-41b7-a7ea-a49551b2d06e_NFTX","Source IP: 10.10.141.95, Port: 22","0337c96d-39f9-4c00-876f-06ac402fa0a3","{""AssetType"":""Switch""}","0337c96d-39f9-4c00-876f-06ac402fa0a3","10.10.145.25",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.25",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:56.540 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","375b7891-4f39-4b5b-a897-8a260ba5bb65_NFTX","Source IP: 10.10.141.95, Port: 22","3e973541-e49d-4ae5-88d7-223f0a8933da","{""AssetType"":""Switch""}","3e973541-e49d-4ae5-88d7-223f0a8933da","10.10.145.11",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.11",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:54.832 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","c371d1fb-6139-4a50-bd60-aaddb10044d4_NFTX","Source IP: 10.10.141.95, Port: 22","0b4e943b-9635-4952-a6be-6ebcb969a459","{""AssetType"":""Switch""}","0b4e943b-9635-4952-a6be-6ebcb969a459","10.20.207.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.207.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:51.236 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","c7cca866-6b53-414e-b8a8-6c1ee5b835b9_NFTX","Source IP: 10.10.141.95, Port: 22","716f2c3f-a88c-4c91-aab5-b9aa32edf877","{""AssetType"":""Switch""}","716f2c3f-a88c-4c91-aab5-b9aa32edf877","10.20.30.242",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.30.242",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:47.720 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","f1c722bc-0500-41ba-bddc-096b23290b16_NFTX","Source IP: 10.10.141.95, Port: 22","48dcdb84-2dc9-4136-a140-04ff36f0f83e","{""AssetType"":""Switch""}","48dcdb84-2dc9-4136-a140-04ff36f0f83e","10.10.145.86",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.86",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:46.115 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","bac31565-baab-4443-91e1-ba1b0b6e7efa_NFTX","Source IP: 10.10.141.95, Port: 22","d10a1c72-257a-4780-a790-1622d394f41f","{""AssetType"":""Switch""}","d10a1c72-257a-4780-a790-1622d394f41f","10.10.145.7",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.7",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:42.538 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","c011469f-d5c6-4747-bea1-881372cd8f11_NFTX","Source IP: 10.10.141.95, Port: 22","ede79008-7959-4b40-80f5-4e8d30d99303","{""AssetType"":""Switch""}","ede79008-7959-4b40-80f5-4e8d30d99303","10.10.145.92",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.92",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:40.925 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:48.421 PM","4/17/2023, 1:18:48.421 PM",EndpointNetworkSession,IDS,"SSH Connection","b4a1d1f5-c736-4cb8-97c2-d61c5250f35d_NFTX","Source IP: 10.10.141.95, Port: 22","ab5d1d34-dea3-459d-b30b-adcfaf6f380c","{""AssetType"":""Switch""}","ab5d1d34-dea3-459d-b30b-adcfaf6f380c","10.10.145.96",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.96",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:35:36.389 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:18:49.136 PM","4/17/2023, 1:18:49.136 PM",EndpointNetworkSession,IDS,"SSH Connection","dab74ada-520f-4db8-b9c5-32a5e46ca34f_uF4s","Source IP: 10.10.141.95, Port: 22","8a732210-2406-4ef0-a9a2-ae5d23cd8d98","{""AssetType"":""Switch""}","8a732210-2406-4ef0-a9a2-ae5d23cd8d98","10.50.145.5",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.5",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:33:09.085 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:16:33.395 PM","4/17/2023, 1:16:33.395 PM",EndpointNetworkSession,IDS,"SSH Connection","3276dfe2-b4ca-47f0-8c25-3355c348642e_PoRI","Source IP: 10.10.141.95, Port: 22","da2bf764-b5ca-4c62-8bbe-7aeba04dcd33","{""AssetType"":""Switch""}","da2bf764-b5ca-4c62-8bbe-7aeba04dcd33","10.20.191.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.191.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:33:06.130 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:16:33.395 PM","4/17/2023, 1:16:33.395 PM",EndpointNetworkSession,IDS,"SSH Connection","18e51108-c1bc-4214-9787-6cc5bc189d12_PoRI","Source IP: 10.10.141.95, Port: 22","c1aa2466-7676-4798-a7a6-53b59d77ca89","{""AssetType"":""Switch""}","c1aa2466-7676-4798-a7a6-53b59d77ca89","10.19.56.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.19.56.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:33:01.608 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:16:33.395 PM","4/17/2023, 1:16:33.395 PM",EndpointNetworkSession,IDS,"RDP Connection","0fbd6717-c1d6-4207-bfb3-7f65eb3f75e0_PoRI","Source IP: 10.10.138.159, Port: 3389","61ecae95-8043-4f00-bcac-9676ebb5d7f6","{""AssetType"":""CAD""}","61ecae95-8043-4f00-bcac-9676ebb5d7f6","10.50.132.74",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.138.159","10.10.138.159","10.50.132.74",UDP,3389,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:32:58.262 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:16:33.395 PM","4/17/2023, 1:16:33.395 PM",EndpointNetworkSession,IDS,"SSH Connection","347b63b3-b516-4abc-b2ea-18b53e4fe77b_PoRI","Source IP: 10.10.141.95, Port: 22","6a24443b-1074-4bd1-9d89-65ce807c6843","{""AssetType"":""Switch""}","6a24443b-1074-4bd1-9d89-65ce807c6843","10.10.16.137",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.16.137",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:32:54.628 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:16:33.395 PM","4/17/2023, 1:16:33.395 PM",EndpointNetworkSession,IDS,"SSH Connection","429b9be0-8ac5-43b6-8c2a-09723b07ea7d_PoRI","Source IP: 10.10.141.95, Port: 22","34565923-0f93-4aec-b330-dc2ec5c5c91b","{""AssetType"":""Switch""}","34565923-0f93-4aec-b330-dc2ec5c5c91b","10.19.103.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.19.103.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 2:04:54.613 PM",,,"4/17/2023, 1:32:49.327 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 1:16:33.395 PM","4/17/2023, 1:16:33.395 PM",EndpointNetworkSession,IDS,"SSH Connection","2a6089bd-1d9f-4f3c-bf86-a13c82792aac_PoRI","Source IP: 10.10.141.95, Port: 22","00bcead7-6eb2-427b-b74b-340afe6fb482","{""AssetType"":""Switch""}","00bcead7-6eb2-427b-b74b-340afe6fb482","10.10.145.13",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.13",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 11:04:10.145 AM",,,"4/17/2023, 10:27:19.133 AM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 8:49:08.418 AM","4/17/2023, 8:49:08.418 AM",EndpointNetworkSession,IDS,"SSH Connection","af20e775-e8a4-4e96-9294-454af1759b97_xEZM","Source IP: 10.10.141.95, Port: 22","a564f192-3122-447b-bbed-8c79dfa5fdbd","{""AssetType"":""Switch""}","a564f192-3122-447b-bbed-8c79dfa5fdbd","10.20.47.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.47.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/17/2023, 12:04:31.665 PM",,,"4/17/2023, 12:04:03.972 PM",,"CynerioEvent_CL",,Low,Informational,"4/17/2023, 8:33:23.420 AM","4/17/2023, 8:33:23.420 AM",EndpointNetworkSession,IDS,"SSH Connection","cc8781ca-2107-4da7-87d2-5161f11663b4_A4VX","Source IP: 10.10.141.95, Port: 22","15358dc2-070d-42b8-957d-fc0537790e77","{""AssetType"":""Switch""}","15358dc2-070d-42b8-957d-fc0537790e77","10.10.228.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.228.2",TCP,22,,,,,Cynerio,,,
