TenantId,SourceSystem,TimeGenerated [UTC],ReceiptTime,DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,OriginalLogSeverity,DeviceAction,SimplifiedDeviceAction,Computer,CommunicationDirection,DeviceFacility,DestinationPort,DestinationIP,DeviceAddress,DeviceName,Message,Protocol,SourcePort,SourceIP,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,DeviceVersion,Activity,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,DeviceDnsDomain,DeviceExternalID,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceMacAddress,ProcessID,ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,AdditionalExtensions,StartTime [UTC],EndTime [UTC],Type,_ResourceId
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:21.371 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57632,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372772,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,3522,,,,,,,,,,1709,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,1950,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:21.371 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57631,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372773,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,2865,,,,,,,,,,1688,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,1950,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.222 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57670,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372809,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,89565,,,,,,,,,,2819,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,12,,1966,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.222 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57669,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372810,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,839,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1966,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.463 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57677,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372811,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,855,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1950,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.463 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57676,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372812,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,96649,,,,,,,,,,1856,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,17,,1966,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.463 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57675,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372813,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,839,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1966,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.463 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57682,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372814,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,94937,,,,,,,,,,1710,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,13,,1916,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57672,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372815,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,96633,,,,,,,,,,1810,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,16,,2000,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57671,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372816,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,855,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,2000,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57681,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372817,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,855,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1916,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57680,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372818,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,96649,,,,,,,,,,1718,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,14,,1933,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57679,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372819,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,855,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1933,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57678,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372820,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,94953,,,,,,,,,,1756,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,14,,1950,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57674,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372821,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,94937,,,,,,,,,,1756,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,14,,1983,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.464 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57673,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372822,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,839,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1983,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.604 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57689,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372823,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,839,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1950,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.604 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57688,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372824,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,96587,,,,,,,,,,1948,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,19,,1950,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.604 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57687,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372825,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,839,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1966,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.604 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57686,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372826,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,94937,,,,,,,,,,1756,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,14,,1983,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.604 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57685,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372827,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,839,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,1983,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.605 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57684,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372828,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,96633,,,,,,,,,,1764,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,15,,2000,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.605 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57683,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372829,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,839,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,6,,2016,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:48.605 PM",,SonicWall,NSv 270,537,4,,,,,,,443,10.5.192.226,,,"""Connection Closed""",tcp/https,57690,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Closed,49178,372830,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,94937,,,,,,,,,,1664,,,,,,,00:50:56:a0:4d:73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,12,,1933,"""Security Rule""",,,,,,,Untrusted,,"""Web""",,,,,,,,,,,,,,,,,"cat=1024;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:49.488 PM",,SonicWall,NSv 270,98,4,,,,,,,443,10.5.192.226,,,,tcp/https,57691,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Opened,49178,118,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Web""",,,,,,,,,,,,,,,,,"cat=262144;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:49.488 PM",,SonicWall,NSv 270,98,4,,,,,,,443,10.5.192.226,,,,tcp/https,57692,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Opened,49178,119,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Web""",,,,,,,,,,,,,,,,,"cat=262144;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:49.508 PM",,SonicWall,NSv 270,98,4,,,,,,,443,10.5.192.226,,,,tcp/https,57693,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Opened,49178,120,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Web""",,,,,,,,,,,,,,,,,"cat=262144;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
84c4c1b1-e590-4e0a-9f02-8290917541ca,OpsManager,"11/20/2020, 4:20:49.508 PM",,SonicWall,NSv 270,98,4,,,,,,,443,10.5.192.226,,,,tcp/https,57694,10.5.192.160,,,,,,,,,,,,7.0.0-997-03a72c37,Connection Opened,49178,121,,,,,,,X1,,X1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Web""",,,,,,,,,,,,,,,,,"cat=262144;gcat=6;susr=""admin"";appName='General HTTPS MGMT';fw_action=""NA"";dpi=0;auditId=0",,,CommonSecurityLog,/subscriptions/c70494db-cecf-4e6d-b1ce-5d08040c6982/resourcegroups/connectorworkshoprg/providers/microsoft.compute/virtualmachines/workshopcefcollector
