TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,Computer,DestinationPort,DestinationIP,DeviceAddress,Message,Protocol,SourceIP,DeviceVersion,Activity,ApplicationProtocol,EventCount,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,AdditionalExtensions,StartTime [UTC],EndTime [UTC],Type
"4/9/2021, 4:53:39.322 AM",vArmour,AC,1,1,ac-01,443,Pick-and-Pack10_21_23_1_vm,,,tcp,Transaction-Server10_21_13_2_vm,6,POLICY_VIOLATION,https,74,"PCI-Policy{PCI-Policy_ID150_23} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Transaction-Server,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Pick-and-Pack,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;1,Realm=;TEST,Region=;src_ip=10.21.13.2;dst_ip=10.21.23.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.322 AM",vArmour,AC,1,1,ac-01,443,Pick-and-Pack10_21_23_1_vm,,,tcp,Transaction-Server10_21_13_3_vm,6,POLICY_VIOLATION,https,58,"PCI-Policy{PCI-Policy_ID150_23} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Transaction-Server,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Pick-and-Pack,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;1,Realm=;TEST,Region=;src_ip=10.21.13.3;dst_ip=10.21.23.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.322 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_210_100_25_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,65,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-2,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.25.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.322 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_210_100_25_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,65,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-2,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.25.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.322 AM",vArmour,AC,1,1,ac-01,443,Pick-and-Pack10_21_23_1_vm,,,tcp,Transaction-Server10_21_13_1_vm,6,POLICY_VIOLATION,https,64,"PCI-Policy{PCI-Policy_ID150_23} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Transaction-Server,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Pick-and-Pack,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;1,Realm=;TEST,Region=;src_ip=10.21.13.1;dst_ip=10.21.23.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.322 AM",vArmour,AC,1,1,ac-01,443,Pick-and-Pack10_21_23_1_vm,,,tcp,Transaction-Server10_21_13_3_vm,6,POLICY_VIOLATION,https,58,"PCI-Policy{PCI-Policy_ID150_23} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Transaction-Server,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Pick-and-Pack,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;1,Realm=;TEST,Region=;src_ip=10.21.13.3;dst_ip=10.21.23.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.323 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_210_100_25_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,65,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-2,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.25.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.323 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_210_100_25_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,65,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-2,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.25.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.323 AM",vArmour,AC,1,1,ac-01,443,Pick-and-Pack10_21_23_1_vm,,,tcp,Transaction-Server10_21_13_1_vm,6,POLICY_VIOLATION,https,64,"PCI-Policy{PCI-Policy_ID150_23} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Transaction-Server,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Pick-and-Pack,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;1,Realm=;TEST,Region=;src_ip=10.21.13.1;dst_ip=10.21.23.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.323 AM",vArmour,AC,1,1,ac-01,443,Pick-and-Pack10_21_23_1_vm,,,tcp,Transaction-Server10_21_13_3_vm,6,POLICY_VIOLATION,https,58,"PCI-Policy{PCI-Policy_ID150_23} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Transaction-Server,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Pick-and-Pack,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;1,Realm=;TEST,Region=;src_ip=10.21.13.3;dst_ip=10.21.23.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.325 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_310_100_26_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,29,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-3,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.26.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.325 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_310_100_26_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,29,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-3,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.26.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.325 AM",vArmour,AC,1,1,ac-01,1433,MSSQL10_100_10_1.prod.acme.com,,,tcp,Seating-and-Pricing10_20_3_2_vm,6,POLICY_VIOLATION,mssql,47,"CVE_CRITICAL{Outbound} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"CVE=;Critical{AppFunc=;Seating-and-Pricing,AppID=;37624,AppName=;Mobile-OEM-Platforms,AppOwner=;Albie_Garrison,CVE=;Critical,Criticality=;1,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-East,System=;Internal,TaniumAgent=Yes};Criticality=;1{AppFunc=;MSSQL,AppID=;3444,AppName=;Ref-Databases,AppOwner=;Alissia_Holden,Criticality=;1,Realm=;NewYork-DC,System=;src_ip=10.20.3.2;dst_ip=10.100.10.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.325 AM",vArmour,AC,1,1,ac-01,1433,MSSQL10_100_10_2.prod.acme.com,,,tcp,Seating-and-Pricing10_20_3_2_vm,6,POLICY_VIOLATION,mssql,36,"CVE_CRITICAL{Outbound} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"CVE=;Critical{AppFunc=;Seating-and-Pricing,AppID=;37624,AppName=;Mobile-OEM-Platforms,AppOwner=;Albie_Garrison,CVE=;Critical,Criticality=;1,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;3,Realm=;PROD,Region=;AWS-US-East,System=;Internal,TaniumAgent=Yes};Criticality=;1{AppFunc=;MSSQL,AppID=;3444,AppName=;Ref-Databases,AppOwner=;Alissia_Holden,Criticality=;1,Realm=;NewYork-DC,System=;src_ip=10.20.3.2;dst_ip=10.100.10.2",,,CommonSecurityLog
"4/9/2021, 4:53:39.325 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_310_100_26_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,29,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-3,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.26.1",,,CommonSecurityLog
"4/9/2021, 4:53:39.325 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_310_100_26_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,29,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-3,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.26.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.870 AM",vArmour,AC,1,1,ac-01,8020,Ingest_and_Tokenization10_100_16_4.prod.acme.com,,,tcp,Web-App-SF-Home10_21_2_9_vm,6,POLICY_VIOLATION,unknown_tcp,37,"PCI-Policy{PCI-Policy_ID150_21} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Web-App-SF-Home,AppID=;75356,AppName=;eBanking,AppOwner=;Joanna_Lowry,Criticality=;2,PCI=;Category-3,PII=;Yes,QualysAgent=;Yes,RTO=;2,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;Ingest-and-Tokenization,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-1a,PII=;4,Realm=;NewYork-DC,System=;src_ip=10.21.2.9;dst_ip=10.100.16.4",,,CommonSecurityLog
"4/9/2021, 5:06:03.872 AM",vArmour,AC,1,1,ac-01,443,Risk_Modeling10_100_13_1.prod.acme.com,,,tcp,Fraud-Monitoring10_21_14_2_vm,6,POLICY_VIOLATION,https,50,"PCI-Policy{PCI-Policy_ID150_25} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Fraud-Monitoring,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,CVE=;Low,Criticality=;2,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-2b{AppFunc=;Risk-Modeling,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-2b,PII=;No,QualysAgent=;4,Realm=;PROD,Region=;NewYork-DC,System=;src_ip=10.21.14.2;dst_ip=10.100.13.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.872 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_2,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,12,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;PROD,Region=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.2",,,CommonSecurityLog
"4/9/2021, 5:06:03.872 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_2,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,12,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;PROD,Region=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.2",,,CommonSecurityLog
"4/9/2021, 5:06:03.872 AM",vArmour,AC,1,1,ac-01,443,Risk_Modeling10_100_13_6.prod.acme.com,,,tcp,Fraud-Monitoring10_21_14_2_vm,6,POLICY_VIOLATION,https,42,"PCI-Policy{PCI-Policy_ID150_25} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Fraud-Monitoring,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,CVE=;Low,Criticality=;2,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-2b{AppFunc=;Risk-Modeling,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-2b,PII=;No,QualysAgent=;4,Realm=;PROD,Region=;NewYork-DC,System=;src_ip=10.21.14.2;dst_ip=10.100.13.6",,,CommonSecurityLog
"4/9/2021, 5:06:03.872 AM",vArmour,AC,1,1,ac-01,443,Risk_Modeling10_100_13_6.prod.acme.com,,,tcp,Fraud-Monitoring10_21_14_2_vm,6,POLICY_VIOLATION,https,42,"PCI-Policy{PCI-Policy_ID150_25} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Fraud-Monitoring,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,CVE=;Low,Criticality=;2,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-2b{AppFunc=;Risk-Modeling,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-2b,PII=;No,QualysAgent=;4,Realm=;PROD,Region=;NewYork-DC,System=;src_ip=10.21.14.2;dst_ip=10.100.13.6",,,CommonSecurityLog
"4/9/2021, 5:06:03.873 AM",vArmour,AC,1,1,ac-01,443,Risk_Modeling10_100_13_3.prod.acme.com,,,tcp,Fraud-Monitoring10_21_14_2_vm,6,POLICY_VIOLATION,https,50,"PCI-Policy{PCI-Policy_ID150_25} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Fraud-Monitoring,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,CVE=;Low,Criticality=;2,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-2b{AppFunc=;Risk-Modeling,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-2b,PII=;No,QualysAgent=;4,Realm=;PROD,Region=;NewYork-DC,System=;src_ip=10.21.14.2;dst_ip=10.100.13.3",,,CommonSecurityLog
"4/9/2021, 5:06:03.873 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_2,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,12,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;PROD,Region=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.2",,,CommonSecurityLog
"4/9/2021, 5:06:03.873 AM",vArmour,AC,1,1,ac-01,443,Risk_Modeling10_100_13_3.prod.acme.com,,,tcp,Fraud-Monitoring10_21_14_2_vm,6,POLICY_VIOLATION,https,50,"PCI-Policy{PCI-Policy_ID150_25} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Fraud-Monitoring,AppID=;926,AppName=;eCommerce,AppOwner=;Antonina_Moran,CVE=;Low,Criticality=;2,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;3,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-2b{AppFunc=;Risk-Modeling,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-2b,PII=;No,QualysAgent=;4,Realm=;PROD,Region=;NewYork-DC,System=;src_ip=10.21.14.2;dst_ip=10.100.13.3",,,CommonSecurityLog
"4/9/2021, 5:06:03.873 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_7,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,32,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.7",,,CommonSecurityLog
"4/9/2021, 5:06:03.873 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_2,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,12,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;PROD,Region=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.2",,,CommonSecurityLog
"4/9/2021, 5:06:03.873 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_7,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,32,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.7",,,CommonSecurityLog
