DateAdded,IoC,Type,ExpirationDateTime,Reference,ActivityGroupNames,TargetedService,Tags
,218.53.196.32,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,219.94.47.206,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,220.119.184.232,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,220.122.150.65,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,220.122.193.32,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,220.194.70.77,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,220.79.54.48,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,221.145.69.216,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,221.163.131.30,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,221.226.159.22,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,221.228.87.37,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,222.104.66.6,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,222.105.240.160,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,222.114.55.72,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,222.92.158.182,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,24.1.12.142,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,24.182.233.122,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,24.192.236.190,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,24.218.21.243,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,24.46.246.100,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,24.90.151.211,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,36.37.187.101,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,37.29.81.4,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,41.203.140.114,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,42.190.119.90,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,45.151.167.10,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,45.226.120.25,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,46.1.167.162,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,46.26.52.198,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,46.30.182.2,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,47.112.197.98,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,47.196.90.36,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,47.34.148.98,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,49.48.182.81,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,49.7.224.217,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,5.188.62.196,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,5.188.62.250,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,5.189.132.145,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,50.216.244.194,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,51.171.20.56,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,58.71.217.98,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,59.13.31.130,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,59.26.32.106,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,59.8.67.20,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,60.53.85.154,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,60.54.160.221,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,61.178.32.114,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,61.6.225.75,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,61.75.17.33,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,61.81.52.99,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,61.81.70.113,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,61.84.254.12,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,62.112.11.79,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,62.112.11.81,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,62.234.107.172,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,62.248.48.198,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,62.69.130.66,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,63.248.19.47,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,64.180.156.188,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,65.131.164.231,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,65.23.183.32,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,67.52.230.46,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,67.81.197.201,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,67.84.250.238,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,68.183.189.173,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,68.40.210.36,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,70.23.249.73,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,71.105.127.15,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,71.105.166.147,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,71.28.34.158,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,72.252.32.125,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,72.28.3.70,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,73.139.139.153,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,73.18.232.222,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,73.197.103.219,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,73.245.38.87,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,73.46.162.76,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,73.57.60.193,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,75.66.54.165,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,76.101.28.214,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,76.186.99.160,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,77.222.19.122,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,77.40.2.155,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,78.128.113.170,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,78.141.238.186,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,79.187.81.5,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,81.103.206.108,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,81.214.133.193,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,81.70.142.4,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,82.11.17.72,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,83.63.119.104,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,84.3.123.163,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,84.51.11.207,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,85.190.240.134,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,86.109.208.194,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,88.245.227.123,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,88.245.235.217,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,88.64.228.58,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,89.38.97.151,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,89.58.16.22,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,91.148.80.56,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,91.191.209.190,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,91.205.217.175,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,92.205.28.59,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,92.247.114.88,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,92.27.174.142,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,92.81.19.149,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,94.154.188.130,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,94.228.116.150,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,94.64.23.187,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,95.234.186.220,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,95.80.99.90,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,96.2.176.206,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,96.243.27.61,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,98.175.168.209,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,98.219.200.104,IP,,https://www.microsoft.com/security/blog/2021/12/11/guidance-for-preventing-detecting-and-hunting-for-cve-2021-44228-log4j-2-exploitation/,,Infrastructure,"[""Log4j""]"
,104.156.233.156,IP,12/4/21 5:00,,,Infrastructure,"[""Log4j""]"
,104.238.160.237,IP,7/15/20 19:54,,,Infrastructure,"[""Manganese""]"
,104.238.190.244,IP,7/16/20 11:03,,,Infrastructure,"[""Manganese""]"
,140.82.16.81,IP,11/30/19 0:00,,,Infrastructure,"[""Manganese""]"
,140.82.17.161,IP,7/15/20 19:50,,,Infrastructure,"[""Manganese""]"
,149.248.11.205,IP,12/4/21 5:00,,,Infrastructure,"[""Manganese""]"
,149.28.165.249,IP,8/3/20 18:36,,,Infrastructure,"[""Manganese""]"
,149.28.77.26,IP,7/16/20 11:05,,,Infrastructure,"[""Manganese""]"
,149.28.93.184,IP,12/4/21 5:00,,,Infrastructure,"[""Manganese""]"
,207.148.101.95,IP,7/15/20 19:49,,,Infrastructure,"[""Manganese""]"
,209.250.225.247,IP,12/4/21 5:00,,,Infrastructure,"[""Manganese""]"
,209.250.233.247,IP,8/14/21 20:39,,,Infrastructure,"[""Manganese""]"
,217.163.28.35,IP,7/16/20 11:07,,,Infrastructure,"[""Manganese""]"
,45.32.11.71,IP,11/30/19 0:00,,,Infrastructure,"[""Manganese""]"
,45.32.141.174,IP,12/4/21 5:00,,,Infrastructure,"[""Manganese""]"
,45.32.21.118,IP,1/16/20 12:11,,,Infrastructure,"[""Manganese""]"
,45.32.54.50,IP,7/16/20 11:12,,,Infrastructure,"[""Manganese""]"
,45.32.87.51,IP,7/15/20 19:48,,,Infrastructure,"[""Manganese""]"
,45.63.100.115,IP,8/3/20 18:37,,,Infrastructure,"[""Manganese""]"
,45.63.52.41,IP,9/18/20 21:23,,,Infrastructure,"[""Manganese""]"
,45.63.62.109,IP,7/16/20 11:12,,,Infrastructure,"[""Manganese""]"
,45.76.144.105,IP,7/16/20 11:13,,,Infrastructure,"[""Manganese""]"
,45.76.173.103,IP,5/21/20 18:01,,,Infrastructure,"[""Manganese""]"
,45.76.175.65,IP,7/16/20 11:14,,,Infrastructure,"[""Manganese""]"
,45.77.121.232,IP,7/16/20 11:15,,,Infrastructure,"[""Manganese""]"
,45.77.181.97,IP,3/31/19 0:00,,,Infrastructure,"[""Manganese""]"
,45.77.244.202,IP,11/30/19 0:00,,,Infrastructure,"[""Manganese""]"
,45.77.255.22,IP,7/16/20 11:16,,,Infrastructure,"[""Manganese""]"
,66.42.98.156,IP,7/16/20 11:19,,,Infrastructure,"[""Manganese""]"
,95.179.192.125,IP,3/31/19 0:00,,,Infrastructure,"[""Manganese""]"
,95.179.229.230,IP,12/31/20 5:00,,,Infrastructure,"[""Manganese""]"
7/14/2022,193.56.29.123,IP,11/18/2031,North Korean threat actor targets small and midsize businesses with H0lyGh0st ransomware - Microsoft Security Blog,,Infrastructure,"[""Dev-0530""]"
