"solution_name","solution_folder","content_type","content_id","content_name","content_file","table_name","table_usage","is_published"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL01_20","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL3_6","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationStatusEL3_1","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","Syslog","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","GWorkspace_ReportsAPI_groups_CL","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","GWorkspace_ReportsAPI_admin_CL","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","CommonSecurityLog","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","Dynamics365Activity","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","Operation","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationStatusEL1_12","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","GWorkspace_ReportsAPI_token_CL","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","AlertEvidence","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL0_10","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationStatusEL1_14","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL2_3","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","GWorkspace_ReportsAPI_user_accounts_CL","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","SecurityEvent","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","IdentityInfo","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL3_3","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL0_9","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","AzureActivity","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","SecurityNestedRecommendation","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","AWSCloudTrail","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationStatusEL1_15","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL2_5","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","AADServicePrincipalSignInLogs","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL1_5","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL0_4","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL2_2","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL1_7","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","VMComputer","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationStatusEL1_10","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","AzureDiagnostics","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","_Im_NetworkSession","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL2_6","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL1_15","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","CloudAppEvents","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","AWSVPCFlow","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","CarbonBlack_Alerts_CL","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL3_1","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL1_19","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationStatusEL0_14","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL1_9","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","EmailUrlInfo","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL1_16","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationStatusEL2_6","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL1_13","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","Perf","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","Event","read","true"
"MaturityModelForEventLogManagementM2131","MaturityModelForEventLogManagementM2131","workbook","","MaturityModelForEventLogManagement_M2131","MaturityModelForEventLogManagement_M2131.json","ImplementationDateEL0_13","read","true"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","3c1425d3-93d4-4eaf-8aa0-370dbac94c82","McAfee ePO - Agent Handler down","McAfeeEPOAgentHandlerDown.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","1e3bcd0f-10b2-4fbd-854f-1c6f33acc36a","McAfee ePO - Error sending alert","McAfeeEPOAlertError.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","2eff5809-bf84-48e0-8288-768689672c37","McAfee ePO - Attempt uninstall McAfee agent","McAfeeEPOAttemptUninstallAgent.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","155243f4-d962-4717-8a7b-b15b6d112660","McAfee ePO - Deployment failed","McAfeeEPODeploymentFailed.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","b9d9fdfe-bc17-45ce-a70d-67a5cfd119f4","McAfee ePO - File added to exceptions","McAfeeEPOExceptionAdded.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","bd3cedc3-efba-455a-85bd-0cf9ac1b0727","McAfee ePO - Firewall disabled","McAfeeEPOFirewallDisabled.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","0c9243d6-d2ec-48e1-8593-e713859c8f3c","McAfee ePO - Logging error occurred","McAfeeEPOLoggingError.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","f53e5168-afdb-4fad-b29a-bb9cb71ec460","McAfee ePO - Multiple threats on same host","McAfeeEPOMultipleThreatsSameHost.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","5223c1b8-75ef-4019-9076-a19b1ef3e5d1","McAfee ePO - Scanning engine disabled","McAfeeEPOScanningEngineDisabled.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","ffc9052b-3658-4ad4-9003-0151515fde15","McAfee ePO - Spam Email detected","McAfeeEPOSpamEmail.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","3e397e31-7964-417e-a3e0-0acfaa2056f4","McAfee ePO - Task error","McAfeeEPOTaskError.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","6d70a26a-c119-45b7-b4c6-44ac4fd1bcb7","McAfee ePO - Threat was not blocked","McAfeeEPOThreatNotBlocked.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","9860e89f-72c8-425e-bac9-4a170798d3ea","McAfee ePO - Unable to clean or delete infected file","McAfeeEPOUnableCleanDeleteInfectedFile.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","analytic_rule","4f0c91c3-1690-48f0-b538-4282dd5417a4","McAfee ePO - Update failed","McAfeeEPOUpdateFailed.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","dff3c841-6e3e-432e-ad68-3ddd7326bc01","McAfee ePO - Agent Errors","McAfeeEPOAgentErrors.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","e838519b-1f03-417f-863b-6c1a141677ee","McAfee ePO - Applications blocked or contained","McAfeeEPOApplicationsBlocked.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","851b63f1-cc5d-44d5-b505-9444a5e87076","McAfee ePO - Email Treats","McAfeeEPOEmailThreats.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","e83b72a0-60dd-4d65-b1c2-582766f2f181","McAfee ePO - Infected files by source","McAfeeEPOInfectedFiles.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","2e7a56fb-ffff-491c-bdee-e772f83c47e2","McAfee ePO - Infected Systems","McAfeeEPOInfectedSystems.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","a65e4129-d936-4165-bc08-699f9151aa26","McAfee ePO - Long term infected systems","McAfeeEPOLongTermInfectedSystems.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","1ef23489-a840-4b43-b33d-a921da24c85c","McAfee ePO - Sources with multiple threats","McAfeeEPOMultipleThreats.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","5be4adb7-52ee-4416-b39d-0c03cf0fb661","McAfee ePO - Objects not scanned","McAfeeEPOObjectsNotScanned.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","901e6982-39ed-4759-9451-de1a3826182f","McAfee ePO - Scan Errors","McAfeeEPOScanErrors.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","hunting_query","80c5904d-6a36-4b7c-82d4-180023a1f8b4","McAfee ePO - Threats detected and not blocked, cleaned or deleted","McAfeeEPOThreatNotBlocked.yaml","Syslog","read","false"
"McAfee ePolicy Orchestrator","McAfee ePolicy Orchestrator","workbook","","McAfeeePOOverview","McAfeeePOOverview.json","Syslog","read","false"
"Microsoft 365","Microsoft 365","analytic_rule","194dd92e-d6e7-4249-85a5-273350a7f5ce","Exchange AuditLog Disabled","exchange_auditlogdisabled.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","bff058b2-500e-4ae5-bb49-a5b1423cbd5b","Accessed files shared by temporary external user","External User added to Team and immediately uploads file.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","bff093b2-500e-4ae5-bb49-a5b1423cbd5b","External user added and removed in short timeframe","ExternalUserAddedRemovedInTeams.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","b4ceb583-4c44-4555-8ecf-39f572e827ba","Exchange workflow MailItemsAccessed operation anomaly","MailItemsAccessedTimeSeries.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","500415fb-bba7-4227-a08a-9857fb61b6a7","Mail redirect via ExO transport rule","Mail_redirect_via_ExO_transport_rule.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","7b907bf7-77d4-41d0-a208-5643ff75bf9a","Malicious Inbox Rule","Malicious_Inbox_Rule.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","173f8699-6af5-484a-8b06-8c47ba89b380","Multiple Teams deleted by a single user","MultipleTeamsDeletes.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","871ba14c-88ef-48aa-ad38-810f26760ca3","Multiple users email forwarded to same destination","Office_MailForwarding.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","fbd72eb8-087e-466b-bd54-1ca6ea08c6d3","Office Policy Tampering","office_policytampering.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","d722831e-88f5-4e25-b106-4ef6e29f8c13","New executable via Office FileUploaded Operation","Office_Uploaded_Executables.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","957cb240-f45d-4491-9ba5-93430a3c08be","Rare and potentially high-risk Office operations","RareOfficeOperations.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","4b11568b-3f5f-4ba1-80c8-7f1dc8390eb7","SharePointFileOperation via previously unseen IPs","SharePoint_Downloads_byNewIP.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","5dd76a87-9f87-4576-bab3-268b0e2b338b","SharePointFileOperation via devices with previously unseen user agents","SharePoint_Downloads_byNewUserAgent.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","8b4f03e7-3460-4401-824d-e65a8dd464f0","Office365 Sharepoint File transfer above threshold","sharepoint_file_transfer_above_threshold.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","analytic_rule","8a547285-801c-4290-aa2e-5e7e20ca157d","Office365 Sharepoint File transfer Folders above threshold","sharepoint_file_transfer_folders_above_threshold.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","271e8881-3044-4332-a5f4-42264c2e0315","Anomalous access to other users' mailboxes","AnomolousUserAccessingOtherUsersMailbox.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","d12580c2-1474-4125-a8a3-553f50d91215","Exes with double file extension and access summary","double_file_ext_exes.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","119d9e1c-afcc-4d23-b239-cdb4e7bf851c","External user added and removed in a short timeframe","ExternalUserAddedRemovedInTeams_HuntVersion.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","6fce5baf-bfc2-4c56-a6b7-9c4733fc5a45","External user from a new organisation added to Teams","ExternalUserFromNewOrgAddedToTeams.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","9891684a-1e3a-4546-9403-3439513cbc70","Mail redirect via ExO transport rule","Mail_redirect_via_ExO_transport_rule_hunting.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","64990414-b015-4edf-bef0-343b741e68c5","Multiple Teams deleted by a single user","MultipleTeamsDeletes.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","a1551ae4-f61c-4bca-9c57-4d0d681db2e9","Multiple users email forwarded to same destination","MultipleUsersEmailForwardedToSameDestination.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","9eb64924-ec8d-44d0-b1f2-10665150fb74","Bots added to multiple teams","MultiTeamBot.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","558f15dd-3171-4b11-bf24-31c0610a20e0","User made Owner of multiple teams","MultiTeamOwner.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","bf76e508-9282-4cf1-9cc1-5c20c3dea2ee","Previously unseen bot or application added to Teams","NewBotAddedToTeams.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","723c5f46-133f-4f1e-ada6-5c138f811d75","New Admin account activity seen which was not seen historically","new_adminaccountactivity.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","e3d24cfd-b2a1-4ba7-8f80-0360892f9d57","SharePointFileOperation via previously unseen IPs","new_sharepoint_downloads_by_IP.yaml","SigninLogs","read","true"
"Microsoft 365","Microsoft 365","hunting_query","e3d24cfd-b2a1-4ba7-8f80-0360892f9d57","SharePointFileOperation via previously unseen IPs","new_sharepoint_downloads_by_IP.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","f2367171-1514-4c67-88ef-27434b6a1093","SharePointFileOperation via devices with previously unseen user agents","new_sharepoint_downloads_by_UserAgent.yaml","SigninLogs","read","true"
"Microsoft 365","Microsoft 365","hunting_query","f2367171-1514-4c67-88ef-27434b6a1093","SharePointFileOperation via devices with previously unseen user agents","new_sharepoint_downloads_by_UserAgent.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","641ecd2d-27c9-4f05-8433-8205096b09fc","New Windows Reserved Filenames staged on Office file services","New_WindowsReservedFileNamesOnOfficeFileServices.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","0a8f410d-38b5-4d75-90da-32b472b97230","Non-owner mailbox login activity","nonowner_MailboxLogin.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","d49fc965-aef3-49f6-89ad-10cc4697eb5b","Office Mail Forwarding - Hunting Version","OfficeMailForwarding_hunting.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","49a4f65a-fe18-408e-afec-042fde93d3ce","PowerShell or non-browser mailbox login activity","powershell_or_nonbrowser_MailboxLogin.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","e8ae1375-4640-430c-ae8e-2514d09c71eb","SharePointFileOperation via clientIP with previously unseen user agents","sharepoint_downloads.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","90e198a9-efb6-4719-ad89-81b8e93633a7","Files uploaded to teams and access summary","TeamsFilesUploaded.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","3d6d0c04-7337-40cf-ace6-c471d442356d","User added to Teams and immediately uploads file","UserAddToTeamsAndUploadsFile.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","hunting_query","61c28cd7-3139-4731-8ea7-2cbbeabb4684","Windows Reserved Filenames staged on Office file services","WindowsReservedFileNamesOnOfficeFileServices.yaml","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","workbook","","ExchangeOnline","ExchangeOnline.json","Operation","read","true"
"Microsoft 365","Microsoft 365","workbook","","ExchangeOnline","ExchangeOnline.json","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","workbook","","Office365","Office365.json","Operation","read","true"
"Microsoft 365","Microsoft 365","workbook","","Office365","Office365.json","OfficeActivity","read","true"
"Microsoft 365","Microsoft 365","workbook","","SharePointAndOneDrive","SharePointAndOneDrive.json","Operation","read","true"
"Microsoft 365","Microsoft 365","workbook","","SharePointAndOneDrive","SharePointAndOneDrive.json","OfficeActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","0820da12-e895-417f-9175-7c256fcfb33e","Dataverse - Anomalous application user activity","Dataverse - Anomalous application user activity.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","f1634822-b7e9-44f5-95ac-fa4a04f14513","Dataverse - Audit log data deletion","Dataverse - Audit log data deletion.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","ea07523b-e6b8-469b-9e25-cdef1ae6fb45","Dataverse - Audit logging disabled","Dataverse - Audit logging disabled.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","6e480329-84bc-409a-b97b-22e8102af3ca","Dataverse - Bulk record ownership re-assignment or sharing","Dataverse - Bulk record ownership re-assignment or sharing.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","ba5e608f-7879-4927-8b0d-a9948b4fe6f3","Dataverse - Executable uploaded to SharePoint document management site","Dataverse - Executable uploaded to SharePoint document management site.yaml","OfficeActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","0881b209-62c9-4b15-9f9a-e0c1d1b1eb7b","Dataverse - Export activity from terminated or notified employee","Dataverse - Export activity from terminated or notified employee.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","39efbf4b-b347-4cc7-895e-99a868bf29ea","Dataverse - Guest user exfiltration following Power Platform defense impairment","Dataverse - Guest user exfiltration following Power Platform defense impairment.yaml","PowerPlatformAdminActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","39efbf4b-b347-4cc7-895e-99a868bf29ea","Dataverse - Guest user exfiltration following Power Platform defense impairment","Dataverse - Guest user exfiltration following Power Platform defense impairment.yaml","AuditLogs","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","39efbf4b-b347-4cc7-895e-99a868bf29ea","Dataverse - Guest user exfiltration following Power Platform defense impairment","Dataverse - Guest user exfiltration following Power Platform defense impairment.yaml","SecurityAlert","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","2df0adf5-92a8-4ee0-a123-3eb5be1eed02","Dataverse - Hierarchy security manipulation","Dataverse - Hierarchy security manipulation.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","2df0adf5-92a8-4ee0-a123-3eb5be1eed02","Dataverse - Hierarchy security manipulation","Dataverse - Hierarchy security manipulation.yaml","Update","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","11650b85-d8cc-49c4-8c04-a8a739635983","Dataverse - Honeypot instance activity","Dataverse - Honeypot instance activity.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","f327816b-9328-4b17-9290-a02adc2f4928","Dataverse - Login by a sensitive privileged user","Dataverse - Login by a sensitive privileged user.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","666fef96-1bb8-4abf-ad72-e5cb49561381","Dataverse - Login from IP in the block list","Dataverse - Login from IP in the block list.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","81c693fe-f6c4-4352-bc10-3526f6e22637","Dataverse - Login from IP not in the allow list","Dataverse - Login from IP not in the allow list.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","2e3878bb-d519-43aa-9992-ea069df099e4","Dataverse - Malware found in SharePoint document management site","Dataverse - Malware found in SharePoint document management site.yaml","DataverseActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","2e3878bb-d519-43aa-9992-ea069df099e4","Dataverse - Malware found in SharePoint document management site","Dataverse - Malware found in SharePoint document management site.yaml","OfficeActivity","read","true"
"Microsoft Business Applications","Microsoft Business Applications","analytic_rule","716cf6d4-97ad-407b-923e-6790083acb58","Dataverse - Mass deletion of records","Dataverse - Mass deletion of records.yaml","DataverseActivity","read","true"
