schema,schema_type,field_name,field_class,physical_type,logical_type,entity,role,field_group,source,aliased_field,allowed_values,conditional_on,description,example,note,doc_url,section_title,original_description,in_tester,tester_class,tester_type,tester_logical_type,tester_allowed_values,tester_aliased,in_physical_table,physical_table_type,physical_table_names
NetworkSession,event,DvcMD4IoTid,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,DvcMDEid,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,DvcMacAddr,Optional,string,MAC address,device,dvc,common,CommonFieldsRef,,,,The MAC address of the device on which the event occurred or which reported the event.,00:1B:44:11:3A:B7,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The MAC address of the device on which the event occurred or which reported the event.  <br><br>Example: `00:1B:44:11:3A:B7`,True,,,MAC Address,,,True,,ASimNetworkSessionLogs
NetworkSession,event,DvcOriginalAction,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The original DvcAction as provided by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The original [DvcAction](#dvcaction) as provided by the reporting device.,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,DvcOs,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The operating system running on the device on which the event occurred or which reported the event.,Windows,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The operating system running on the device on which the event occurred or which reported the event.    <br><br>Example: `Windows`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,DvcOsVersion,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The version of the operating system on the device on which the event occurred or which reported the event.,10,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The version of the operating system on the device on which the event occurred or which reported the event. <br><br>Example: `10`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,DvcOutboundInterface,Optional,string,,device,intermediary,entity,SchemaDoc,,,,"If reported by an intermediary device, the network interface used by the NAT device for the connection to the destination device.",Ethernet adapter Ethernet 4e,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,"<a name=""Intermediary""></a>Intermediary device and Network Address Translation (NAT) fields","If reported by an intermediary device, the network interface used by the NAT device for the connection to the destination device.<br><br>Example: `Ethernet adapter Ethernet 4e`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,DvcScope,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The cloud platform scope the device belongs to. **DvcScope** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The cloud platform scope the device belongs to. **DvcScope** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,,,
NetworkSession,event,DvcScopeId,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The cloud platform scope ID the device belongs to. **DvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The cloud platform scope ID the device belongs to. **DvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,,,
NetworkSession,event,DvcSubscriptionId,,string,,,,,PhysicalTableOnly,,,,,,,,,,,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,DvcVMConnectionId,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,DvcVectraId,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
NetworkSession,event,DvcZone,Optional,string,,device,dvc,common,CommonFieldsRef,,,,"The network on which the event occurred or which reported the event, depending on the schema. The zone is defined by the reporting device.",Dmz,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The network on which the event occurred or which reported the event, depending on the schema. The zone is defined by the reporting device.<br><br>Example: `Dmz`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventCount,Mandatory,int,,,,common,SchemaDoc,,,,"Netflow sources support aggregation, and the **EventCount** field should be set to the value of the Netflow **FLOWS** field. For other sources, the value is typically set to `1`.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,"Netflow sources support aggregation, and the **EventCount** field should be set to the value of the Netflow **FLOWS** field. For other sources, the value is typically set to `1`.",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventEndTime,Mandatory,datetime,,,,common,CommonFieldsRef,,,,"The time when the event ended. If the source supports aggregation and the record represents multiple events, the time that the last event was generated. If not provided by the source record, this field aliases the TimeGenerated field",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The time when the event ended. If the source supports aggregation and the record represents multiple events, the time that the last event was generated. If not provided by the source record, this field aliases the [TimeGenerated](#timegenerated) field.",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventMessage,Optional,string,,,,common,CommonFieldsRef,,,,"A general message or description, either included in or generated from the record.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"A general message or description, either included in or generated from the record.",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventOriginalResultDetails,Optional,string,,,,common,CommonFieldsRef,,,,"The original result details provided by the source. This value is used to derive EventResultDetails, which should have only one of the values documented for each schema.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The original result details provided by the source. This value is used to derive [EventResultDetails](#eventresultdetails), which should have only one of the values documented for each schema.",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventOriginalSeverity,Optional,string,,,,common,CommonFieldsRef,,,,The original severity as provided by the reporting device. This value is used to derive EventSeverity.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The original severity as provided by the reporting device. This value is used to derive [EventSeverity](#eventseverity).,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventOriginalSubType,Optional,string,,,,common,CommonFieldsRef,,,,"The original event subtype or ID, if provided by the source. For example, this field is used to store the original Windows logon type. This value is used to derive EventSubType, which should have only one of the values documented for each schema.",2,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The original event subtype or ID, if provided by the source. For example, this field is used to store the original Windows logon type. This value is used to derive [EventSubType](#eventsubtype), which should have only one of the values documented for each schema.<br><br>Example: `2`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventOriginalType,Optional,string,,,,common,CommonFieldsRef,,,,"The original event type or ID, if provided by the source. For example, this field is used to store the original Windows event ID. This value is used to derive EventType, which should have only one of the values documented for each schema.",4624,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The original event type or ID, if provided by the source. For example, this field is used to store the original Windows event ID. This value is used to derive [EventType](#eventtype), which should have only one of the values documented for each schema.<br><br>Example: `4624`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventOriginalUid,Optional,string,,,,common,CommonFieldsRef,,,,"A unique ID of the original record, if provided by the source.",69f37748-ddcd-4331-bf0f-b137f1ea83b,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"A unique ID of the original record, if provided by the source.<br><br>Example: `69f37748-ddcd-4331-bf0f-b137f1ea83b`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventOwner,Optional,string,,,,common,CommonFieldsRef,,,,"The owner of the event, which is usually the department or subsidiary in which it was generated.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The owner of the event, which is usually the department or subsidiary in which it was generated.",True,,,,,,,,
NetworkSession,event,EventProduct,Mandatory,string,,,,common,CommonFieldsRef,,,,The product generating the event. The value should be one of the values listed in Vendors and Products.,Sysmon,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The product generating the event. The value should be one of the values listed in [Vendors and Products](#vendors-and-products).<br><br>Example: `Sysmon`,True,,,Enumerated,Fortigate|IOS|ISE|SDP|Vectra Stream|NSGFlow|Fireware|VPC|Azure Defender for IoT|Azure Firewall|M365 Defender for Endpoint|Sysmon|Sysmon for Linux|Windows Firewall|WireData|ZIA Firewall|CDL|PanOS|VMConnection|Meraki|Zeek|Firewall|ASA|Cynerio|SentinelOne|WAF|Firepower|FalconHost|Carbon Black Cloud|Cortex Data Lake|Core|Azure NSG flows,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventProductVersion,Optional,string,,,,common,CommonFieldsRef,,,,The version of the product generating the event.,12.1,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The version of the product generating the event. <br><br>Example: `12.1`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventReportUrl,Optional,string,URL,,,common,CommonFieldsRef,,,,A URL provided in the event for a resource that provides more information about the event.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,A URL provided in the event for a resource that provides more information about the event.,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventResult,Mandatory,string,Enumerated,,,common,SchemaDoc,,Deny|Drop|Drop ICMP|Reset|Reset Source|Reset Destination|Failure|Success,,"If the source device does not provide an event result, **EventResult** should be based on the value of DvcAction.  If DvcAction is `Deny`, `Drop`, `Drop ICMP`, `Reset`, `Reset Source`, or `Reset Destination`<br>, **EventResult** should be `Failure`. Otherwise, **EventResult** should be `Success`",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,"If the source device does not provide an event result, **EventResult** should be based on the value of [DvcAction](#dvcaction).  If [DvcAction](#dvcaction) is `Deny`, `Drop`, `Drop ICMP`, `Reset`, `Reset Source`, or `Reset Destination`<br>, **EventResult** should be `Failure`. Otherwise, **EventResult** should be `Success`.",True,,,,Success|Partial|Failure|NA,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventResultDetails,Recommended,string,Enumerated,,,common,SchemaDoc,,Failover|Invalid TCP|Invalid Tunnel|Maximum Retry|Reset|Routing issue|Simulation|Terminated|Timeout|Transient error|Unknown|NA,,"Reason or details for the result reported in the EventResult field. <br>The original, source specific, value is stored in the EventOriginalResultDetails field",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,"Reason or details for the result reported in the [EventResult](#eventresult) field. Supported values are:<br> - Failover <br> - Invalid TCP <br> - Invalid Tunnel<br> - Maximum Retry<br> - Reset<br> - Routing issue<br> - Simulation<br> - Terminated<br> - Timeout<br> - Transient error<br> - Unknown<br> - NA.<br><br>The original, source specific, value is stored in the [EventOriginalResultDetails](normalization-common-fields.md#eventoriginalresultdetails) field.",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventSchema,Mandatory,string,Enumerated,,,common,SchemaDoc,,NetworkSession,,The name of the schema documented here is `NetworkSession`,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,The name of the schema documented here is `NetworkSession`.,True,,,,,,,,
NetworkSession,event,EventSchemaVersion,Mandatory,string,SchemaVersion,,,common,SchemaDoc,,,,The version of the schema. The version of the schema documented here is `0.2.7`.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,The version of the schema. The version of the schema documented here is `0.2.7`.,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventSeverity,Optional,string,Enumerated,,,common,SchemaDoc,,Deny|Drop|Drop ICMP|Reset|Reset Source|Reset Destination|Low|Informational,,"If the source device does not provide an event severity, **EventSeverity** should be based on the value of DvcAction.  If DvcAction is `Deny`, `Drop`, `Drop ICMP`, `Reset`, `Reset Source`, or `Reset Destination`<br>, **EventSeverity** should be `Low`. Otherwise, **EventSeverity** should be `Informational`",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,"If the source device does not provide an event severity, **EventSeverity** should be based on the value of [DvcAction](#dvcaction).  If [DvcAction](#dvcaction) is `Deny`, `Drop`, `Drop ICMP`, `Reset`, `Reset Source`, or `Reset Destination`<br>, **EventSeverity** should be `Low`. Otherwise, **EventSeverity** should be `Informational`.",True,,,,Informational|Low|Medium|High,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventStartTime,Mandatory,datetime,,,,common,CommonFieldsRef,,,,"The time when the event started. If the source supports aggregation and the record represents multiple events, the time that the first event was generated. If not provided by the source record, this field aliases the TimeGenerated field",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The time when the event started. If the source supports aggregation and the record represents multiple events, the time that the first event was generated. If not provided by the source record, this field aliases the [TimeGenerated](#timegenerated) field.",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventSubType,Optional,string,Enumerated,,,common,SchemaDoc,,Start|End,,"Additional description of the event type, if applicable. <br> For Network Session records, <br>This is field is not relevant for `Flow` events",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,"Additional description of the event type, if applicable. <br> For Network Session records, supported values include:<br>- `Start`<br>- `End`<br><br>This is field is not relevant for `Flow` events.",True,,,,Start|End|,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventType,Mandatory,string,Enumerated,,,common,SchemaDoc,,EndpointNetworkSession|NetworkSession|L2NetworkSession|IDS|Flow,,"Describes the scenario reported by the record.<br> For Network Session records, the allowed values are:<br> - `EndpointNetworkSession`<br> - `NetworkSession` <br> - `L2NetworkSession`<br>- `IDS` <br> - `Flow`<br>For more information on event types, refer to the schema overview",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Common fields with specific guidelines,"Describes the scenario reported by the record.<br><br> For Network Session records, the allowed values are:<br> - `EndpointNetworkSession`<br> - `NetworkSession` <br> - `L2NetworkSession`<br>- `IDS` <br> - `Flow`<br><br>For more information on event types, refer to the [schema overview](#schema-overview)",True,,,,NetworkSession|L2NetworkSession|EndpointNetworkSession|Flow,,True,,ASimNetworkSessionLogs
NetworkSession,event,EventUid,Recommended,string,,,,common,CommonFieldsRef,,,,"The unique ID of the record, as assigned by Microsoft Sentinel. This field is typically mapped to the `_ItemId` Log Analytics field.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The unique ID of the record, as assigned by Microsoft Sentinel. This field is typically mapped to the `_ItemId` Log Analytics field.",True,,,,,,,,
NetworkSession,event,EventVendor,Mandatory,string,,,,common,CommonFieldsRef,,,,The vendor of the product generating the event. The value should be one of the values listed in Vendors and Products.,Microsoft,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The vendor of the product generating the event. The value should be one of the values listed in [Vendors and Products](#vendors-and-products).<br><br>Example: `Microsoft`  <br><br>,True,,,Enumerated,Fortinet|AppGate|Barracuda|Palo Alto|Microsoft|Zscaler|AWS|Vectra AI|WatchGuard|Cisco|Corelight|Check Point|Forcepoint|Cynerio|SentinelOne|CrowdStrike|VMware|SonicWall|Illumio,,True,,ASimNetworkSessionLogs
NetworkSession,event,Hostname,Alias,,,,,schema,SchemaDoc,DstHostname|RemoteHostname|SrcHostName|NetworkDirection,,,"If the event type is `NetworkSession`, `Flow` or `L2NetworkSession`, Hostname is an <br> - If the event type is `EndpointNetworkSession`, Hostname is an , which can alias either DstHostname or SrcHostName, depending on NetworkDirection",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Hostname and IP address aliases,"- If the event type is `NetworkSession`, `Flow` or `L2NetworkSession`, Hostname is an alias to [DstHostname](#dsthostname).<br> - If the event type is `EndpointNetworkSession`, Hostname is an alias to `RemoteHostname`, which can alias either [DstHostname](#dsthostname) or [SrcHostName](#srchostname), depending on [NetworkDirection](#networkdirection)",True,,string,Hostname,,DstHostname,,,
NetworkSession,event,InnerVlanId,Alias,,,device,src,entity,SchemaDoc,SrcVlanId,,,"In many cases, the VLAN can't be determined as a source or a destination but is characterized as inner or outer. This alias to signifies that SrcVlanId should be used when the VLAN is characterized as inner",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,"Alias to [SrcVlanId](#srcvlanid). <br><br>In many cases, the VLAN can't be determined as a source or a destination but is characterized as inner or outer. This alias to signifies that [SrcVlanId](#srcvlanid) should be used when the VLAN is characterized as inner.",True,,string,,,SrcVlanId,,,
NetworkSession,event,IpAddr,Alias,,,,,schema,SchemaDoc,SrcIpAddr|LocalIpAddr|DstIpAddr|NetworkDirection,,,"If the event type is `NetworkSession`, `Flow` or `L2NetworkSession`, IpAddr is an <br> - If the event type is `EndpointNetworkSession`, IpAddr is an , which can alias either SrcIpAddr or DstIpAddr, depending on NetworkDirection",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Hostname and IP address aliases,"- If the event type is `NetworkSession`, `Flow` or `L2NetworkSession`, IpAddr is an alias to [SrcIpAddr](#srcipaddr).<br> - If the event type is `EndpointNetworkSession`, IpAddr is an alias to `LocalIpAddr`, which can alias either [SrcIpAddr](#srcipaddr) or [DstIpAddr](#dstipaddr), depending on [NetworkDirection](#networkdirection).",True,,string,IP Address,,SrcIpAddr,,,
NetworkSession,event,NetworkApplicationProtocol,Optional,string,,,,schema,SchemaDoc,,,,The application layer protocol used by the connection or session. The value should be in all uppercase.,FTP,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,The application layer protocol used by the connection or session. The value should be in all uppercase.<br><br>Example: `FTP`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkBytes,Optional,long,,,,schema,SchemaDoc,,,,"Number of bytes sent in both directions. If both **BytesReceived** and **BytesSent** exist, **BytesTotal** should equal their sum. If the event is aggregated, **NetworkBytes** should be the sum over all aggregated sessions.",78991,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"Number of bytes sent in both directions. If both **BytesReceived** and **BytesSent** exist, **BytesTotal** should equal their sum. If the event is aggregated, **NetworkBytes** should be the sum over all aggregated sessions.<br><br>Example: `78991`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkConnectionHistory,Optional,string,,,,schema,SchemaDoc,,,,TCP flags and other potential IP header information.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,TCP flags and other potential IP header information.,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkDirection,Optional,string,Enumerated,,,schema,SchemaDoc,,Inbound|Outbound|Local|External|NA,,"The direction of the connection or session:<br> - For the EventType `NetworkSession`, `Flow` or `L2NetworkSession`, **NetworkDirection** represents the direction relative to the organization or cloud environment boundary. <br> - For the EventType `EndpointNetworkSession`, **NetworkDirection** represents the direction relative to the endpoint",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"The direction of the connection or session:<br><br> - For the [EventType](#eventtype) `NetworkSession`, `Flow` or `L2NetworkSession`, **NetworkDirection** represents the direction relative to the organization or cloud environment boundary. Supported values are `Inbound`, `Outbound`, `Local` (to the organization), `External` (to the organization) or `NA` (Not Applicable).<br><br> - For the [EventType](#eventtype) `EndpointNetworkSession`, **NetworkDirection** represents the direction relative to the endpoint. Supported values are `Inbound`, `Outbound`, `Local` (to the system), `Listen` or `NA` (Not Applicable). The `Listen` value indicates that a device has started accepting network connections but isn't actually, necessarily, connected.",True,,,,Inbound|Outbound|Listen|Unknown|Local|External|NA,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkDuration,Optional,int,,,,schema,SchemaDoc,,,,"The amount of time, in milliseconds, for the completion of the network session or connection.",1500,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"The amount of time, in milliseconds, for the completion of the network session or connection.<br><br>Example: `1500`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkIcmpCode,Optional,int,,,,schema,SchemaDoc,,,,"For an ICMP message, the ICMP code number as described in RFC 2780 for IPv4 network connections, or in RFC 4443 for IPv6 network connections.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"For an ICMP message, the ICMP code number as described in [RFC 2780](https://datatracker.ietf.org/doc/html/rfc2780) for IPv4 network connections, or in [RFC 4443](https://datatracker.ietf.org/doc/html/rfc4443) for IPv6 network connections.",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkIcmpType,Optional,string,,,,schema,SchemaDoc,,,,"For an ICMP message, ICMP type name associated with the numerical value, as described in RFC 2780 for IPv4 network connections, or in RFC 4443 for IPv6 network connections.",Destination Unreachable for NetworkIcmpCode 3,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"For an ICMP message, ICMP type name associated with the numerical value, as described in [RFC 2780](https://datatracker.ietf.org/doc/html/rfc2780) for IPv4 network connections, or in [RFC 4443](https://datatracker.ietf.org/doc/html/rfc4443) for IPv6 network connections.<br><br>Example: `Destination Unreachable` for NetworkIcmpCode `3`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkPackets,Optional,long,,,,schema,SchemaDoc,,,,"The number of packets sent in both directions. If both **PacketsReceived** and **PacketsSent** exist, **PacketsTotal** should equal their sum. The meaning of a packet is defined by the reporting device. If the event is aggregated, **NetworkPackets** should be the sum over all aggregated sessions.",6924,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"The number of packets sent in both directions. If both **PacketsReceived** and **PacketsSent** exist, **PacketsTotal** should equal their sum. The meaning of a packet is defined by the reporting device. If the event is aggregated, **NetworkPackets** should be the sum over all aggregated sessions.<br><br>Example: `6924`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkProtocol,Optional,string,Enumerated,,,schema,SchemaDoc,,,,"The IP protocol used by the connection or session as listed in IANA protocol assignment, which is typically `TCP`, `UDP`, or `ICMP`.",TCP,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"The IP protocol used by the connection or session as listed in [IANA protocol assignment](https://www.iana.org/assignments/protocol-numbers/protocol-numbers.xhtml), which is typically `TCP`, `UDP`, or `ICMP`.<br><br>Example: `TCP`",True,,,NetworkProtocol,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkProtocolVersion,Optional,string,Enumerated,,,schema,SchemaDoc,,IPv4,,"The version of NetworkProtocol. When using it to distinguish between IP version, use the values `IPv4` and `IPv6`",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,"The version of [NetworkProtocol](#networkprotocol). When using it to distinguish between IP version, use the values `IPv4` and `IPv6`.",True,,,,IPv4|IPv6,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkRuleName,Optional,string,,,,inspection,SchemaDoc,,,,The name or ID of the rule by which DvcAction was decided upon.,AnyAnyDrop,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,"<a name=""inspection-fields""></a>Inspection fields",The name or ID of the rule by which [DvcAction](#dvcaction) was decided upon.<br><br> Example: `AnyAnyDrop`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkRuleNumber,Optional,int,,,,inspection,SchemaDoc,,,,The number of the rule by which DvcAction was decided upon.,23,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,"<a name=""inspection-fields""></a>Inspection fields",The number of the rule by which [DvcAction](#dvcaction) was decided upon.<br><br>Example: `23`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,NetworkSessionId,Optional,string,,,,schema,SchemaDoc,,,,The session identifier as reported by the reporting device.,172\_12\_53\_32\_4322\_\_123\_64\_207\_1\_80,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,The session identifier as reported by the reporting device. <br><br>Example: `172\_12\_53\_32\_4322\_\_123\_64\_207\_1\_80`,True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,OuterVlanId,Alias,,,device,dst,entity,SchemaDoc,DstVlanId,,,"In many cases, the VLAN can't be determined as a source or a destination but is characterized as inner or outer. This alias to signifies that DstVlanId should be used when the VLAN is characterized as outer",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Destination system fields,"Alias to [DstVlanId](#dstvlanid). <br><br>In many cases, the VLAN can't be determined as a source or a destination but is characterized as inner or outer. This alias to signifies that [DstVlanId](#dstvlanid) should be used when the VLAN is characterized as outer.",True,,string,,,DstVlanId,,,
NetworkSession,event,Process,Alias,,,application,dst,entity,SchemaDoc,DstProcessName,,,,C:\Windows\System32\rundll32.exe,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Destination application fields,Alias to the [DstProcessName](#dstprocessname) <br><br>Example: `C:\Windows\System32\rundll32.exe`,True,,string,,,DstProcessName,,,
NetworkSession,event,Rule,Alias,string,,,,inspection,SchemaDoc,NetworkRuleName|NetworkRuleNumber,,,"Either the value of NetworkRuleName or the value of NetworkRuleNumber. If the value of NetworkRuleNumber is used, the type should be converted to string",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,"<a name=""inspection-fields""></a>Inspection fields","Either the value of [NetworkRuleName](#networkrulename) or the value of [NetworkRuleNumber](#networkrulenumber). If the value of [NetworkRuleNumber](#networkrulenumber) is used, the type should be converted to string.",True,,,,,RuleName,,,
NetworkSession,event,SessionId,Alias,string,,,,schema,SchemaDoc,NetworkSessionId,,,,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Network session fields,Alias to [NetworkSessionId](#networksessionid).,True,,,,,NetworkSessionId,,,
NetworkSession,event,Src,Alias,,,device,src,entity,SchemaDoc,SrcDvcId|SrcHostname|SrcIpAddr,,,"A unique identifier of the source device. <br>This field might alias the SrcDvcId, SrcHostname, or SrcIpAddr fields.",192.168.12.1,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source system fields,"A unique identifier of the source device. <br><br>This field might alias the [SrcDvcId](#srcdvcid), [SrcHostname](#srchostname), or [SrcIpAddr](#srcipaddr) fields. <br><br>Example: `192.168.12.1`",True,Recommended,string,,,,,,
NetworkSession,event,SrcAppId,Optional,string,,application,src,entity,SchemaDoc,,,,"The ID of the source application, as reported by the reporting device. If SrcAppType is `Process`, `SrcAppId` and `SrcProcessId` should have the same value.",124,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source application fields,"The ID of the source application, as reported by the reporting device. If [SrcAppType](#srcapptype) is `Process`, `SrcAppId` and `SrcProcessId` should have the same value.<br><br>Example: `124`",True,,,,,,True,,ASimNetworkSessionLogs
NetworkSession,event,SrcAppName,Optional,string,,application,src,entity,SchemaDoc,,,,The name of the source application.,filezilla.exe,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-network,Source application fields,The name of the source application. <br><br>Example: `filezilla.exe`,True,,,,,,True,,ASimNetworkSessionLogs
