Start Time,Log Source,Event Name,Low Level Category,Modified Payload
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A -E(0)DC (10.209.5.78)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA - (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.281 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN PTR response: REFUSED -E
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.243 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE www.doweventcenter.com. 300 IN CNAME host.websitepro.hosting.;
"Jun 30, 2022, 4:15:58 PM",Bind @ 144.68.95.237,Transfer Connected,DNS Opened,<190>Jun 30 16:15:58 144.68.95.237 named[27085]: transfer of 'phone.dow.com/IN/1' from 10.209.5.78#53: connected using 144.68.95.237#53341 TSIG dhcp_updater1
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.203 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -A
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN PTR -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Query Denied,DNS Denied,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query (cache) '2.119.120.167.in-addr.arpa/PTR/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.218.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.218.5.144 named[23239]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A +E(0)D (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 144.68.95.237,Address Query,DNS In Progress,<190>Jun 30 16:15:58 144.68.95.237 named[27085]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.7.30)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A +E(0)D (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN PTR -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Query Denied,DNS Denied,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query (cache) 'msoid.amstyrenics-prd.com/A/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.943 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN PTR response: REFUSED -E
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0) (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.211.0.142,Transfer Connected,DNS Opened,<190>Jun 30 16:15:57 10.211.0.142 named[7369]: transfer of 'phone.dow.com/IN/1' from 10.209.5.78#53: connected using 10.211.0.142#39109 TSIG dhcp_updater1
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.871 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.872 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.950 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.918 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE tnins1.dow.com. 900 IN A 204.136.241.42;
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.722 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: REFUSED -E
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Query Denied,DNS Denied,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query (cache) '2.119.120.167.in-addr.arpa/PTR/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.748 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE corporate.dow.com. 600 IN CNAME prod.dow.com.edgekey.net.;
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.211.0.88,Transfer Connected,DNS Opened,<190>Jun 30 16:15:57 10.211.0.88 named[24366]: transfer of 'phone.dow.com/IN/1' from 10.209.5.78#53: connected using 10.211.0.88#33851 TSIG dhcp_updater1
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.748 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE corporate.dow.com. 600 IN CNAME prod.dow.com.edgekey.net.;
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.11)
