TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"computerId_d","computerName_s","computerUuid_g","creationTime_t [UTC]","handled_d","id_d","moduleFirstSeenLocally_t [UTC]","moduleId_d","moduleLastExecutedLocally_t [UTC]","moduleLgAge_d","moduleLgPopularity_d","moduleLgReputation_d","moduleName_s","moduleSha1_s","moduleSignatureType_s","moduleSigner_s","priority_d","processCommandLine_s","processId_d","processPath_s","processUser_s","resolved_b","ruleName_s",Severity,"severityScore_d","threatName_s","threatUri_s","type_s","uuid_g","deepLink_s",Type,"_ResourceId"
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 10:20:09.640 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 10:15:10.000 AM",0,1972,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 10:15:28.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000129825,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"3dc73a36-9e25-4cda-b565-f30c989ae782","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1972","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 9:55:09.904 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/3/2020, 9:54:28.000 AM",7,1971,"11/18/2020, 3:35:54.000 PM",10000008111,"12/3/2020, 9:54:28.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"ad799849-d5bf-274b-95be-bef9abc9bc13","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1971","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 9:35:09.545 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/3/2020, 9:31:03.000 AM",0,1970,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 9:31:03.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000129767,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"0c7fbc0e-7433-41b7-a7f7-b5a0d74ec152","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1970","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 9:20:12.246 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/3/2020, 9:16:05.000 AM",0,1969,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 9:16:21.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000129741,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"c1aa5e3a-7e51-47dd-9352-f6ecb7089005","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1969","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 9:20:10.227 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 9:14:00.000 AM",0,1968,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 9:16:21.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000129732,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"39951f7f-4b61-493f-8a98-b962c51b1afb","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1968","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 8:35:07.089 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/3/2020, 8:30:27.000 AM",0,1967,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 8:31:02.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000129694,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"dc213faf-4b6b-4243-9872-9fdba8f47be7","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1967","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 8:20:14.521 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/3/2020, 8:14:44.000 AM",0,1966,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 8:15:42.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000129676,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"ee12aa8f-9f4f-4c7e-b0b0-cf0c57252ce3","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1966","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 8:20:09.089 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 8:13:34.000 AM",0,1965,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 8:15:42.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000129668,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"966271d3-35b4-4f7a-ba18-143f5f60559e","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1965","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 7:30:08.892 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/3/2020, 7:29:50.000 AM",0,1964,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 7:29:50.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000129619,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"1ba7ca7e-3215-47a5-b278-38784a963b44","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1964","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 7:20:12.737 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/3/2020, 7:14:44.000 AM",0,1963,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 7:14:44.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000129607,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"4f2b15ac-d904-4a1f-83af-16afd10cc8cc","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1963","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 7:20:09.094 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 7:12:27.000 AM",0,1962,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 7:14:44.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000129598,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"4d6564c5-5cbb-44ea-9705-dc10d7120908","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1962","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 6:50:08.687 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/3/2020, 6:46:28.000 AM",7,1961,"11/18/2020, 3:35:54.000 PM",10000008111,"12/3/2020, 6:46:28.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"62f0e23b-f368-e348-0591-2871c3c43cad","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1961","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 6:35:10.316 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/3/2020, 6:28:55.000 AM",0,1960,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 6:29:55.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000129557,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"eb8c44c6-1af7-41cd-b49a-fa964efbe3d9","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1960","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 6:20:07.260 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/3/2020, 6:13:07.000 AM",0,1959,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 6:14:33.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000129518,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"95511980-4b7f-4367-ad4d-c4120be25d44","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1959","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 6:20:10.666 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 6:12:02.000 AM",0,1958,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 6:14:33.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000129510,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"26b1a85d-fe4d-4dfb-a0fe-136af587e6ed","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1958","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 5:45:09.633 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/3/2020, 5:43:54.000 AM",7,1957,"11/18/2020, 3:35:54.000 PM",10000008111,"12/3/2020, 5:43:54.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"8472c16b-ae74-2c44-62b6-24e4cb0f945b","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1957","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 5:30:09.984 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/3/2020, 5:28:54.000 AM",0,1956,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 5:28:54.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000129459,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"ae788d86-654a-41f3-8c96-9ce3402c5e0c","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1956","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 5:25:09.376 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/3/2020, 5:22:11.000 AM",7,1955,"11/18/2020, 3:35:54.000 PM",10000008111,"12/3/2020, 5:22:11.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"2c12cb5c-b8dd-2845-c181-f50de572f613","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1955","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 5:20:11.405 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/3/2020, 5:13:03.000 AM",0,1954,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 5:13:03.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000129448,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"4413a581-c9c9-4050-9b94-d6938b22b71a","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1954","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 5:15:08.065 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 5:10:54.000 AM",0,1953,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 5:10:55.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000129429,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"f2377863-7470-48ff-a864-a680967ff924","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1953","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 4:30:09.943 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/3/2020, 4:27:23.000 AM",0,1952,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 4:28:27.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000129383,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"3c5ddb17-d3a0-4ddd-96a7-beb160c4a4b2","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1952","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 4:20:07.623 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/3/2020, 4:12:32.000 AM",0,1951,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 4:13:00.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000129366,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"4372a67e-2718-4477-8d20-d6200e81b7b1","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1951","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 4:15:11.918 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/3/2020, 4:11:09.000 AM",7,1950,"11/18/2020, 3:35:54.000 PM",10000008111,"12/3/2020, 4:11:09.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"5e9dfa1c-3535-2d4b-259e-9aa51400d787","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1950","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 4:15:08.167 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 4:10:28.000 AM",0,1949,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 4:10:28.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000129356,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"540a8db5-5a0c-4453-92ee-7294c747f233","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1949","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 3:50:09.027 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/3/2020, 3:46:54.000 AM",7,1948,"11/18/2020, 3:35:54.000 PM",10000008111,"12/3/2020, 3:46:54.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"f91a1d3f-ff26-7a46-d385-71d6fc1583d7","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1948","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 3:45:15.274 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 3:40:55.000 AM",0,1947,"11/3/2020, 5:02:59.000 PM",10000000460,,30,3,1,"mimikatz.exe",D241DF7B9D2EC0B8194751CD5CE153E27CC40FA4,Valid,"""Open Source Developer, Benjamin Delpy""",0,"-m:appraiser.dll -f:DoScheduledTelemetryRun -cv:HXrjZJ/B7U65a7dT.1",10000129314,"%SYSTEM%","nt authority\system",false,,3,90,"Win64/Riskware.Mimikatz.G","%DESKTOP%\mimikatz_trunk\x64\mimikatz.exe",MalwareFoundOnDisk,"244eb3cd-511f-c743-faaa-c6b128cfee1b","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1947","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 3:45:13.496 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 3:40:55.000 AM",0,1946,"11/3/2020, 5:02:59.000 PM",10000000460,,30,3,1,"mimikatz.exe",D241DF7B9D2EC0B8194751CD5CE153E27CC40FA4,Valid,"""Open Source Developer, Benjamin Delpy""",0,"-m:appraiser.dll -f:DoScheduledTelemetryRun -cv:HXrjZJ/B7U65a7dT.1",10000129314,"%SYSTEM%","nt authority\system",false,,3,90,"Win64/Riskware.Mimikatz.G","%DESKTOP%\mimikatz_trunk\x64\mimikatz.exe",MalwareFoundOnDisk,"d33eb7d2-7513-8148-84be-1ffcf9f4222a","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1946","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 3:45:09.799 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/3/2020, 3:40:55.000 AM",0,1945,"11/3/2020, 5:02:59.000 PM",10000000460,,30,3,1,"mimikatz.exe",D241DF7B9D2EC0B8194751CD5CE153E27CC40FA4,Valid,"""Open Source Developer, Benjamin Delpy""",0,"-m:appraiser.dll -f:DoScheduledTelemetryRun -cv:HXrjZJ/B7U65a7dT.1",10000129314,"%SYSTEM%","nt authority\system",false,,3,90,"Win64/Riskware.Mimikatz.G","%DESKTOP%\mimikatz_trunk\x64\mimikatz.exe",MalwareFoundOnDisk,"f83dfdc9-67b9-9043-ca9a-8f8b5066e3d6","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1945","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 3:30:07.709 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/3/2020, 3:27:22.000 AM",0,1944,"11/3/2020, 10:34:25.000 AM",10000000053,"12/3/2020, 3:27:22.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000129286,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"c6555cb0-19b3-41d7-b932-9585379dc8e6","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1944","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/3/2020, 3:20:11.993 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/3/2020, 3:17:39.000 AM",7,1943,"11/18/2020, 3:35:54.000 PM",10000008111,"12/3/2020, 3:17:39.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"42269c06-6b93-054c-10bf-2c2022c2a282","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1943","ESETEnterpriseInspector_CL",
