TenantId,SourceSystem,TimeGenerated,Computer,"CompanyId_d","DeviceUDID_g","Platform_s","AppName_s","BundleId_s","Version_s","DateAdded_t","AppStatus_s","IsMdm_d",Type
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Photos,"com.google.android.apps.photos","5.10.0.331060156","2020-09-30T11:41:36.646Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Calendar,"com.google.android.calendar","2020.34.2-329487134-release","2020-09-30T11:41:37.084Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Final Fantasy XV: A New Empire","com.epicactiononline.ffxv.ane","3.28.70","2020-09-30T11:41:37.434Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Uber,"com.ubercab","4.334.10002","2020-09-30T11:41:37.804Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Facebook,"com.facebook.katana","288.1.0.47.123","2020-09-30T11:41:38.132Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Prime Video","com.amazon.avod.thirdpartyclient","3.0.279.35947","2020-09-30T11:41:38.406Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Cozi,"com.cozi.androidfree","9.3.6079","2020-09-30T11:41:38.719Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Messenger,"com.facebook.orca","282.0.0.10.119","2020-09-30T11:41:39.078Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,SmartThings,"com.samsung.android.oneconnect","1.7.51.42","2020-09-30T11:41:39.406Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Calculator,"com.sec.android.app.popupcalculator","11.0.00.23","2020-09-30T11:41:39.766Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Samsung Health","com.sec.android.app.shealth","6.11.0.061","2020-09-30T10:11:05.527Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Venmo,"com.venmo","8.6.0","2020-09-30T11:41:40.661Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,PENUP,"com.sec.penup","3.5.03.4","2020-09-30T11:41:41.006Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Verizon Tones","com.vzw.hs.android.modlite","5.2.13","2020-09-30T11:41:41.35Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"VZ Navigator","com.vznavigator.SCHI545","10.7.8.111","2020-09-30T11:41:41.662Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Samsung Accessory Service","com.samsung.accessory","3.1.94.10528","2020-09-30T10:11:06.033Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Translate,"com.google.android.apps.translate","6.12.0.03.331198618","2020-09-30T11:41:42.499Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Bixby Service","com.samsung.android.bixby.plmsync","1.0.10.2","2020-09-30T10:11:06.333Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Financial Calculators","com.financial.calculator","3.1.3","2020-09-30T11:41:43.393Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,LinkedIn,"com.linkedin.android","4.1.495","2020-09-30T11:41:43.737Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Samsung Pay","com.samsung.android.spay","4.0.15","2020-09-30T11:41:44.101Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Airtime Player","com.alldigital.android.dti.onboardplayer","5.2.0.37","2020-09-30T11:41:44.373Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Strava,"com.strava","168.13","2020-09-30T11:41:44.765Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Smart Switch","com.sec.android.easyMover","3.7.08.3","2020-09-30T10:11:07.61Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Life360,"com.life360.android.safetymapd","20.5.0","2020-09-30T11:41:45.537Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,iHeartRadio,"com.clearchannel.iheartradio.controller","9.23.2","2020-09-30T11:41:45.851Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Tourney,"com.siplay.tourneymachine_android","1.10.9","2020-09-30T11:41:46.171Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,xFi,"com.xfinity.digitalhome","3.17.0.0","2020-09-30T11:41:46.437Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Audible,"com.audible.application","2.60.0","2020-09-30T11:41:46.781Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Blood Donor","com.cube.arc.blood","1.12.1","2020-09-30T11:41:47.062Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,SoundCloud,"com.soundcloud.android","2020.09.10-release","2020-09-30T11:41:47.304Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Skyscanner,"net.skyscanner.android.main","4.5","2020-09-30T11:41:47.582Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Taziki's","com.togoorder.tazikis","3.5","2020-09-30T11:41:47.897Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Okta Verify","com.okta.android.auth","5.6.0","2020-09-30T11:41:48.148Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Freeletics,"com.freeletics.lite","6.35.0","2020-09-30T11:41:48.462Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Southwest,"com.southwestairlines.mobile","7.9.0","2020-09-30T10:11:10.017Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Easy Financial Calculator","com.DutchDukes.FinancialCalculator","1.3.3","2020-09-30T11:41:49.322Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Facebook App Manager","com.facebook.appmanager","60.0.11","2020-09-30T11:41:49.681Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Glympse,"com.glympse.android.glympse","3.34.1","2020-09-30T11:41:50.009Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Home Workout","homeworkout.homeworkouts.noequipment","1.0.46","2020-09-30T10:11:10.507Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,MeetMe,"com.myyearbook.m","10.5","2020-09-30T11:41:50.932Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"TV Remote","com.xfinity.tv","3.5.7.007","2020-09-30T11:41:51.197Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Hotels.com","com.hcom.android","58.2.1.2.release-58_2","2020-09-30T11:41:51.494Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"YouTube TV","com.google.android.apps.youtube.unplugged","4.37.2","2020-09-30T11:41:51.761Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Chick-fil-A","com.chickfila.cfaflagship","2020.10.2","2020-09-30T11:41:52.043Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Cars.com","com.cars.android","7.15.1","2020-09-30T11:41:52.348Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Softcard,"com.isis.mclient.verizon.activity","3.0","2020-09-30T11:41:52.707Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Earth,"com.google.earth","9.3.25.5","2020-09-30T11:41:53.103Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,WCS,"com.blackboard.community.wcs","5.6.4.1000","2020-09-30T11:41:53.478Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,NFL,"com.gotv.nflgamecenter.us.lite","55.0.9","2020-09-30T11:41:53.821Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"TouchDown HD","com.nitrodesk.honey.nitroid","9.0.00437","2020-09-30T11:41:54.167Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:34.076Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Active Shield","com.better.active.shield.enterprise","10.5.16s","2020-09-30T10:08:40.96Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Beaming Service","com.mobeam.barcodeService","2.0.3  ","2020-09-30T11:41:02.03Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Fly Delta","com.delta.mobile.android","5.4.1","2020-09-30T11:41:02.629Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Web,"com.airwatch.browser","7.16.0.4","2020-09-30T11:41:03.223Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Premier Parking","net.sharewire.premierparking","7.5.1","2020-09-30T11:41:03.879Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Nextdoor,"com.nextdoor","3.12.6","2020-09-30T11:41:04.447Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Ticketmaster,"com.ticketmaster.mobile.android.na","218.0","2020-09-30T10:10:53.05Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Tadpoles Parent","com.tadpoles.parent","10.8.24","2020-09-30T11:41:06.548Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Xfinity My Account","com.comcast.cvs.android","1.54.0.20200723213717","2020-09-30T11:41:07.173Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Ring,"com.ringapp","3.30.0","2020-09-30T11:41:07.86Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Roku Remote","roid.spikesroid.roku_tv_remote","1.17","2020-09-30T11:41:08.458Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"104-5 The Zone","com.airkast.WGFXFM","6.15.0.36","2020-09-30T11:41:09.118Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Stream,"com.xfinity.cloudtvr","6.2.2.002","2020-09-30T11:41:09.665Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"The Weather Channel","com.weather.Weather","10.17.0","2020-09-30T11:41:10.227Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,WhatsApp,"com.whatsapp","2.20.199.14","2020-09-30T11:41:10.682Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,WHOOP,"com.whoop.android","3.5.19","2020-09-30T11:41:11.19Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,MyFitnessPal,"com.myfitnesspal.android","20.18.0","2020-09-30T11:41:11.612Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Nest,"com.nest.android","5.56.0.2","2020-09-30T11:41:12.143Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Synovus,"com.synovus.mobilebanking","3.1.6","2020-09-30T10:10:55.117Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Moments,"com.facebook.moments","36.4.0.8.26","2020-09-30T11:41:13.44Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"QR & Barcode Scanner","com.gamma.scan","2.1.33","2020-09-30T11:41:13.942Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,SASystemProviders,"com.samsung.accessory.safiletransfer","2.3.99","2020-09-30T10:10:55.367Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Target,"com.target.ui","2020.17.1","2020-09-30T11:41:15.386Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"AirWatch Samsung Service","com.airwatch.admin.samsung","2.2.0.157","2020-09-30T11:41:15.855Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"com.ebay.carrier","com.ebay.carrier","android-23","2020-09-30T11:41:16.402Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Chipotle,"com.chipotle.ordering","8.7.5","2020-09-30T11:41:16.925Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Titans,"com.yinzcam.nfl.titans","3.2.5","2020-09-30T11:41:17.46Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Words,"com.zynga.wwf2.free","3.402","2020-09-30T11:41:18.038Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,FSGO,"com.foxsports.videogo","4.8.0","2020-09-30T11:41:18.634Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Galaxy Wearable","com.samsung.android.app.watchmanager","2.2.33.20082161","2020-09-30T11:41:19.118Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Hub,"com.airwatch.androidagent","20.07.0.12","2020-09-30T11:41:19.462Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Amazon Music","com.amazon.mp3","16.17.4","2020-09-30T11:41:19.774Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Active Shield","com.better.active.shield","9.44.1p","2020-09-30T11:41:20.149Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,"Angry Birds","com.rovio.angrybirds","8.0.3","2020-09-30T11:41:20.524Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Lyft,"me.lyft.android","6.49.3.1599791944","2020-09-30T11:41:20.852Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Instagram,"com.instagram.android","159.0.0.40.122","2020-09-30T11:41:21.102Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Waze,"com.waze","4.66.0.1","2020-09-30T10:08:38.593Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Flipboard,"flipboard.app","4.2.53","2020-09-30T11:41:21.759Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,ESPN,"com.espn.score_center","6.30.0","2020-09-30T11:41:22.071Z",installed,0,"BetterMTDAppLog_CL"
"84f2288e-c46b-4702-a877-3db4a87a3f19",RestAPI,"2020-09-30T12:16:38.771Z",,73,"bea07b3d-f7ff-416a-90e9-05ce3c8efb57",Android,Duo,"com.google.android.apps.tachyon","104.0.331160626.DR104_RC01","2020-09-30T11:41:22.352Z",installed,0,"BetterMTDAppLog_CL"
