Fileless Attack Technique Detected(AppServices_FilelessAttackTechniqueDetection),The memory of the process specified below contains evidence of a fileless attack technique. Fileless attacks are used by attackers to execute code while evading detection by security software.Specific behaviors include: {list of observed behaviors}(Applies to: App Service on Windows and App Service on Linux),Execution,High,Azure App Service,Azure Defender
Fileless Attack Toolkit Detected(AppServices_FilelessAttackToolkitDetection),"The memory of the process specified below contains a fileless attack toolkit: {ToolKitName}. Fileless attack toolkits typically do not have a presence on the filesystem, making detection by traditional anti-virus software difficult.Specific behaviors include: {list of observed behaviors}(Applies to: App Service on Windows and App Service on Linux)","Defense Evasion, Execution",High,Azure App Service,Azure Defender
NMap scanning detected(AppServices_Nmap),Azure App Service activity log indicates a possible web fingerprinting activity on your App Service resource.The suspicious activity detected is associated with NMAP. Attackers often use this tool for probing the web application to find vulnerabilities.(Applies to: App Service on Windows and App Service on Linux),PreAttack,Medium,Azure App Service,Azure Defender
Phishing content hosted on Azure Webapps(AppServices_PhishingContent),URL used for phishing attack found on the Azure AppServices website. This URL was part of a phishing attack sent to Microsoft 365 customers. The content typically lures visitors into entering their corporate credentials or financial information into a legitimate looking website.(Applies to: App Service on Windows and App Service on Linux),Collection,High,Azure App Service,Azure Defender
PHP file in upload folder(AppServices_PhpInUploadFolder),Azure App Service activity log indicates an access to a suspicious PHP page located in the upload folder.This type of folder does not usually contain PHP files. The existence of this type of file might indicate an exploitation taking advantage of arbitrary file upload vulnerabilities.(Applies to: App Service on Windows and App Service on Linux),Execution,Medium,Azure App Service,Azure Defender
Possible Cryptocoinminer download detected(AppServices_CryptoCoinMinerDownload),Analysis of host data has detected the download of a file normally associated with digital currency mining.(Applies to: App Service on Linux),"Defense Evasion, Command and Control, Exploitation",Medium,Azure App Service,Azure Defender
Potential dangling DNS record for an App Service resource detected(AppServices_PotentialDanglingDomain),"A DNS record that points to a recently deleted App Service resource (also known as ""dangling DNS"" entry) has been detected. This might leave you susceptible to a subdomain takeover. Subdomain takeovers enable malicious actors to redirect traffic intended for an organization’s domain to a site performing malicious activity. In this case, a text record with the Domain Verification ID was found. Such text records prevent subdomain takeover but we still recommend removing the dangling domain. If you leave the DNS record pointing at the subdomain you’re at risk if anyone in your organization deletes the TXT file or record in the future.(Applies to: App Service on Windows and App Service on Linux)",-,Low,Azure App Service,Azure Defender
Potential reverse shell detected(AppServices_ReverseShell),Analysis of host data detected a potential reverse shell. These are used to get a compromised machine to call back into a machine an attacker owns.(Applies to: App Service on Linux),"Exfiltration, Exploitation",Medium,Azure App Service,Azure Defender
Raw data download detected(AppServices_DownloadCodeFromWebsite),Analysis of App Service processes detected an attempt to download code from raw-data websites such as Pastebin. This action was run by a PHP process. This behavior is associated with attempts to download web shells or other malicious components to the App Service.(Applies to: App Service on Windows),Execution,Medium,Azure App Service,Azure Defender
Saving curl output to disk detected(AppServices_CurlToDisk),"Analysis of App Service processes detected the running of a curl command in which the output was saved to the disk. While this behavior can be legitimate, in web applications this behavior is also observed in malicious activities such as attempts to infect websites with web shells.(Applies to: App Service on Windows)",-,Low,Azure App Service,Azure Defender
Spam folder referrer detected(AppServices_SpamReferrer),Azure App Service activity log indicates web activity that was identified as originating from a web site associated with spam activity. This can occur if your website is compromised and used for spam activity.(Applies to: App Service on Windows and App Service on Linux),-,Low,Azure App Service,Azure Defender
Suspicious access to possibly vulnerable web page detected(AppServices_ScanSensitivePage),Azure App Service activity log indicates a web page that seems to be sensitive was accessed. This suspicious activity originated from a source IP address whose access pattern resembles that of a web scanner.This activity is often associated with an attempt by an attacker to scan your network to try and gain access to sensitive or vulnerable web pages.(Applies to: App Service on Windows and App Service on Linux),-,Low,Azure App Service,Azure Defender
Suspicious domain name reference(AppServices_CommandlineSuspectDomain),"Analysis of host data detected reference to suspicious domain name. Such activity, while possibly legitimate user behavior, is frequently an indication of the download or execution of malicious software. Typical related attacker activity is likely to include the download and execution of further malicious software or remote administration tools.(Applies to: App Service on Linux)",Exfiltration,Low,Azure App Service,Azure Defender
Suspicious download using Certutil detected(AppServices_DownloadUsingCertutil),"Analysis of host data on {NAME} detected the use of certutil.exe, a built-in administrator utility, for the download of a binary instead of its mainstream purpose that relates to manipulating certificates and certificate data. Attackers are known to abuse functionality of legitimate administrator tools to perform malicious actions, for example using certutil.exe to download and decode a malicious executable that will then be subsequently executed.(Applies to: App Service on Windows)",Execution,Medium,Azure App Service,Azure Defender
Suspicious PHP execution detected(AppServices_SuspectPhp),"Machine logs indicate that a suspicious PHP process is running. The action included an attempt to run operating system commands or PHP code from the command line, by using the PHP process. While this behavior can be legitimate, in web applications this behavior might indicate malicious activities, such as attempts to infect websites with web shells.(Applies to: App Service on Windows and App Service on Linux)",Execution,Medium,Azure App Service,Azure Defender
Suspicious PowerShell cmdlets executed(AppServices_PowerShellPowerSploitScriptExecution),Analysis of host data indicates execution of known malicious PowerShell PowerSploit cmdlets.(Applies to: App Service on Windows),Execution,Medium,Azure App Service,Azure Defender
Suspicious process executed(AppServices_KnownCredential AccessTools),"Machine logs indicate that the suspicious process: '%{process path}' was running on the machine, often associated with attacker attempts to access credentials.(Applies to: App Service on Windows)",Credential Access,High,Azure App Service,Azure Defender
Suspicious process name detected(AppServices_ProcessWithKnownSuspiciousExtension),"Analysis of host data on {NAME} detected a process whose name is suspicious, for example corresponding to a known attacker tool or named in a way that is suggestive of attacker tools that try to hide in plain sight. This process could be legitimate activity, or an indication that one of your machines has been compromised.(Applies to: App Service on Windows)","Persistence, Defense Evasion",Medium,Azure App Service,Azure Defender
Suspicious SVCHOST process executed(AppServices_SVCHostFromInvalidPath),The system process SVCHOST was observed running in an abnormal context. Malware often use SVCHOST to mask its malicious activity.(Applies to: App Service on Windows),"Defense Evasion, Execution",High,Azure App Service,Azure Defender
Suspicious User Agent detected(AppServices_UserAgentInjection),Azure App Service activity log indicates requests with suspicious user agent. This behavior can indicate on attempts to exploit a vulnerability in your App Service application.(Applies to: App Service on Windows and App Service on Linux),Initial Access,Medium,Azure App Service,Azure Defender
Suspicious WordPress theme invocation detected(AppServices_WpThemeInjection),"Azure App Service activity log indicates a possible code injection activity on your App Service resource.The suspicious activity detected resembles that of a manipulation of WordPress theme to support server side execution of code, followed by a direct web request to invoke the manipulated theme file.This type of activity was seen in the past as part of an attack campaign over WordPress.If your App Service resource isn’t hosting a WordPress site, it isn’t vulnerable to this specific code injection exploit and you can safely suppress this alert for the resource. To learn how to suppress Azure Defender alerts, see Suppress alerts from Azure Defender.(Applies to: App Service on Windows and App Service on Linux)",Execution,High,Azure App Service,Azure Defender
Vulnerability scanner detected(AppServices_DrupalScanner),"Azure App Service activity log indicates that a possible vulnerability scanner was used on your App Service resource.The suspicious activity detected resembles that of tools targeting a content management system (CMS).If your App Service resource isn’t hosting a Drupal site, it isn’t vulnerable to this specific code injection exploit and you can safely suppress this alert for the resource. To learn how to suppress Azure Defender alerts, see Suppress alerts from Azure Defender.(Applies to: App Service on Windows)",PreAttack,Medium,Azure App Service,Azure Defender
Vulnerability scanner detected(AppServices_JoomlaScanner),"Azure App Service activity log indicates that a possible vulnerability scanner was used on your App Service resource.The suspicious activity detected resembles that of tools targeting Joomla applications.If your App Service resource isn’t hosting a Joomla site, it isn’t vulnerable to this specific code injection exploit and you can safely suppress this alert for the resource. To learn how to suppress Azure Defender alerts, see Suppress alerts from Azure Defender.(Applies to: App Service on Windows and App Service on Linux)",PreAttack,Medium,Azure App Service,Azure Defender
Vulnerability scanner detected(AppServices_WpScanner),"Azure App Service activity log indicates that a possible vulnerability scanner was used on your App Service resource.The suspicious activity detected resembles that of tools targeting WordPress applications.If your App Service resource isn’t hosting a WordPress site, it isn’t vulnerable to this specific code injection exploit and you can safely suppress this alert for the resource. To learn how to suppress Azure Defender alerts, see Suppress alerts from Azure Defender.(Applies to: App Service on Windows and App Service on Linux)",PreAttack,Medium,Azure App Service,Azure Defender
Web fingerprinting detected(AppServices_WebFingerprinting),Azure App Service activity log indicates a possible web fingerprinting activity on your App Service resource.The suspicious activity detected is associated with a tool called Blind Elephant. The tool fingerprint web servers and tries to detect the installed applications and version.Attackers often use this tool for probing the web application to find vulnerabilities.(Applies to: App Service on Windows and App Service on Linux),PreAttack,Medium,Azure App Service,Azure Defender
Website is tagged as malicious in threat intelligence feed(AppServices_SmartScreen),"Your website as described below is marked as a malicious site by Windows SmartScreen. If you think this is a false positive, contact Windows SmartScreen via report feedback link provided.(Applies to: App Service on Windows and App Service on Linux)",Collection,Medium,Azure App Service,Azure Defender
Possible loss of data detected(AppServices_DataEgressArtifacts),Analysis of host/device data detected a possible data egress condition. Attackers will often egress data from machines they have compromised.(Applies to: App Service on Linux),"Collection, Exfiltration",Medium,Azure App Service,Azure Defender
Detected suspicious file download(AppServices_SuspectDownloadArtifacts),Analysis of host data has detected suspicious download of remote file.(Applies to: App Service on Linux),Persistence,Medium,Azure App Service,Azure Defender
K8S API requests from proxy IP address detected(K8S_TI_Proxy),"Kubernetes audit log analysis detected API requests to your cluster from an IP address that is associated with proxy services, such as TOR. While this behavior can be legitimate, it's often seen in malicious activities, when attackers try to hide their source IP.",Execution,Low,Azure Kubernetes Service clusters,Azure Defender
Container with a sensitive volume mount detected(K8S_SensitiveMount),"Kubernetes audit log analysis detected a new container with a sensitive volume mount. The volume that was detected is a hostPath type which mounts a sensitive file or folder from the node to the container. If the container gets compromised, the attacker can use this mount for gaining access to the node.",Privilege Escalation,Medium,Azure Kubernetes Service clusters,Azure Defender
CoreDNS modification in Kubernetes detected(K8S_CoreDnsModification),"Kubernetes audit log analysis detected a modification of the CoreDNS configuration. The configuration of CoreDNS can be modified by overriding its configmap. While this activity can be legitimate, if attackers have permissions to modify the configmap, they can change the behavior of the cluster’s DNS server and poison it.",Lateral Movement,Low,Azure Kubernetes Service clusters,Azure Defender
Creation of admission webhook configuration detected(K8S_AdmissionController),"Kubernetes audit log analysis detected a new admission webhook configuration. Kubernetes has two built-in generic admission controllers: MutatingAdmissionWebhook and ValidatingAdmissionWebhook. The behavior of these admission controllers is determined by an admission webhook that the user deploys to the cluster. The usage of such admission controllers can be legitimate, however attackers can use such webhooks for modifying the requests (in case of MutatingAdmissionWebhook) or inspecting the requests and gain sensitive information (in case of ValidatingAdmissionWebhook).","Credential Access, Persistence",Low,Azure Kubernetes Service clusters,Azure Defender
Digital currency mining container detected(K8S_MaliciousContainerImage),Kubernetes audit log analysis detected a container that has an image associated with a digital currency mining tool.,Execution,High,Azure Kubernetes Service clusters,Azure Defender
Exposed Kubeflow dashboard detected(K8S_ExposedKubeflow),"The Kubernetes audit log analysis detected exposure of the Istio Ingress by a load balancer in a cluster that runs Kubeflow. This action might expose the Kubeflow dashboard to the internet. If the dashboard is exposed to the internet, attackers can access it and run malicious containers or code on the cluster. Find more details in the following article: https://www.microsoft.com/security/blog/2020/06/10/misconfigured-kubeflow-workloads-are-a-security-risk",Initial Access,Medium,Azure Kubernetes Service clusters,Azure Defender
Exposed Kubernetes dashboard detected(K8S_ExposedDashboard),Kubernetes audit log analysis detected exposure of the Kubernetes Dashboard by a LoadBalancer service. Exposed dashboard allows an unauthenticated access to the cluster management and poses a security threat.,Initial Access,High,Azure Kubernetes Service clusters,Azure Defender
Exposed Kubernetes service detected(K8S_ExposedService),"The Kubernetes audit log analysis detected exposure of a service by a load balancer. This service is related to a sensitive application that allows high impact operations in the cluster such as running processes on the node or creating new containers. In some cases, this service doesn't require authentication. If the service doesn't require authentication, exposing it to the internet poses a security risk.",Initial Access,Medium,Azure Kubernetes Service clusters,Azure Defender
Exposed Redis service in AKS detected(K8S_ExposedRedis),"The Kubernetes audit log analysis detected exposure of a Redis service by a load balancer. If the service doesn't require authentication, exposing it to the internet poses a security risk.",Initial Access,Low,Azure Kubernetes Service clusters,Azure Defender
Kubernetes events deleted(K8S_DeleteEvents),Security Center detected that some Kubernetes events have been deleted. Kubernetes events are objects in Kubernetes which contain information about changes in the cluster. Attackers might delete those events for hiding their operations in the cluster.,Defense Evasion,Medium,Azure Kubernetes Service clusters,Azure Defender
Kubernetes penetration testing tool detected(K8S_PenTestToolsKubeHunter),"Kubernetes audit log analysis detected usage of Kubernetes penetration testing tool in the AKS cluster. While this behavior can be legitimate, attackers might use such public tools for malicious purposes.",Execution,Low,Azure Kubernetes Service clusters,Azure Defender
New container in the kube-system namespace detected(K8S_KubeSystemContainer),Kubernetes audit log analysis detected a new container in the kube-system namespace that isn’t among the containers that normally run in this namespace. The kube-system namespaces should not contain user resources. Attackers can use this namespace for hiding malicious components.,Persistence,Low,Azure Kubernetes Service clusters,Azure Defender
New high privileges role detected(K8S_HighPrivilegesRole),Kubernetes audit log analysis detected a new role with high privileges. A binding to a role with high privileges gives the user\group high privileges in the cluster. Unnecessary privileges might cause privilege escalation in the cluster.,Persistence,Low,Azure Kubernetes Service clusters,Azure Defender
Privileged container detected(K8S_PrivilegedContainer),"Kubernetes audit log analysis detected a new privileged container. A privileged container has access to the node’s resources and breaks the isolation between containers. If compromised, an attacker can use the privileged container to gain access to the node.",Privilege Escalation,Low,Azure Kubernetes Service clusters,Azure Defender
Role binding to the cluster-admin role detected(K8S_ClusterAdminBinding),Kubernetes audit log analysis detected a new binding to the cluster-admin role which gives administrator privileges. Unnecessary administrator privileges might cause privilege escalation in the cluster.,Persistence,Low,Azure Kubernetes Service clusters,Azure Defender
Container with a miner image detected(VM_MinerInContainerImage),Machine logs indicate execution of a Docker container that run an image associated with a digital currency mining.,Execution,High,Containers- Host Level,Azure Defender
Docker build operation detected on a Kubernetes node(VM_ImageBuildOnNode),"Machine logs indicate a build operation of a container image on a Kubernetes node. While this behavior might be legitimate, attackers might build their malicious images locally to avoid detection.",Defense Evasion,Low,Containers- Host Level,Azure Defender
Exposed Docker daemon detected(VM_ExposedDocker),"Machine logs indicate that your Docker daemon (dockerd) exposes a TCP socket. By default, Docker configuration, does not use encryption or authentication when a TCP socket is enabled. This enables full access to the Docker daemon, by anyone with access to the relevant port.","Execution, Exploitation",Medium,Containers- Host Level,Azure Defender
Privileged command run in container(VM_PrivilegedExecutionInContainer),Machine logs indicate that a privileged command was run in a Docker container. A privileged command has extended privileges on the host machine.,Privilege Escalation,Low,Containers- Host Level,Azure Defender
Privileged Container Detected(VM_PrivilegedContainerArtifacts),"Machine logs indicate that a privileged Docker container is running. A privileged container has a full access to the host's resources. If compromised, an attacker can use the privileged container to gain access to the host machine.","Privilege Escalation, Execution",Low,Containers- Host Level,Azure Defender
SSH server is running inside a container(VM_ContainerSSH),"Machine logs indicate that an SSH server is running inside a Docker container. While this behavior can be intentional, it frequently indicates that a container is misconfigured or breached.",Execution,Medium,Containers- Host Level,Azure Defender
Suspicious request to Kubernetes API(VM_KubernetesAPI),"Machine logs indicate that a suspicious request was made to the Kubernetes API. The request was sent from a Kubernetes node, possibly from one of the containers running in the node. Although this behavior can be intentional, it might indicate that the node is running a compromised container.",Execution,Medium,Containers- Host Level,Azure Defender
Suspicious request to the Kubernetes Dashboard(VM_KubernetesDashboard),"Machine logs indicate that a suspicious request was made to the Kubernetes Dashboard. The request was sent from a Kubernetes node, possibly from one of the containers running in the node. Although this behavior can be intentional, it might indicate that the node is running a compromised container.",Lateral movement,Medium,Containers- Host Level,Azure Defender
A possible vulnerability to SQL Injection(SQL.VM_VulnerabilityToSqlInjectionSQL.DB_VulnerabilityToSqlInjectionSQL.MI_VulnerabilityToSqlInjectionSQL.DW_VulnerabilityToSqlInjection),"An application has generated a faulty SQL statement in the database. This can indicate a possible vulnerability to SQL injection attacks. There are two possible reasons for a faulty statement. A defect in application code might have constructed the faulty SQL statement. Or, application code or stored procedures didn't sanitize user input when constructing the faulty SQL statement, which can be exploited for SQL injection.",PreAttack,Medium,SQL Database and Synapse Analytics,Azure Defender
Attempted logon by a potentially harmful application(SQL.DB_HarmfulApplicationSQL.VM_HarmfulApplicationSQL.MI_HarmfulApplicationSQL.DW_HarmfulApplication),A potentially harmful application attempted to access SQL server '{name}'.,PreAttack,High,SQL Database and Synapse Analytics,Azure Defender
Log on from an unusual Azure Data Center(SQL.DB_DataCenterAnomalySQL.VM_DataCenterAnomalySQL.DW_DataCenterAnomalySQL.MI_DataCenterAnomaly),"There has been a change in the access pattern to an SQL Server, where someone has signed in to the server from an unusual Azure Data Center. In some cases, the alert detects a legitimate action (a new application or Azure service). In other cases, the alert detects a malicious action (attacker operating from breached resource in Azure).",Probing,Low,SQL Database and Synapse Analytics,Azure Defender
Log on from an unusual location(SQL.DB_GeoAnomalySQL.VM_GeoAnomalySQL.DW_GeoAnomalySQL.MI_GeoAnomaly),"There has been a change in the access pattern to SQL Server, where someone has signed in to the server from an unusual geographical location. In some cases, the alert detects a legitimate action (a new application or developer maintenance). In other cases, the alert detects a malicious action (a former employee or external attacker).",Exploitation,Medium,SQL Database and Synapse Analytics,Azure Defender
Login from a principal user not seen in 60 days(SQL.DB_PrincipalAnomalySQL.VM_PrincipalAnomalySQL.DW_PrincipalAnomalySQL.MI_PrincipalAnomaly),"A principal user not seen in the last 60 days has logged into your database. If this database is new or this is expected behavior caused by recent changes in the users accessing the database, Security Center will identify significant changes to the access patterns and attempt to prevent future false positives.",Exploitation,Medium,SQL Database and Synapse Analytics,Azure Defender
Login from a suspicious IP(SQL.VM_SuspiciousIpAnomaly),Your resource has been accessed successfully from an IP address that Microsoft Threat Intelligence has associated with suspicious activity.,PreAttack,Medium,SQL Database and Synapse Analytics,Azure Defender
Potential SQL Brute Force attempt,"An abnormally high number of failed sign in attempts with different credentials have occurred. In some cases, the alert detects penetration testing in action. In other cases, the alert detects a brute force attack.",Probing,High,SQL Database and Synapse Analytics,Azure Defender
Potential SQL injection(SQL.DB_PotentialSqlInjectionSQL.VM_PotentialSqlInjectionSQL.MI_PotentialSqlInjectionSQL.DW_PotentialSqlInjectionSynapse.SQLPool_PotentialSqlInjection),An active exploit has occurred against an identified application vulnerable to SQL injection. This means an attacker is trying to inject malicious SQL statements by using the vulnerable application code or stored procedures.,PreAttack,High,SQL Database and Synapse Analytics,Azure Defender
Potentially Unsafe Action(SQL.DB_UnsafeCommandsSQL.MI_UnsafeCommandsSQL.DW_UnsafeCommands),A potentially unsafe action was attempted on your database '{name}' on server '{name}'.,-,High,SQL Database and Synapse Analytics,Azure Defender
Suspected brute force attack using a valid user,"A potential brute force attack has been detected on your resource. The attacker is using the valid user sa, which has permissions to login.",PreAttack,High,SQL Database and Synapse Analytics,Azure Defender
Suspected brute force attack,A potential brute force attack has been detected on your SQL server '{name}'.,PreAttack,High,SQL Database and Synapse Analytics,Azure Defender
Suspected successful brute force attack(SQL.DB_BruteForceSQL.VM_BruteForceSQL.DW_BruteForceSQL.MI_BruteForce),A successful login occurred after an apparent brute force attack on your resource,PreAttack,High,SQL Database and Synapse Analytics,Azure Defender
Unusual export location,Someone has extracted a massive amount of data from your SQL Server '{name}' to an unusual location.,Exfiltration,High,SQL Database and Synapse Analytics,Azure Defender
Suspected brute force attack using a valid user(SQL.PostgreSQL_BruteForceSQL.MariaDB_BruteForceSQL.MySQL_BruteForce),"A potential brute force attack has been detected on your resource. The attacker is using the valid user (username), which has permissions to login.",PreAttack,High,Open source relational Databases,Azure Defender
Suspected successful brute force attack(SQL.PostgreSQL_BruteForceSQL.MySQL_BruteForceSQL.MariaDB_BruteForce),A successful login occurred after an apparent brute force attack on your resource.,PreAttack,High,Open source relational Databases,Azure Defender
"Suspected brute force attack(""SQL.MySQL_BruteForce"")",A potential brute force attack has been detected on your SQL server '{name}'.,PreAttack,High,Open source relational Databases,Azure Defender
Attempted logon by a potentially harmful application(SQL.PostgreSQL_HarmfulApplicationSQL.MariaDB_HarmfulApplicationSQL.MySQL_HarmfulApplication),A potentially harmful application attempted to access your resource.,PreAttack,High,Open source relational Databases,Azure Defender
Login from a principal user not seen in 60 days(SQL.PostgreSQL_PrincipalAnomalySQL.MariaDB_PrincipalAnomalySQL.MySQL_PrincipalAnomaly),"A principal user not seen in the last 60 days has logged into your database. If this database is new or this is expected behavior caused by recent changes in the users accessing the database, Security Center will identify significant changes to the access patterns and attempt to prevent future false positives.",Exploitation,Medium,Open source relational Databases,Azure Defender
Login from a domain not seen in 60 days(SQL.MariaDB_DomainAnomalySQL.PostgreSQL_DomainAnomalySQL.MySQL_DomainAnomaly),"A user has logged in to your resource from a domain no other users have connected from in the last 60 days. If this resource is new or this is expected behavior caused by recent changes in the users accessing the resource, Security Center will identify significant changes to the access patterns and attempt to prevent future false positives.",Exploitation,Medium,Open source relational Databases,Azure Defender
Log on from an unusual Azure Data Center(SQL.PostgreSQL_DataCenterAnomalySQL.MariaDB_DataCenterAnomalySQL.MySQL_DataCenterAnomaly),Someone logged on to your resource from an unusual Azure Data Center.,Probing,Low,Open source relational Databases,Azure Defender
Logon from an unusual cloud provider(SQL.PostgreSQL_CloudProviderAnomalySQL.MariaDB_CloudProviderAnomalySQL.MySQL_CloudProviderAnomaly),"Someone logged on to your resource from a cloud provider not seen in the last 60 days. It's quick and easy for threat actors to obtain disposable compute power for use in their campaigns. If this is expected behavior caused by the recent adoption of a new cloud provider, Security Center will learn over time and attempt to prevent future false positives.",Exploitation,Medium,Open source relational Databases,Azure Defender
Log on from an unusual location(SQL.MariaDB_GeoAnomalySQL.PostgreSQL_GeoAnomalySQL.MySQL_GeoAnomaly),Someone logged on to your resource from an unusual Azure Data Center.,Exploitation,Medium,Open source relational Databases,Azure Defender
Login from a suspicious IP(SQL.PostgreSQL_SuspiciousIpAnomalySQL.MariaDB_SuspiciousIpAnomalySQL.MySQL_SuspiciousIpAnomaly),Your resource has been accessed successfully from an IP address that Microsoft Threat Intelligence has associated with suspicious activity.,PreAttack,Medium,Open source relational Databases,Azure Defender
Azure Resource Manager operation from suspicious IP address (Preview)(ARM_OperationFromSuspiciousIP),Azure Defender for Resource Manager detected an operation from an IP address that has been marked as suspicious in threat intelligence feeds.,Execution,Medium,Azure Resource Manager,Azure Defender
Azure Resource Manager operation from suspicious proxy IP address (Preview)(ARM_OperationFromSuspiciousProxyIP),"Azure Defender for Resource Manager detected a resource management operation from an IP address that is associated with proxy services, such as TOR. While this behavior can be legitimate, it's often seen in malicious activities, when threat actors try to hide their source IP.",Defense Evasion,Medium,Azure Resource Manager,Azure Defender
MicroBurst exploitation toolkit used to enumerate resources in your subscriptions(ARM_MicroBurst.AzDomainInfo),"MicroBurst's Information Gathering module was run on your subscription. This tool can be used to discover resources, permissions and network structures. This was detected by analyzing the Azure Activity logs and resource management operations in your subscription",-,High,Azure Resource Manager,Azure Defender
MicroBurst exploitation toolkit used to enumerate resources in your subscriptions(ARM_MicroBurst.AzureDomainInfo),"MicroBurst's Information Gathering module was run on your subscription. This tool can be used to discover resources, permissions and network structures. This was detected by analyzing the Azure Activity logs and resource management operations in your subscription",-,High,Azure Resource Manager,Azure Defender
MicroBurst exploitation toolkit used to execute code on your virtual machine(ARM_MicroBurst.AzVMBulkCMD),MicroBurst's exploitation toolkit was used to execute code on your virtual machines. This was detected by analyzing Azure Resource Manager operations in your subscription.,Execution,High,Azure Resource Manager,Azure Defender
MicroBurst exploitation toolkit used to execute code on your virtual machine(RM_MicroBurst.AzureRmVMBulkCMD),MicroBurst's exploitation toolkit was used to execute code on your virtual machines. This was detected by analyzing Azure Resource Manager operations in your subscription.,-,High,Azure Resource Manager,Azure Defender
MicroBurst exploitation toolkit used to extract keys from your Azure key vaults(ARM_MicroBurst.AzKeyVaultKeysREST),MicroBurst's exploitation toolkit was used to extract keys from your Azure key vaults. This was detected by analyzing Azure Activity logs and resource management operations in your subscription.,-,High,Azure Resource Manager,Azure Defender
MicroBurst exploitation toolkit used to extract keys to your storage accounts(ARM_MicroBurst.AZStorageKeysREST),MicroBurst's exploitation toolkit was used to extract keys to your storage accounts. This was detected by analyzing Azure Activity logs and resource management operations in your subscription.,Collection,High,Azure Resource Manager,Azure Defender
MicroBurst exploitation toolkit used to extract secrets from your Azure key vaults(ARM_MicroBurst.AzKeyVaultSecretsREST),MicroBurst's exploitation toolkit was used to extract secrets from your Azure key vaults. This was detected by analyzing Azure Activity logs and resource management operations in your subscription.,-,High,Azure Resource Manager,Azure Defender
Permissions granted for an RBAC role in an unusual way for your Azure environment (Preview)(ARM_AnomalousRBACRoleAssignment),"Azure Defender for Resource Manager detected an RBAC role assignment that's unusual when compared with other assignments performed by the same assigner / performed for the same assignee / in your tenant due to the following anomalies: assignment time, assigner location, assigner, authentication method, assigned entities, client software used, assignment extent. This operation might have been performed by a legitimate user in your organization. Alternatively, it might indicate that an account in your organization was breached, and that the threat actor is trying to grant permissions to an additional user account they own.","Lateral Movement, Defense Evasion",Medium,Azure Resource Manager,Azure Defender
PowerZure exploitation toolkit used to elevate access from Azure AD to Azure(ARM_PowerZure.AzureElevatedPrivileges),PowerZure exploitation toolkit was used to elevate access from AzureAD to Azure. This was detected by analyzing Azure Resource Manager operations in your tenant.,-,High,Azure Resource Manager,Azure Defender
PowerZure exploitation toolkit used to enumerate resources(ARM_PowerZure.GetAzureTargets),PowerZure exploitation toolkit was used to enumerate resources on behalf of a legitimate user account in your organization. This was detected by analyzing Azure Resource Manager operations in your subscription.,Collection,High,Azure Resource Manager,Azure Defender
"PowerZure exploitation toolkit used to enumerate storage containers, shares, and tables(ARM_PowerZure.ShowStorageContent)","PowerZure exploitation toolkit was used to enumerate storage shares, tables, and containers. This was detected by analyzing Azure Resource Manager operations in your subscription.",-,High,Azure Resource Manager,Azure Defender
PowerZure exploitation toolkit used to execute a Runbook in your subscription(ARM_PowerZure.StartRunbook),PowerZure exploitation toolkit was used to execute a Runbook. This was detected by analyzing Azure Resource Manager operations in your subscription.,-,High,Azure Resource Manager,Azure Defender
PowerZure exploitation toolkit used to extract Runbooks content(ARM_PowerZure.AzureRunbookContent),PowerZure exploitation toolkit was used to extract Runbook content. This was detected by analyzing Azure Resource Manager operations in your subscription.,Collection,High,Azure Resource Manager,Azure Defender
PREVIEW - Activity from a risky IP address(ARM.MCAS_ActivityFromAnonymousIPAddresses),"Users activity from an IP address that has been identified as an anonymous proxy IP address has been detected.These proxies are used by people who want to hide their device's IP address, and can be used for malicious intent. This detection uses a machine learning algorithm that reduces false positives, such as mis-tagged IP addresses that are widely used by users in the organization.Requires an active Microsoft Cloud App Security license.",-,Medium,Azure Resource Manager,Azure Defender
PREVIEW - Activity from infrequent country(ARM.MCAS_ActivityFromInfrequentCountry),Activity from a location that wasn't recently or ever visited by any user in the organization has occurred.This detection considers past activity locations to determine new and infrequent locations. The anomaly detection engine stores information about previous locations used by users in the organization.Requires an active Microsoft Cloud App Security license.,-,Medium,Azure Resource Manager,Azure Defender
PREVIEW - Azurite toolkit run detected(ARM_Azurite),A known cloud-environment reconnaissance toolkit run has been detected in your environment. The tool Azurite can be used by an attacker (or penetration tester) to map your subscriptions' resources and identify insecure configurations.,Collection,High,Azure Resource Manager,Azure Defender
PREVIEW - Impossible travel activity(ARM.MCAS_ImpossibleTravelActivity),"Two user activities (in a single or multiple sessions) have occurred, originating from geographically distant locations. This occurs within a time period shorter than the time it would have taken the user to travel from the first location to the second. This indicates that a different user is using the same credentials.This detection uses a machine learning algorithm that ignores obvious false positives contributing to the impossible travel conditions, such as VPNs and locations regularly used by other users in the organization. The detection has an initial learning period of seven days, during which it learns a new user's activity pattern.Requires an active Microsoft Cloud App Security license.",-,Medium,Azure Resource Manager,Azure Defender
PREVIEW - Suspicious management session using an inactive account detected(ARM_UnusedAccountPersistence),Subscription activity logs analysis has detected suspicious behavior. A principal not in use for a long period of time is now performing actions that can secure persistence for an attacker.,Persistence,Medium,Azure Resource Manager,Azure Defender
