legacy_id,is_published,marketplace_url,last_checked
infoblox.infoblox-soc-insight-solution,false,,2026-01-13
infosecglobal1632846037582.agilesec-analytics-connector,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/infosecglobal1632846037582.agilesec-analytics-connector,2026-01-13
intel471inc1641226539011.microsoft-sentinel-solution-intel471,false,,2026-01-13
ipqualityscorellc1632794263588.ipqs_1,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/ipqualityscorellc1632794263588.ipqs_1,2026-01-13
ironnetcybersecurity1585849518753.irondefense-for-sentinel,false,,2026-01-13
islandtechnologyinc1679434413850.island-sentinel-solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/islandtechnologyinc1679434413850.island-sentinel-solution,2026-01-13
jamfsoftwareaustraliaptyltd1620360395539.jamf_protect,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/jamfsoftwareaustraliaptyltd1620360395539.jamf_protect,2026-01-13
keepersecurity.keeper-security-integration,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/keepersecurity.keeper-security-integration,2026-01-13
lookoutinc.lookout_cloudsecurity_sentinel,false,,2026-01-13
lookoutinc.lookout_mtd_sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/lookoutinc.lookout_mtd_sentinel,2026-01-13
mailguardptylimited.microsoft-sentinel-solution-mailguard365,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/mailguardptylimited.microsoft-sentinel-solution-mailguard365,2026-01-13
microsoftcorporation1622712991604.sentinel4github,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftcorporation1622712991604.sentinel4github,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-barracudacloudgenfirewall,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-barracudacloudgenfirewall,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-esionline,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-esionline,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-exchangesecurityinsights,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-exchangesecurityinsights,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-casb,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-casb,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-csg,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-csg,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-dlp,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-dlp,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-ngfw,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-forcepoint-ngfw,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-kqltraining,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-kqltraining,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-misp2sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-misp2sentinel,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-sochandbook,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-sochandbook,2026-01-13
microsoftsentinelcommunity.azure-sentinel-solution-sqlserverdatabaseaudit,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/microsoftsentinelcommunity.azure-sentinel-solution-sqlserverdatabaseaudit,2026-01-13
mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecast,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecast,2026-01-13
mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecastaudit,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecastaudit,2026-01-13
mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecastseg,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecastseg,2026-01-13
mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecasttiregional,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecasttiregional,2026-01-13
mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecastttp,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/mimecastnorthamerica1584469118674.azure-sentinel-solution-mimecastttp,2026-01-13
mongodb.azure-sentinel-solution-mongodbatlas,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/mongodb.azure-sentinel-solution-mongodbatlas,2026-01-13
morphisec.morphisec_utpp_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/morphisec.morphisec_utpp_mss,2026-01-13
nasunicorporation.nasuni-sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/nasunicorporation.nasuni-sentinel,2026-01-13
netcleantechnologiesab1651557549734.azure-sentinel-solution-netclean-proactive,false,,2026-01-13
netskope.netskope_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/netskope.netskope_mss,2026-01-13
nonamegate.nonamesecurity_sentinelsolution,false,,2026-01-13
nordsecurityinc.azure-sentinel-solution-nordpass,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/nordsecurityinc.azure-sentinel-solution-nordpass,2026-01-13
nucleuscyber.nc-protect-azure-sentinel-data-connector,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/nucleuscyber.nc-protect-azure-sentinel-data-connector,2026-01-13
nxlogltd1589381969261.nxlog_aix_audit,false,,2026-01-13
nxlogltd1589381969261.nxlog_bsm_macos_mss,false,,2026-01-13
nxlogltd1589381969261.nxlog_dns_logs,false,,2026-01-13
nxlogltd1589381969261.nxlog_fim,false,,2026-01-13
nxlogltd1589381969261.nxlog_linuxaudit_mss,false,,2026-01-13
onapsis.azure-sentinel-solution-onapsis-defend,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/onapsis.azure-sentinel-solution-onapsis-defend,2026-01-13
onapsis.onapsis_mss,false,,2026-01-13
onetrustllc1594047340198.azure-sentinel-solution-onetrust,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/onetrustllc1594047340198.azure-sentinel-solution-onetrust,2026-01-13
opensystemsag1582030008223.azure-sentinel-solution-osag,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/opensystemsag1582030008223.azure-sentinel-solution-osag,2026-01-13
orcasecurityinc1621870991703.orca_security_alerts_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/orcasecurityinc1621870991703.orca_security_alerts_mss,2026-01-13
paloaltonetworks.cloudngfw-sentinel-solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/paloaltonetworks.cloudngfw-sentinel-solution,2026-01-13
pathlockinc1631410274035.pathlock_tdnr,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/pathlockinc1631410274035.pathlock_tdnr,2026-01-13
perimeter811605117499319.perimeter_81___mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/perimeter811605117499319.perimeter_81___mss,2026-01-13
prancerenterprise1600813133757.microsoft-sentinel-solution-prancer,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/prancerenterprise1600813133757.microsoft-sentinel-solution-prancer,2026-01-13
proofpointinc1600438591120.azure-sentinel-proofpoint,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/proofpointinc1600438591120.azure-sentinel-proofpoint,2026-01-13
proofpointinc1600438591120.azure-sentinel-proofpointpod,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/proofpointinc1600438591120.azure-sentinel-proofpointpod,2026-01-13
publisherid_test.offerid_test,false,,2026-01-13
purestoragemarketplaceadmin.microsoft-sentinel-solution-purestorage,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/purestoragemarketplaceadmin.microsoft-sentinel-solution-purestorage,2026-01-13
quest.oneidentity_mss,false,,2026-01-13
quokka.azure-sentinel-solution-quokka,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/quokka.azure-sentinel-solution-quokka,2026-01-13
radiflow.azure-sentinel-solution-radiflow,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/radiflow.azure-sentinel-solution-radiflow,2026-01-13
rbei.bgsw_aishield_sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/rbei.bgsw_aishield_sentinel,2026-01-13
realtimeboardincdbamiro1645117589045.azure-sentinel-solution-miro,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/realtimeboardincdbamiro1645117589045.azure-sentinel-solution-miro,2026-01-13
recordedfuture1605638642586.recorded_future_identity_solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/recordedfuture1605638642586.recorded_future_identity_solution,2026-01-13
recordedfuture1605638642586.recorded_future_sentinel_solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/recordedfuture1605638642586.recorded_future_sentinel_solution,2026-01-13
reversinglabs1597673283347.rl_offer_content_hub_aoae,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/reversinglabs1597673283347.rl_offer_content_hub_aoae,2026-01-13
ridgesecuritytechnologyinc1670890478389.microsoft-sentinel-solution-ridgesecurity,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/ridgesecuritytechnologyinc1670890478389.microsoft-sentinel-solution-ridgesecurity,2026-01-13
rsasecurity1687281258544.azure-sentinel-solution-rsa_id_plus_admin_log,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/rsasecurity1687281258544.azure-sentinel-solution-rsa_id_plus_admin_log,2026-01-13
rubrik_inc.rubrik_sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/rubrik_inc.rubrik_sentinel,2026-01-13
sailpoint1582673310610.sentinel_offering,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sailpoint1582673310610.sentinel_offering,2026-01-13
saleminc1627928803559.salem-cyber-ai-analyst,false,,2026-01-13
samsungelectronics1632791654245.azure-sentinel-solution-samsung-knox-kai,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/samsungelectronics1632791654245.azure-sentinel-solution-samsung-knox-kai,2026-01-13
sap_jasondau.azure-sentinel-solution-s4hana-public,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sap_jasondau.azure-sentinel-solution-s4hana-public,2026-01-13
sap_jasondau.azure-sentinel-solution-sapetd,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sap_jasondau.azure-sentinel-solution-sapetd,2026-01-13
sap_jasondau.azure-sentinel-solution-saplogserv,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sap_jasondau.azure-sentinel-solution-saplogserv,2026-01-13
securepracticeas1650887373770.microsoft-sentinel-solution-mailrisk,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/securepracticeas1650887373770.microsoft-sentinel-solution-mailrisk,2026-01-13
securitybridge1647511278080.securitybridge-sentinel-app-1,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/securitybridge1647511278080.securitybridge-sentinel-app-1,2026-01-13
semperis.directory-services-protector-solution,false,,2026-01-13
senservallc.senservapro4sentinel,false,,2026-01-13
sentinel4azurefirewall.sentinel4azurefirewall,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sentinel4azurefirewall.sentinel4azurefirewall,2026-01-13
sentinel4dynamics365.dynamics365connector,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sentinel4dynamics365.dynamics365connector,2026-01-13
sentinel4dynamics365.powerplatform,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sentinel4dynamics365.powerplatform,2026-01-13
sentinel4sap.sap_btp_sentinel_solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sentinel4sap.sap_btp_sentinel_solution,2026-01-13
sentinel4sql.sentinel4sql,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sentinel4sql.sentinel4sql,2026-01-13
sentinel4teams.sentinelforteams,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sentinel4teams.sentinelforteams,2026-01-13
seraphicalgorithmsltd1616061090462.seraphic-security-sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/seraphicalgorithmsltd1616061090462.seraphic-security-sentinel,2026-01-13
servicenow1594831756316.sentinel-solution-tisc,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/servicenow1594831756316.sentinel-solution-tisc,2026-01-13
shadowbyte1641237427416.ariasent1,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/shadowbyte1641237427416.ariasent1,2026-01-13
shieldox.cognni_for_microsoft_sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/shieldox.cognni_for_microsoft_sentinel,2026-01-13
siemensplmsoftware.azure-sentinel-solution-ssg,false,,2026-01-13
silverfort.microsoft-sentinel-solution-silverfort,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/silverfort.microsoft-sentinel-solution-silverfort,2026-01-13
slashnext1598548183597.slashnext-security-events-for-microsoft-sentinel,false,,2026-01-13
slashnext1598548183597.slashnext-weblog-assessment-for-microsoft-sentinel,false,,2026-01-13
socprimeinc1666873751297.azure-sentinel-solution-socprimeauditccp,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/socprimeinc1666873751297.azure-sentinel-solution-socprimeauditccp,2026-01-13
sonicwall-inc.sonicwall-networksecurity-azure-sentinal,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sonicwall-inc.sonicwall-networksecurity-azure-sentinal,2026-01-13
sonraisecurityllc1584373214489.sonrai_sentinel_offer,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sonraisecurityllc1584373214489.sonrai_sentinel_offer,2026-01-13
sophos.sophos_cloud_optix_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/sophos.sophos_cloud_optix_mss,2026-01-13
spycloudinc1680448518850.azure-sentinel-solution-spycloudenterprise,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/spycloudinc1680448518850.azure-sentinel-solution-spycloudenterprise,2026-01-13
squadratechnologies.squadra_technologies_secrmm_mss,false,,2026-01-13
styx_intelligence.microsoft-sentinel-solution-styxintelligence,false,,2026-01-13
taloncybersecurityltd1654088115170.talonconnector,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/taloncybersecurityltd1654088115170.talonconnector,2026-01-13
taniuminc1646329360287.tanium_sentinel_connector,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/taniuminc1646329360287.tanium_sentinel_connector,2026-01-13
team-cymru.teamcymruscout_sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/team-cymru.teamcymruscout_sentinel,2026-01-13
tenable.tenable-sentinel-integration,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/tenable.tenable-sentinel-integration,2026-01-13
thecollectiveconsultingbv1584980370320.lastpass-enterprise-monitoring-solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/thecollectiveconsultingbv1584980370320.lastpass-enterprise-monitoring-solution,2026-01-13
theominc1667512729960.theom_sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/theominc1667512729960.theom_sentinel,2026-01-13
threatconnectinc1694630408738.sentinel-threatconnect-byol-enterprise,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/threatconnectinc1694630408738.sentinel-threatconnect-byol-enterprise,2026-01-13
torqtechnologiesltd2020.torq_sentinel_solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/torqtechnologiesltd2020.torq_sentinel_solution,2026-01-13
transmitsecurity.microsoft-sentinel-solution-transmitsecurity,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/transmitsecurity.microsoft-sentinel-solution-transmitsecurity,2026-01-13
trendmicro.trend_micro_deep_security_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/trendmicro.trend_micro_deep_security_mss,2026-01-13
trendmicro.trend_micro_tippingpoint_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/trendmicro.trend_micro_tippingpoint_mss,2026-01-13
trendmicro.trend_micro_vision_one_xdr_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/trendmicro.trend_micro_vision_one_xdr_mss,2026-01-13
tropico.azure-sentinel-solution-tropico,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/tropico.azure-sentinel-solution-tropico,2026-01-13
valencesecurityinc1673598943514.valence_sentinel_solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/valencesecurityinc1673598943514.valence_sentinel_solution,2026-01-13
varmournetworks.varmour_sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/varmournetworks.varmour_sentinel,2026-01-13
varonis.azure-sentinel-solution-varonispurview,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/varonis.azure-sentinel-solution-varonispurview,2026-01-13
varonis.microsoft-sentinel-solution-varonissaas,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/varonis.microsoft-sentinel-solution-varonissaas,2026-01-13
vectraaiinc.ai_vectra_detect_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/vectraaiinc.ai_vectra_detect_mss,2026-01-13
vectraaiinc.vectra-xdr-for-microsoft-sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/vectraaiinc.vectra-xdr-for-microsoft-sentinel,2026-01-13
vectraaiinc.vectra_sentinel_solution,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/vectraaiinc.vectra_sentinel_solution,2026-01-13
veeamsoftware.azure-sentinel-solution-veeamapp,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/veeamsoftware.azure-sentinel-solution-veeamapp,2026-01-13
velocloud.azure-sentinel-solution-vmwaresase,false,,2026-01-13
veritas.veritas-sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/veritas.veritas-sentinel,2026-01-13
virtualmetric.azure-sentinel-solution-virtualmetric-datastream,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/virtualmetric.azure-sentinel-solution-virtualmetric-datastream,2026-01-13
virustotalsl1681486227461.azure-sentinel-solution-google,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/virustotalsl1681486227461.azure-sentinel-solution-google,2026-01-13
vmraygmbh1623334327435.microsoft-sentinel-solution-vmray,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/vmraygmbh1623334327435.microsoft-sentinel-solution-vmray,2026-01-13
votirocybersecltd1670174946024.votiro_data_connector,false,,2026-01-13
watchguard-technologies.watchguard_firebox_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/watchguard-technologies.watchguard_firebox_mss,2026-01-13
wirexsystems1584682625009.wirex_network_forensics_platform_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/wirexsystems1584682625009.wirex_network_forensics_platform_mss,2026-01-13
withsecurecorporation.sentinel-solution-withsecure-via-connector,false,,2026-01-13
withsecurecorporation.sentinel-solution-withsecure-via-function,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/withsecurecorporation.sentinel-solution-withsecure-via-function,2026-01-13
wizinc1627338511749.wizinc1627338511749_wiz_mss-sentinel,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/wizinc1627338511749.wizinc1627338511749_wiz_mss-sentinel,2026-01-13
zerofoxinc1695922129370.zerofox-sentinel-connector,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/zerofoxinc1695922129370.zerofox-sentinel-connector,2026-01-13
zeronetworksltd1629013803351.azure-sentinel-solution-znsegmentaudit,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/zeronetworksltd1629013803351.azure-sentinel-solution-znsegmentaudit,2026-01-13
zimperiuminc.zimperium_mobile_threat_defense_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/zimperiuminc.zimperium_mobile_threat_defense_mss,2026-01-13
zscaler1579058425289.zscaler_internet_access_mss,true,https://azuremarketplace.microsoft.com/en-us/marketplace/apps/zscaler1579058425289.zscaler_internet_access_mss,2026-01-13
